Iteration,PT,Duration?,Effort-,Months-,Defects-,Risks-
9,nsga-iii,0.0520005226135254,12.8907921328405,8.24720980549822,110.649917279267,0.536193029490617
9,moead,0.0417406558990479,57.5853439953931,12.9920011915854,369.240829229758,0.268096514745308
9,Random1024,0.0579986572265625,9.00742953152027,7.17218746627641,40.5270519812853,1.07238605898123
9,Random300,0.0470006465911865,116.45099630849,15.937608576801,169.835784778658,0.0
10,random search,0.046677827835083,368.877763939708,22.1457659372305,434.548864773477,0.0
10,sway,0.0519979000091553,1517.76448498474,27.2135112246602,6162.57739224621,1.07238605898123
10,tpe,0.0510430335998535,24.0026883633111,9.76181028778451,263.815852317672,1.07238605898123
10,nsga-ii,0.0438792705535889,157.362692801569,13.7057248492072,1128.11270470787,0.268096514745308
10,nsga-iii,0.0492188930511475,134.607865541015,13.2834084821281,393.865137655014,0.0
10,moead,0.0505919456481934,6.88663200248279,6.73650927984402,23.6674424957108,0.536193029490617
10,Random1024,0.0457940101623535,14.0114464357743,6.89557160718658,38.1354310613236,0.804289544235925
10,Random300,0.0480093955993652,50.2455180784813,12.2026916956977,58.3179508030081,0.804289544235925
11,random search,0.0455615520477295,106.911190290983,15.8949622647712,333.310604514351,1.07238605898123
11,sway,0.0559711456298828,284.801707743521,20.3724837980721,2184.68515845412,2.41286863270777
11,tpe,0.0551774501800537,86.9287756266596,11.8959498761363,530.108018680454,0.536193029490617
11,nsga-ii,0.0525147914886475,222.507392954821,15.170381076705,443.304177223085,0.0
11,nsga-iii,0.0438368320465088,21.245406906319,9.3748362514912,117.138255126032,0.268096514745308
11,moead,0.0552215576171875,105.074472810232,12.7841979061607,950.970041901841,0.536193029490617
11,Random1024,0.045011043548584,52.9505249306365,12.2296810393419,181.97111016699,0.804289544235925
11,Random300,0.0480015277862549,56.9438902880124,12.7604473004898,189.606937066362,1.07238605898123
12,random search,0.0460081100463867,150.02056878821,17.2833141680402,338.244840194724,0.268096514745308
12,sway,0.0490093231201172,142.38316999282,13.4800089627382,310.379753529949,2.14477211796247
12,tpe,0.0420064926147461,5.46562732377981,8.17353962227107,16.9401948874465,0.536193029490617
12,nsga-ii,0.0537419319152832,25.4565682191009,13.0305884824566,94.7749628155772,0.536193029490617
12,nsga-iii,0.0423414707183838,38.7297516478367,9.42378933792649,169.816835709621,0.536193029490617
12,moead,0.0417006015777588,96.6452593545883,14.7251649093617,144.337705556017,0.0
12,Random1024,0.0460033416748047,27.2847902220869,13.8274519829568,174.139759155275,0.0
12,Random300,0.0477371215820313,378.32710588811,18.7430029086296,1023.42985291957,0.0
13,random search,0.0469992160797119,95.9297523974606,15.2951328016771,270.191234426678,1.07238605898123
13,sway,0.0433249473571777,57.4961025261111,16.7372846198003,151.857548565842,3.75335120643432
13,tpe,0.0479996204376221,128.838383014551,21.4422089367639,304.157988054507,0.0
13,nsga-ii,0.0539233684539795,52.1540734543625,16.6113218551525,38.3954744899919,0.0
13,nsga-iii,0.055173397064209,6.49573220528673,8.76494557652402,12.6196630396143,0.536193029490617
13,moead,0.0550925731658936,40.964588176424,15.6803823615891,62.4709373391923,0.268096514745308
13,Random1024,0.0470266342163086,29.924256867397,10.2497683194437,79.2913922538395,0.0
13,Random300,0.0579996109008789,204.337746847741,18.5776184340509,524.269546305378,0.536193029490617
14,random search,0.0480000972747803,150.647136498348,16.9779703649049,163.18937331256,1.34048257372654
14,sway,0.0563266277313232,93.2681382394833,11.9421557156937,503.365365049724,0.804289544235925
14,tpe,0.05491042137146,30.5694613566457,10.7576363217441,174.827287222121,0.536193029490617
14,nsga-ii,0.0497500896453857,14.0576314241537,11.1427129629183,73.4663510737743,0.268096514745308
14,nsga-iii,0.0498969554901123,60.615371396657,8.98419822063919,442.469644871923,1.07238605898123
14,moead,0.0524871349334717,54.6430603956051,10.3544187921316,194.625654977937,1.07238605898123
14,Random1024,0.0459969043731689,39.6646193572415,11.5142286248117,99.682193585125,0.0
14,Random300,0.116000890731812,35.0530448566844,11.0042661044412,129.643646372435,1.34048257372654
15,random search,0.045954704284668,281.73598382716,21.2674916640264,1453.27263001307,0.0
15,sway,0.0539958477020264,151.951239597265,11.9684609050673,489.351820201431,0.536193029490617
15,tpe,0.0478489398956299,53.8763530800554,13.0062307095178,148.476813749828,0.0
15,nsga-ii,0.052318811416626,37.8184889833672,10.9599846770299,102.420169116053,0.536193029490617
15,nsga-iii,0.0420582294464111,50.6923404914098,12.5014069344482,176.553203054196,0.0
15,moead,0.0476198196411133,26.5004829441761,13.0718757391692,45.7786698766652,0.0
15,Random1024,0.0449824333190918,67.3828713960871,10.7722113043104,140.482267487733,0.536193029490617
15,Random300,0.0465412139892578,43.5877326448659,11.9462742995082,55.0768589111108,0.536193029490617
16,random search,0.049736499786377,30.0482192377852,10.6723242225704,151.614956926558,1.07238605898123
16,sway,0.0449984073638916,41.0526553910613,11.4962322731683,76.6542998823118,1.60857908847185
16,tpe,0.0479989051818848,64.5915348033822,18.1294096717123,292.941599436306,0.0
16,nsga-ii,0.0454764366149902,49.114370043764,11.9345100944682,75.8514977224708,0.0
16,nsga-iii,0.053999662399292,38.6279294860342,11.8911000969819,254.156703474198,0.536193029490617
16,moead,0.0451004505157471,20.8696095353763,9.65224617272371,98.9322344548353,0.536193029490617
16,Random1024,0.0473706722259522,58.8341216419603,12.6209313301399,179.375279912191,0.0
16,Random300,0.0569970607757568,49.8671266027802,10.0170872434413,150.739695167823,0.0
17,random search,0.0454475879669189,157.065137581869,17.3124448259618,1176.37032678697,1.07238605898123
17,sway,0.0512523651123047,478.082225684009,20.1084129082973,1718.22515713263,1.87667560321716
17,tpe,0.047266960144043,62.8080034215386,13.2116114758635,384.262455749788,0.536193029490617
17,nsga-ii,0.0450308322906494,12.1652976700302,7.79783921639826,9.84252913472623,1.07238605898123
17,nsga-iii,0.0519008636474609,13.7544735730751,8.05160678965924,104.85432751267,1.60857908847185
17,moead,0.0409994125366211,18.1466340004427,8.87722933412657,38.5999892653931,0.268096514745308
17,Random1024,0.0429985523223877,9.24357710835637,6.0504050768782,34.3255662464322,0.268096514745308
17,Random300,0.0459988117218018,72.9789933814642,14.1038938071129,614.211585795274,0.0
18,random search,0.0464837551116943,33.8547801103066,15.3416846204256,275.252166212205,0.268096514745308
18,sway,0.0569989681243897,382.950168123781,18.7336680869143,2354.20161759117,2.14477211796247
18,tpe,0.0470001697540283,96.9560826355072,14.793977037842,527.540125658501,0.536193029490617
18,nsga-ii,0.0459737777709961,96.3302840919338,15.2236928498736,282.031680459676,0.0
18,nsga-iii,0.0498919486999512,32.8896988651137,8.92418016157014,379.442234802723,0.0
18,moead,0.0468003749847412,43.9356570507055,9.49275021221307,72.2820042239991,0.0
18,Random1024,0.0470390319824219,13.1420606437684,10.8021600436564,27.2917514038402,0.268096514745308
18,Random300,0.0479991436004639,255.842274692957,16.0834996994819,579.811291518223,0.0
19,random search,0.0541601181030273,348.344289595181,21.8551508098576,4276.38515604167,1.07238605898123
19,sway,0.0460000038146973,108.169130015355,21.1139959594324,828.631378505046,1.60857908847185
19,tpe,0.0426597595214844,160.775039467999,17.4616487997791,291.616804004534,0.0
19,nsga-ii,0.0566294193267822,26.6509561855971,9.92729614413494,72.8630128760764,0.0
19,nsga-iii,0.0432631969451904,44.9778327066307,11.7890859793708,98.4478268687951,0.0
19,moead,0.0432319641113281,48.4456643141353,9.80567266466151,99.8535574317437,1.07238605898123
19,Random1024,0.0475177764892578,16.4773659861248,8.61487877199081,27.8814801578517,0.536193029490617
19,Random300,0.0480015277862549,27.5695924117021,8.29023649540227,73.8032601142313,0.804289544235925
