Iteration,PT,HV+,GD-,DCI+,UNFR+
5,moead,13197807368.37988,0.004050237723037856,0.9,0.1774193548387097
6,random search,10266684772.30501,0.04479175355384278,0.2,0.0
6,sway,7953193791.137578,0.08198381292495233,0.28,0.0
6,tpe,16674978988.306849,0.0,0.4,0.046875
6,nsga-ii,16296883512.098707,0.01844445859736667,0.4800000000000001,0.0
6,nsga-iii,15892825983.193449,0.02903629367472148,0.35999999999999993,0.0
6,moead,16977506856.906057,0.04781566371805363,0.5599999999999999,0.03125
7,random search,6605660771.262415,0.16153955683731475,0.4461538461538461,0.016666666666666666
7,sway,970643683.3429548,0.2494410235955807,0.0,0.0
7,tpe,7108798218.366241,0.036525970325222444,0.7384615384615385,0.06666666666666667
7,nsga-ii,7214690530.505951,0.02625098887885997,0.9076923076923079,0.08333333333333333
7,nsga-iii,7251801376.845031,0.05720166002149069,0.6461538461538462,0.016666666666666666
7,moead,7337883809.032337,0.034559629729368865,0.8307692307692307,0.1
8,random search,485576850.20614815,0.15415075101296363,0.0,0.0
8,sway,486536351.9933755,0.1553845446088221,0.0,0.0
8,tpe,1343237618.189263,0.011857129264330257,0.7999999999999999,0.041666666666666664
8,nsga-ii,1300890802.5007162,0.03515993201226219,0.5428571428571428,0.0
8,nsga-iii,1116699919.0010004,0.02794382427717995,0.4571428571428571,0.020833333333333332
8,moead,1527620500.8384113,0.2500311812077342,0.39999999999999997,0.041666666666666664
9,random search,2512441309.5586376,0.2677911492269151,0.08888888888888886,0.0
9,sway,1416845103.7774687,0.2723802707590052,0.06666666666666665,0.0
9,tpe,3506794555.8560143,0.025814288236265914,0.8222222222222221,0.06818181818181818
9,nsga-ii,3026361385.7942643,0.022809435061580088,0.7555555555555555,0.09090909090909091
9,nsga-iii,3016062546.123138,0.02545987699105716,0.7999999999999998,0.022727272727272728
9,moead,3095534714.987241,0.02144387322925808,0.9555555555555555,0.09090909090909091
10,random search,6311560147.547491,0.22147904329247836,0.36,0.0
10,sway,3584269072.5404234,0.28576198252113827,0.0,0.0
10,tpe,6880754043.186268,0.024304396607703345,0.78,0.0
10,nsga-ii,8091263045.118216,0.048471707334946615,0.62,0.038461538461538464
10,nsga-iii,7390275568.64225,0.03028873528603175,0.5399999999999999,0.038461538461538464
10,moead,7855811600.47535,0.011287426851462471,0.9,0.11538461538461539
11,random search,6238708015.976864,0.2924418007786999,0.46666666666666656,0.0
11,sway,6308540553.622654,0.31971559423460727,0.5333333333333333,0.0
11,tpe,10270389530.48686,0.02157232706279681,0.8888888888888887,0.09433962264150944
11,nsga-ii,10327745073.18881,0.037513039909272544,0.711111111111111,0.018867924528301886
11,nsga-iii,9120237143.309101,0.057204672184830885,0.8222222222222221,0.03773584905660377
11,moead,9697720712.908485,0.01651920829933787,0.8666666666666666,0.11320754716981132
12,random search,110815598478.58951,0.04955578738382806,0.5333333333333333,0.0
12,sway,103615966786.86368,0.2533671875108835,0.5333333333333333,0.038461538461538464
12,tpe,130652939272.66814,0.005507829713585127,0.6333333333333333,0.07692307692307693
12,nsga-ii,115083294013.73323,0.01708480996386197,0.8999999999999999,0.019230769230769232
12,nsga-iii,124369915950.77774,0.007104057668360704,0.8333333333333333,0.038461538461538464
12,moead,124379920970.28702,0.02523297387434963,0.7,0.057692307692307696
13,random search,22063793999.516308,0.2097180706798415,0.2571428571428571,0.0
13,sway,10852071183.373398,0.27145751240628385,0.0,0.0
13,tpe,30671094701.110855,0.09056825448156464,0.7428571428571427,0.06
13,nsga-ii,29305783172.98815,0.12754249903191617,0.8857142857142857,0.04
13,nsga-iii,25620121251.275757,0.0697481235227779,0.7142857142857142,0.02
13,moead,26671747985.55233,0.023399463254132228,0.9142857142857141,0.0
14,random search,12380291096.143364,0.179534411314651,0.5,0.0
14,sway,8875425375.744726,0.16389039959715457,0.0,0.0
14,tpe,17599706536.03802,0.06922045483389594,0.6,0.04
14,nsga-ii,16700428014.777988,0.06294199840009725,0.7,0.04
14,nsga-iii,16398230156.985676,0.027346523678137294,0.7,0.02
14,moead,15187386830.253666,0.019653707200558167,0.85,0.04
15,random search,7061864903.130456,0.10099463777729781,0.033333333333333326,0.0
15,sway,6096047312.343948,0.294159330409526,0.3,0.022222222222222223
15,tpe,8876202962.636593,0.04212359415789775,0.5666666666666667,0.0
15,nsga-ii,8320185549.225448,0.06731517808315594,0.6999999999999998,0.0
15,nsga-iii,8992407658.523525,0.03348646102749356,0.8333333333333333,0.022222222222222223
15,moead,9531910254.86735,0.0,0.7,0.13333333333333333
16,random search,2415244788.5050526,0.14001936144915014,0.5428571428571428,0.0
16,sway,2514494911.870317,0.09683432703389143,0.22857142857142856,0.0
16,tpe,3205153374.7768145,0.12602167522415095,0.7428571428571427,0.047619047619047616
16,nsga-ii,3054390399.4170003,0.03782687683015839,0.7999999999999999,0.047619047619047616
16,nsga-iii,3063500901.08674,0.18894000310453452,0.42857142857142855,0.023809523809523808
16,moead,2956533452.5437975,0.053757943271489264,0.7714285714285714,0.047619047619047616
17,random search,7887076985.164366,0.11464592026648258,0.1111111111111111,0.0
17,sway,4532846188.78829,0.20877208839032377,0.1111111111111111,0.018518518518518517
17,tpe,8306173166.962071,0.06575837839611999,0.5777777777777776,0.018518518518518517
17,nsga-ii,9406493858.101645,0.010552461854922953,0.6888888888888888,0.07407407407407407
17,nsga-iii,8788832295.604979,0.050947809074737165,0.6888888888888889,0.018518518518518517
17,moead,9668329356.331553,0.028099616458942905,0.8222222222222222,0.1111111111111111
18,random search,25612816861.375286,0.140562358883581,0.11428571428571428,0.0
18,sway,28824357423.110332,0.27716302481917116,0.3428571428571429,0.0
18,tpe,34912725658.49654,0.04326176829599543,0.8857142857142856,0.03508771929824561
18,nsga-ii,31578314692.087536,0.07202308102180253,0.5428571428571428,0.017543859649122806
18,nsga-iii,32060481218.94564,0.018581972863533858,0.6857142857142856,0.0
18,moead,36345091255.34735,0.0033760197059892897,0.5714285714285714,0.07017543859649122
19,random search,31248585263.821842,0.05924154248513,0.15555555555555556,0.0
19,sway,18195247627.898056,0.19706510054176274,0.0,0.0
19,tpe,44915559458.569855,0.019905199118994653,0.8888888888888887,0.05970149253731343
19,nsga-ii,40925752754.39206,0.06220973315747808,0.8666666666666665,0.014925373134328358
19,nsga-iii,40585595400.1729,0.04503125028501565,0.7999999999999998,0.014925373134328358
19,moead,45250407439.725105,0.036734829008445775,0.8444444444444443,0.08955223880597014
