MO,Iteration,PT,Duration,cost,score,idle_rate
pom3b,3,sway,0.00202059745788574,0,0,0
pom3b,3,sway,0.226319313049316,4.88867062855223E-40,1,0.0555144337527758
pom3b,3,sway,0,1.10960866646108E-63,1,0.0158730158730159
pom3b,3,sway,0,1.11355251091359E-14,1,0
pom3b,3,sway,0.453239917755127,7.40404375530584E-78,1,0.495197848636189
pom3b,3,sway,0,4.50714508691313E-52,1,0
pom3b,3,sway,0.521247148513794,6.38112675255161E-57,1,0.568770764119601
pom3b,3,sway,0.123019456863403,5.55839225451538E-57,1,0.000874125874125831
pom3b,3,sway,0,2.43758677504836E-90,1,0.122950819672131
pom3b,3,sway,0,9.404399334596E-88,0.680296386999492,0
pom3b,3,sway,0,2.20102963150119E-87,0.959717044756044,0
pom3b,3,sway,0.372378826141357,1.71472844023732E-55,1,0.29905503057254
pom3b,3,sway,0.209619283676147,1.31472605819916E-13,1,0.0664206642066421
pom3b,3,sway,0.0244424343109131,7.05483998719593E-47,1,0.11697247706422
pom3b,3,tpe,0,0.00446515247529339,0.669989112594347,0
pom3b,4,moead,0.00251889228820801,0,0,0
pom3b,4,moead,0.00651860237121582,3.18265198584884E-15,0.931673806745924,0
pom3b,4,moead,0,6.0605912348379E-15,0.939279607761106,0
pom3b,4,moead,0.0156252384185791,1.2393534129507E-07,0.982694652033155,0
pom3b,4,moead,0,1.6524712172676E-08,1,0
pom3b,4,random search,0.0045313835144043,0,0,0
pom3b,4,random search,0,0.000462183216472115,0.600020596697994,0.466666666666667
pom3b,4,random search,0.00100016593933105,1.60605706466892E-41,0.780124150313904,0
pom3b,4,sway,0.471724987030029,7.20780072034474E-08,1,0.519308569326958
pom3b,4,sway,0.00801634788513184,0,0,0
pom3b,4,sway,0.0424392223358154,1.68048078716146E-82,0.947152282880813,0.4
pom3b,4,sway,0.0301198959350586,3.98117586174883E-15,1,0.245810055865922
pom3b,4,sway,0.0602855682373047,8.50127801180484E-09,1,0.470314318975553
pom3b,4,sway,0,1.601694090974E-86,0.740820033927799,0
pom3b,4,sway,0.0401706695556641,1.15977969604194E-82,0.929872934623805,0.333333333333333
pom3b,4,sway,0.0401935577392578,1.93490518568502E-82,0.852415692026234,0.153846153846154
pom3b,4,sway,0.0201270580291748,3.6286641066693E-42,0.991776969322826,0
pom3b,4,sway,0.00803065299987793,2.49968132860441E-06,1,0
pom3b,4,sway,0.0181295871734619,2.1946215151116E-59,1,0
pom3b,4,sway,0.0302970409393311,2.06690596308457E-72,0.859226835355051,0
pom3b,4,sway,0.190986156463623,5.08069902056328E-87,0.799301894001689,0.0848214285714286
pom3b,4,sway,0.00802278518676758,2.02722779255053E-72,0.932676856047178,0
pom3b,4,tpe,0.0327236652374268,0,0,0
pom3b,5,moead,0.0160508155822754,0,0,0
pom3b,5,moead,0.00405097007751465,9.48441821355511E-74,0.810880439481466,0
pom3b,5,moead,0.00300002098083496,2.45892324055132E-74,0.759092795945674,0
pom3b,5,moead,0.00300002098083496,1.99027114130735E-82,0.890507214239712,0.0476190476190477
pom3b,5,moead,0.00300002098083496,1.46086096229326E-82,0.944369315754498,0.0588235294117647
pom3b,5,moead,0.00399994850158691,3.5303112239344E-74,0.945849386363128,0.2
pom3b,5,moead,0.00402355194091797,8.29008406814446E-74,1,0
pom3b,5,moead,0.00399994850158691,6.2866848564879E-74,0.800023804708396,0.03125
pom3b,5,random search,0,0,0,0
pom3b,5,random search,0.100035667419434,1.02770757432589E-34,0.934440888149073,0.5675
pom3b,5,random search,0,2.17203111108035E-36,0.78458821140966,0.137931034482759
pom3b,5,random search,0.0926454067230225,3.81795116226902E-05,0.949359976143247,0.0625
pom3b,5,random search,0,9.53279202669524E-28,0.94166358708532,0
pom3b,5,random search,0,1.70925150006298E-50,0.671355660120312,0
pom3b,5,sway,0,0,0,0
pom3b,5,sway,0.00805115699768066,1.17229273581387E-08,1,0.0341880341880342
pom3b,5,sway,0,2.98194853590919E-60,1,0.428571428571429
pom3b,5,sway,0.0100984573364258,1.93489259868414E-78,1,0.67487684729064
pom3b,5,sway,0.0100791454315186,2.03144694143251E-78,1,0.393617021276596
pom3b,5,sway,0.118874788284302,2.94418692633728E-86,0.957524822475384,0.0333333333333333
pom3b,5,sway,0.130760431289673,2.82234693767831E-76,0.999999999999999,0.0131578947368421
pom3b,5,sway,0.00801897048950195,2.1230922497362E-78,1,0
pom3b,5,sway,0.0605087280273438,1.68528857441081E-20,1,0.270315091210614
pom3b,5,sway,0,5.46396191994646E-59,1,0.0754716981132075
pom3b,5,sway,0,4.34290263962465E-59,1,0.340659340659341
pom3b,5,sway,0,1.12591329148733E-83,0.975352403146621,0
pom3b,5,sway,0,7.14562926573929E-59,1,0
pom3b,5,sway,0.00802040100097656,3.26624338437951E-34,1,0.372881355932203
pom3b,5,sway,0.00203394889831543,1.04385932427448E-41,1,0.5
pom3b,5,sway,0.00801849365234375,4.47932939000336E-86,0.778831859125819,0
pom3b,5,sway,0.352236270904541,1.49283604125944E-79,0.999999999999998,0.418559690671822
pom3b,5,sway,0.10055947303772,3.13426622613697E-92,0.64356849360614,0.0695876288659794
pom3b,5,sway,0.334579706192017,3.01896464940602E-92,0.628656941222862,0.429155313351499
pom3b,5,sway,0.131019353866577,0.000145867104617044,1,0
pom3b,5,tpe,0.000518321990966797,0,0,0
pom3b,6,moead,0.0160007476806641,0,0,0
pom3b,6,moead,0,1.04940091256856E-42,1,0.4
pom3b,6,moead,0,3.94730335203064E-42,1,0
pom3b,6,moead,0,1.49503691653603E-42,1,0.142857142857143
pom3b,6,moead,0.000999927520751953,2.3096403646486E-42,1,0.4375
pom3b,6,moead,0.000999689102172852,2.67381602380481E-42,1,0.357142857142857
pom3b,6,moead,0,3.00314233758722E-42,1,0.3125
pom3b,6,moead,0,2.55059869551888E-42,1,0
pom3b,6,random search,0.00100350379943848,0,0,0
pom3b,6,random search,0.0589392185211182,1.1390562784023E-67,0.768395602864001,0.0924574209245742
pom3b,6,random search,0.00100183486938477,4.77466282866901E-15,0.921244723829608,0.3
pom3b,6,sway,0,0,0,0
pom3b,6,sway,0.00400900840759277,5.76164116208398E-33,1,0.166666666666667
pom3b,6,sway,0.00200009346008301,3.98481203307096E-67,1,0
pom3b,6,sway,0.420999765396118,6.88881446861606E-46,1,0.536199926497611
pom3b,6,sway,0.0399990081787109,1.67791344370687E-90,0.705750797372891,0.216318785578748
pom3b,6,sway,0.07200026512146,7.41202132703891E-77,0.957110917214248,0.102661596958175
pom3b,6,sway,0.078000545501709,2.00916209493325E-74,0.967867494583354,0.0896551724137931
pom3b,6,sway,0.319999933242798,2.5347910115089E-28,1,0.177971375233354
pom3b,6,sway,0.00399994850158691,1.69329310415007E-87,0.92461550410438,0
pom3b,6,sway,0.0110001564025879,2.27891697269729E-81,0.96446277555572,0
pom3b,6,sway,0.00900030136108398,4.86146859522447E-88,0.892297098953701,0
pom3b,6,tpe,0.000999927520751953,0,0,0
pom3b,7,moead,0.000999927520751953,0,0,0
pom3b,7,moead,0,1.03811539281592E-45,1,0
pom3b,7,moead,0.00300002098083496,3.40388159817674E-64,0.56055559059812,0.508928571428571
pom3b,7,moead,0.00100135803222656,3.43139168181044E-64,0.766222331392893,0
pom3b,7,moead,0,5.31167090013973E-46,0.955671206786455,0
pom3b,7,moead,0,4.90914107729211E-55,0.908011796792506,0.185185185185185
pom3b,7,moead,0,4.52097643397134E-55,0.927195378418015,0
pom3b,7,moead,0.000999927520751953,4.05213443341135E-55,0.934089427221155,0.333333333333333
pom3b,7,moead,0,4.08562314773706E-55,0.864311390257716,0
pom3b,7,random search,0.00200104713439941,0,0,0
pom3b,7,random search,0.0399994850158691,2.21308477585589E-20,0.943644818222176,0
pom3b,7,random search,0.614554882049561,5.24171361965786E-71,1,0.620131815458358
pom3b,7,random search,0.00299882888793945,2.36535886199367E-79,0.736020401395566,0.0208333333333334
pom3b,7,random search,0.00800323486328125,3.82340593435267E-66,1,0
pom3b,7,sway,0.0179998874664307,0,0,0
pom3b,7,sway,0.00999999046325684,3.21332277741531E-71,1,0.548387096774194
pom3b,7,sway,0.00900006294250488,3.21860198942096E-71,1,0.456603773584906
pom3b,7,sway,0.0469999313354492,8.45758488305779E-85,0.748873369212314,0
pom3b,7,sway,0,6.36523924748011E-91,0.916060935171474,0.107142857142857
pom3b,7,sway,0.000999927520751953,9.9921177549726E-67,1,0.347826086956522
pom3b,7,sway,0.000999927520751953,2.33397371504075E-77,0.857816675853036,0.0909090909090909
pom3b,7,sway,0.000999689102172852,5.53687777597974E-91,0.897737953645036,0
pom3b,7,sway,0.144000053405762,1.13371680644819E-61,1,0
pom3b,7,sway,0.205999851226807,2.89755126621413E-16,1,0.233311302048909
pom3b,7,sway,0.0299999713897705,1.95271637521141E-75,0.999999999999999,0.0425531914893617
pom3b,7,sway,0.0190002918243408,1.22416150351621E-64,1,0
pom3b,7,tpe,0.0019996166229248,0,0,0
pom3b,8,moead,0.0019989013671875,0,0,0
pom3b,8,moead,0.00900006294250488,4.03938985919632E-53,1,0
pom3b,8,moead,0.00700020790100098,4.34342995612507E-55,1,0
pom3b,8,random search,0.00100183486938477,2.11435174106854E-75,0.924761962084954,0
pom3b,8,random search,0.0630025863647461,0,0,0
pom3b,8,random search,0.00500011444091797,1.34047461314054E-06,0.965069207577455,0.032258064516129
pom3b,8,sway,0.00600123405456543,0,0,0
pom3b,8,sway,0.0379931926727295,1.5127010673223E-70,0.960600884105882,0
pom3b,8,sway,0.00400257110595703,4.04281179779096E-78,1,0.0533333333333333
pom3b,8,sway,0.00199103355407715,1.16038293195911E-90,0.946233592606809,0
pom3b,8,sway,0.0279998779296875,2.34507098693225E-92,0.565029194794493,0
pom3b,8,sway,0.161999702453613,2.15993735467483E-92,0.575369861445273,0.00991735537190086
pom3b,8,sway,0.0844495296478272,2.36654475568134E-92,0.601791760094465,0.00819672131147542
pom3b,8,sway,0.289000034332275,7.70107440884409E-75,1,0.247474747474747
pom3b,8,sway,0.0280003547668457,8.08422598964274E-65,1,0
pom3b,8,sway,0.00199985504150391,4.27295066213996E-74,0.949201237763048,0
pom3b,8,sway,0.000999212265014648,1.24027606962123E-77,1,0.3
pom3b,8,sway,0.446013450622559,1.50419353697235E-33,1,0.485281385281385
pom3b,8,tpe,0,0,0,0
pom3b,9,moead,0.000995874404907227,0,0,0
pom3b,9,moead,0.000997781753540039,4.35848948690537E-51,1,0.380952380952381
pom3b,9,moead,0,7.51754969640655E-51,1,0.142857142857143
pom3b,9,moead,0.000999927520751953,8.31667102675953E-13,0.987808801084334,0
pom3b,9,moead,0.00100183486938477,7.30907033122138E-13,0.936000423655042,0.0740740740740741
pom3b,9,moead,0.000998973846435547,1.24632671989786E-12,0.99266907850536,0
pom3b,9,moead,0.00100183486938477,7.44593075893625E-13,0.959420675581744,0
pom3b,9,moead,0.000999927520751953,6.13158832537503E-13,0.972089920279437,0
pom3b,9,random search,0.0140016078948975,0,0,0
pom3b,9,random search,0.00500130653381348,2.27275314510902E-68,0.687579890426799,0
pom3b,9,random search,0.0110006332397461,6.57021009263713E-12,1,0.23489932885906
pom3b,9,sway,0,0,0,0
pom3b,9,sway,0.000999689102172852,6.00383674203329E-62,1,0.6
pom3b,9,sway,0.000999927520751953,2.93260146159326E-74,0.972140305761121,0
pom3b,9,sway,0.0120003223419189,9.80089438043727E-91,0.858196178491417,0
pom3b,9,sway,0.0230000019073486,1.14869384996772E-34,1,0.0703883495145631
pom3b,9,sway,0.31200098991394,1.98771470487509E-34,1,0.206027060270603
pom3b,9,sway,0.569000959396362,3.77099982997722E-61,1,0.711653116531165
pom3b,9,sway,0.0419991016387939,6.60344669772956E-52,1,0.203900709219858
pom3b,9,sway,0.00100088119506836,2.88901210050946E-83,0.957847543639434,0
pom3b,9,sway,0.00400018692016602,1.20097883592468E-50,1,0
pom3b,9,sway,0.0439989566802979,4.21367789678053E-91,0.86195019674522,0.0604651162790698
pom3b,9,sway,0.0629992485046387,1.19257056892744E-91,0.708600303270915,0
pom3b,9,sway,0.00395822525024414,5.8975213086707E-89,1,0.0370370370370371
pom3b,9,sway,0.00500035285949707,5.7379894142315E-89,1,0.244604316546763
pom3b,9,tpe,0.00100231170654297,0,0,0
pom3b,10,moead,0.00899863243103027,0,0,0
pom3b,10,moead,0.00399971008300781,1.17319842327827E-67,0.979569994011326,0
pom3b,10,moead,0.00700020790100098,5.45666341544944E-68,0.972338302808764,0
pom3b,10,moead,0.00299906730651855,5.96822561064782E-68,1,0
pom3b,10,random search,0.0209999084472656,0,0,0
pom3b,10,random search,0.00100016593933105,2.65153474470824E-77,0.769373614584993,0
pom3b,10,random search,0.00600004196166992,9.04997191309533E-64,0.933591711072073,0.40625
pom3b,10,random search,0.210999250411987,2.66471535199358E-15,1,0.0827123695976155
pom3b,10,sway,0,0,0,0
pom3b,10,sway,0.0019996166229248,8.31995941819905E-55,1,0.318840579710145
pom3b,10,sway,0.00299811363220215,1.08935745790563E-38,1,0
pom3b,10,sway,0.00300097465515137,2.13242983087346E-50,0.977200876741208,0
pom3b,10,sway,0.0159978866577148,2.42859306580743E-80,0.798279163262238,0
pom3b,10,sway,0.118998050689697,1.45518277202522E-78,1,0
pom3b,10,sway,0.000998497009277344,1.49602903141609E-84,1,0
pom3b,10,tpe,0,0,0,0
pom3b,11,moead,0.00200009346008301,0,0,0
pom3b,11,moead,0,2.55845729564974E-19,0.606468244415117,0.166666666666667
pom3b,11,moead,0,3.23383032021843E-19,0.842561064249298,0
pom3b,11,moead,0,2.71921597599136E-19,1,0
pom3b,11,random search,0.0479979515075684,0,0,0
pom3b,11,random search,0.00500178337097168,2.70821060279186E-43,0.624473465848791,0
pom3b,11,random search,0.00500011444091797,9.84550956849054E-40,1,0
pom3b,11,random search,0.0249998569488525,1.51250364233517E-47,0.689731427911145,0.0833333333333334
pom3b,11,random search,0.000999212265014648,5.6015354443432E-80,0.429847094756748,0.148148148148148
pom3b,11,sway,0.0085136890411377,0,0,0
pom3b,11,sway,0.333000183105469,1.15806545755929E-10,1,0.391409266409266
pom3b,11,sway,0.0499978065490723,6.67065118791158E-07,1,0.516786570743405
pom3b,11,sway,0.110998868942261,4.33070915495367E-55,0.958570064840193,0.136304062909568
pom3b,11,sway,0.139999151229858,5.60522990268755E-60,0.950092291022283,0.0204878048780488
pom3b,11,sway,0.40199875831604,8.76042766426319E-05,1,0.299410819496518
pom3b,11,sway,0.233007669448853,6.1317628505103E-18,0.999999999999999,0.31578947368421
pom3b,11,sway,0.0039985179901123,2.72876116223995E-22,1,0
pom3b,11,sway,0.00195908546447754,1.82220386850724E-35,1,0.460526315789474
pom3b,11,sway,0.00300240516662598,6.70167335852978E-72,0.927116821789094,0
pom3b,11,sway,0.0490000247955322,2.60734163401791E-82,0.783099158336687,0.0773809523809523
pom3b,11,sway,0.0109982490539551,3.44445633936597E-85,0.962630955960739,0
pom3b,11,sway,0.0179972648620605,2.7554940147161E-86,0.886427871070987,0.0888888888888889
pom3b,11,sway,0.0180003643035889,2.55606449936453E-86,0.850561592252756,0.140562248995984
pom3b,11,tpe,0.00100135803222656,3.00790873644875E-15,0.575588500695937,0
pom3b,12,moead,0.00100016593933105,0,0,0
pom3b,12,moead,0.000999689102172852,2.803280771291E-09,0.958227189833303,0
pom3b,12,moead,0.000999927520751953,2.35948696925137E-05,1,0
pom3b,12,random search,0.00100183486938477,0,0,0
pom3b,12,random search,0.091719388961792,0.000673966985895239,1,0.581140350877193
pom3b,12,random search,0.00499796867370606,9.05542232797533E-56,0.599194810184309,0
pom3b,12,random search,0.0170595645904541,1.15241298400504E-28,0.909531109142884,0
pom3b,12,random search,0.17941951751709,1.61093848712671E-61,0.594119575098155,0.0152284263959391
pom3b,12,sway,0.00999999046325684,0,0,0
pom3b,12,sway,0.000999927520751953,3.58590164877455E-45,1,0.111111111111111
pom3b,12,sway,0.00100016593933105,9.54639875106582E-85,1,0.545454545454545
pom3b,12,sway,0,4.20287374727275E-77,0.950338207233217,0.333333333333333
pom3b,12,sway,0.00599884986877441,4.35621153348777E-61,1,0.225274725274725
pom3b,12,sway,0.291000366210937,5.58389647202481E-79,0.596168348445284,0.151469480030143
pom3b,12,sway,0.00300025939941406,7.55496636086198E-81,0.662350820246482,0.380952380952381
pom3b,12,sway,0.00300025939941406,2.95023448664846E-78,0.948874159963395,0
pom3b,12,sway,0.00300002098083496,5.83453130649534E-79,0.821244056693749,0
pom3b,12,sway,0.00100016593933105,1.08778035471116E-80,0.752721226086994,0.229166666666667
pom3b,12,sway,0.00200080871582031,6.33994173636103E-71,1,0
pom3b,12,tpe,0.0150001049041748,0,0,0
pom3b,13,moead,0.000999689102172852,0,0,0
pom3b,13,moead,0.0129983425140381,4.20254230141063E-59,0.92082256570979,0.0491803278688525
pom3b,13,moead,0.00100016593933105,5.35212973041188E-80,0.85131265860723,0
pom3b,13,moead,0.000999927520751953,5.43474704705128E-80,0.948083966200482,0
pom3b,13,moead,0.0160000324249268,8.63173113344688E-39,0.976702818814451,0
pom3b,13,moead,0.0209999084472656,1.90761791936654E-35,0.97783802527569,0
pom3b,13,random search,0.0120015144348145,0,0,0
pom3b,13,random search,0.00899910926818848,2.25956330947281E-11,0.719430600550433,0
pom3b,13,random search,0.364999294281006,2.83688453043004E-26,0.566934495043328,0.0865587614356087
pom3b,13,sway,0.000999927520751953,0,0,0
pom3b,13,sway,0.00200009346008301,2.58921444916315E-66,1,0.344827586206897
pom3b,13,sway,0,1.49937856322886E-65,1,0
pom3b,13,sway,0.552000045776367,2.69706920107031E-31,1,0.550908467603702
pom3b,13,sway,0.439100742340088,6.69293223384146E-19,1.00000000000001,0.389774859287054
pom3b,13,sway,0.00300002098083496,7.46264391370556E-82,1,0
pom3b,13,sway,0.124635457992554,1.13827105196471E-32,1,0
pom3b,13,sway,0.527015447616577,1.14545034534469E-32,1,0.376407023863125
pom3b,13,sway,0.00200104713439941,1.93837299936582E-87,0.833639022806761,0.0882352941176471
pom3b,13,sway,0.00499916076660156,8.38096766134603E-84,0.927871106384216,0.14
pom3b,13,sway,0.00699996948242188,8.83253018775218E-84,0.951316626616595,0.0305343511450382
pom3b,13,sway,0.00200033187866211,1.1599569792491E-83,0.971929399311404,0.0217391304347826
pom3b,13,sway,0.171000003814697,2.5840677738779E-89,0.728625746495031,0.0274914089347079
pom3b,13,sway,0.0349996089935303,3.52074750104519E-86,0.920880177631148,0
pom3b,13,sway,0.0019986629486084,1.20753818356791E-50,1,0.387096774193548
pom3b,13,tpe,0.0170152187347412,6.62622861381224E-32,1,0.75
pom3b,14,moead,0.00999808311462402,0,0,0
pom3b,14,moead,0.00299906730651855,6.7485135004397E-10,0.7642465404695,0
pom3b,14,moead,0.121000051498413,6.81316736085072E-09,1,0.000906618313689989
pom3b,14,moead,0.470999717712402,7.29731577804834E-09,1,0.533333333333333
pom3b,14,moead,0.00900006294250488,4.04207434393837E-09,1,0.523809523809524
pom3b,14,moead,0.00300168991088867,4.59104811504599E-09,1,0
pom3b,14,moead,0.00499987602233887,4.29785804873595E-09,1,0.173410404624277
pom3b,14,moead,0.0119998455047607,4.2144418642736E-09,1,0.556164383561644
pom3b,14,moead,0.00300025939941406,4.59229401666918E-09,1,0
pom3b,14,moead,0.00399994850158691,4.53422582874691E-09,1,0.171641791044776
pom3b,14,moead,0.00399994850158691,3.90661831078867E-09,1,0
pom3b,14,moead,0.00800013542175293,3.98065796395752E-09,1,0.304147465437788
pom3b,14,moead,0.00399994850158691,3.46877041379823E-09,1,0
pom3b,14,random search,0.00500154495239258,0,0,0
pom3b,14,random search,0.000999927520751953,2.09220766933557E-39,0.967147263210397,0
pom3b,14,random search,0.00499868392944336,4.60891818804984E-65,1,0
pom3b,14,sway,0.0159997940063477,0,0,0
pom3b,14,sway,0.00100064277648926,3.85127614233597E-08,1,0.191489361702128
pom3b,14,sway,0.137999773025513,1.36267211334966E-75,0.946569678760919,0.172327044025157
pom3b,14,sway,0.0119998455047607,4.3056598576299E-35,0.928113973397572,0
pom3b,14,sway,0.0619993209838867,4.52834483745033E-81,1,0.440366972477064
pom3b,14,sway,0.00899863243103027,5.29491386275227E-78,0.938818091367213,0.0067567567567568
pom3b,14,sway,0.0260002613067627,4.8664838957123E-78,0.909650523532982,0.0612244897959183
pom3b,14,sway,0.0499999523162842,5.84050512767105E-51,1,0.312091503267974
pom3b,14,sway,0.00500011444091797,6.45816197985188E-56,1,0.377049180327869
pom3b,14,sway,0.000999689102172852,1.11791033835265E-54,1,0
pom3b,14,sway,0.0241241455078125,8.42990939264443E-80,0.795065116187635,0.299771167048055
pom3b,14,sway,0.00200033187866211,3.63072711667265E-69,0.845328567380643,0
pom3b,14,sway,0.0428256988525391,2.36534932637864E-81,0.73270333922076,0
pom3b,14,sway,0.0260000228881836,1.65905060757435E-81,0.644175735823669,0
pom3b,14,sway,0.010167121887207,1.50726293507386E-74,0.816864828987285,0
pom3b,14,sway,0.0110001564025879,1.04898463441662E-74,0.78152390362966,0
pom3b,14,sway,0.0390000343322754,2.32393873091313E-56,0.851124431948514,0
pom3b,14,sway,0.00100088119506836,4.30545678175368E-72,1,0.13953488372093
pom3b,14,tpe,0.00100016593933105,0,0,0
pom3b,15,moead,0.00200009346008301,0,0,0
pom3b,15,moead,0.00499963760375977,1.83968251194212E-09,0.795797962971478,0
pom3b,15,moead,0.00299978256225586,1.01601140148492E-68,0.755638681007434,0
pom3b,15,moead,0.00300025939941406,2.45565021927247E-69,0.579750150621193,0
pom3b,15,moead,0.00300049781799316,2.71365309304991E-69,0.676510060305789,0
pom3b,15,moead,0.00199985504150391,2.39272192204811E-69,0.60847060530695,0
pom3b,15,moead,0.00705432891845703,2.10094202705276E-69,0.545046186586683,0.0824742268041238
pom3b,15,moead,0.00400018692016602,2.83558100791463E-69,0.707137979077504,0
pom3b,15,moead,0.00200080871582031,5.72405163475723E-05,1,0
pom3b,15,random search,0.0470023155212402,0,0,0
pom3b,15,random search,0.497998237609863,3.81559920117592E-30,0.599991579838413,0.424524125719345
pom3b,15,random search,0.0619993209838867,1.7709363542135E-08,0.922072864095734,0.220264317180617
pom3b,15,random search,0,7.63297667715051E-41,0.191345382541462,0
pom3b,15,sway,0.0359985828399658,0,0,0
pom3b,15,sway,0.000998258590698242,0.000301257750603382,0.960883267984105,0
pom3b,15,sway,0.00100040435791016,1.1692711808321E-80,1,0
pom3b,15,sway,0,1.05899236267402E-92,0.885319457835535,0.142857142857143
pom3b,15,sway,0.000998020172119141,1.34410569108625E-92,0.929292882579186,0.0714285714285714
pom3b,15,sway,0,2.02686108008294E-89,1,0.0909090909090909
pom3b,15,sway,0.000998258590698242,2.05952559899168E-89,1,0.416666666666667
pom3b,15,sway,0.000998258590698242,8.51858822274843E-82,0.873744884142904,0
pom3b,15,sway,0.00100159645080566,7.60734608457249E-81,0.953459622091273,0
pom3b,15,sway,0.00197362899780273,2.74454920556227E-43,1,0.368421052631579
pom3b,15,tpe,0.00105643272399902,0,0,0
pom3b,16,moead,0.0650002956390381,7.25592169032286E-38,1,0.375168690958165
pom3b,16,moead,0.0159995555877686,7.64381123053359E-38,1,0
pom3b,16,moead,0,0,0,0
pom3b,16,moead,0.055999755859375,3.23839219008451E-60,0.72558427113865,0.222972972972973
pom3b,16,moead,0.057999849319458,3.36369789728736E-60,0.781786004904056,0
pom3b,16,moead,0.00700020790100098,1.43779191924775E-39,1,0.0459770114942529
pom3b,16,moead,0.00399994850158691,1.61590267163474E-39,1,0.0571428571428572
pom3b,16,moead,0.00799989700317383,1.40537563172807E-39,1,0.247572815533981
pom3b,16,moead,0.00400018692016602,1.51069725289279E-39,1,0
pom3b,16,moead,0.00500035285949707,1.49223580114897E-39,1,0.0588235294117647
pom3b,16,moead,0.00799989700317383,1.4754327087821E-39,1,0.16751269035533
pom3b,16,moead,0.00600004196166992,1.6608057742377E-39,1,0.0460526315789473
pom3b,16,moead,0.00299906730651855,1.5148679868847E-39,1,0
pom3b,16,moead,0.00199985504150391,1.83497511505524E-39,1,0
pom3b,16,moead,0.0119998455047607,1.41677713474265E-39,1,0.355805243445693
pom3b,16,random search,0,0,0,0
pom3b,16,random search,0.0191748142242432,2.41007609563616E-09,0.756106062414674,0.0263157894736842
pom3b,16,random search,0.0401229858398438,3.8086583894708E-62,0.961908965884325,0.133689839572193
pom3b,16,random search,0.00100064277648926,2.66168904352284E-66,1,0.3
pom3b,16,random search,0.0502190589904785,6.64857179526938E-57,1,0.206827309236948
pom3b,16,random search,0.00300097465515137,5.84761639260535E-54,0.905008285020387,0.0416666666666666
pom3b,16,sway,0.0259981155395508,0,0,0
pom3b,16,sway,0.00205850601196289,1.87849662872032E-38,1,0.236363636363636
pom3b,16,sway,0.0290584564208984,6.6056294378618E-77,0.881198307601736,0
pom3b,16,sway,0.221833229064941,7.10180448822056E-10,1,0.0518731988472623
pom3b,16,sway,0.312485218048096,7.03339677421114E-10,1,0.164929491109749
pom3b,16,sway,0,3.82918074905829E-37,1,0
pom3b,16,sway,0.000999689102172852,6.42450748372574E-50,1,0.509803921568627
pom3b,16,sway,0.018953800201416,8.54227436012073E-83,0.965359306964256,0.0422535211267606
pom3b,16,sway,0.0221397876739502,2.00850785713147E-88,0.859288661923115,0
pom3b,16,sway,0.068774938583374,3.1602148822076E-60,1,0.395408163265306
pom3b,16,sway,0.00399971008300781,4.04257263508884E-58,0.96208626651491,0
pom3b,16,sway,0.000999927520751953,3.90693002127813E-41,0.962426748670673,0.0277777777777778
pom3b,16,sway,0.00499963760375977,9.44898221751298E-59,1,0.0743243243243243
pom3b,16,sway,0.302969455718994,1.28557837416991E-73,0.999999999999999,0.179626280892104
pom3b,16,sway,0.401738405227661,1.19056231665057E-73,0.999999999999999,0.156659388646288
pom3b,16,tpe,0.000999927520751953,0,0,0
pom3b,17,moead,0.000992774963378906,0,0,0
pom3b,17,moead,0.0270001888275146,5.60252279687068E-40,0.880701496384067,0
pom3b,17,moead,0.0290000438690186,1.40063069921767E-40,0.0142532394705278,0
pom3b,17,moead,0.0289998054504395,2.80126139843534E-40,1,0
pom3b,17,moead,0.0199999809265137,8.00360399552955E-41,0.776411669191004,0
pom3b,17,random search,0.00500059127807617,0,0,0
pom3b,17,random search,0.00699996948242188,1.68471192194649E-29,0.820000279367639,0.133333333333333
pom3b,17,random search,0.00800013542175293,5.8798813296986E-63,0.653984454480019,0.1
pom3b,17,random search,0.0380001068115234,2.2570521235062E-38,0.752345516877456,0
pom3b,17,sway,0.00099945068359375,0,0,0
pom3b,17,sway,0.000999927520751953,1.73400663910572E-72,0.933306267103845,0.214285714285714
pom3b,17,sway,0.00204992294311523,5.80219162914196E-92,0.702101503667588,0
pom3b,17,sway,0.00290703773498535,5.74529578476206E-08,1,0.487804878048781
pom3b,17,sway,0.00100040435791016,1.11126448473577E-61,1,0.5625
pom3b,17,sway,0.00699973106384277,1.26003505033262E-21,1,0.1875
pom3b,17,sway,0.00200009346008301,1.26193645371462E-76,1,0
pom3b,17,sway,0.00400018692016602,3.29858301950558E-80,0.925743960129808,0.1
pom3b,17,sway,0.00300025939941406,4.71010277057764E-77,0.925010492603697,0
pom3b,17,sway,0.323999643325806,2.46947329012633E-06,1,0.416358595194085
pom3b,17,sway,0.312999963760376,2.58179458403725E-06,1.00000000000001,0.417739628040057
pom3b,17,sway,0.0359976291656494,2.04686304898395E-89,0.9051545139067,0
pom3b,17,sway,0.382000207901001,4.34054387282323E-08,1,0.544542032622334
pom3b,17,sway,0.461037874221802,2.94719153527818E-69,1,0.668196157155148
pom3b,17,tpe,0.0311710834503174,0,0,0
pom3b,18,moead,0,0,0,0
pom3b,18,moead,0,5.88539798379384E-62,0.946823728771459,0
pom3b,18,moead,0.000999927520751953,1.01368958338584E-23,1,0
