DS,Iteration,PP,DT,AS,LA,PT,PT scoring,Duration,Params,sa,sd,effect size,pred25
effort/china.csv,0,none,minmax,none,svr,random search,"['sa', 'sd', 'effect size', 'pred25']",0.015630722045898438,"{'la__degree': 3, 'la__coef0': 0.963569610048087, 'la__gamma': 0.7356685099569412, 'la__C': 8306.480170235802, 'la__epsilon': 0.5956741275289433, 'la__kernel': 'sigmoid'}",0.47501917338726635,0.39801149239922906,0.3151491298201514,0.18675948675948675
effort/china.csv,0,none,minmax,none,svr,sway,"['sa', 'sd', 'effect size', 'pred25']",0.04689788818359375,"{'la__degree': 4, 'la__coef0': 0.9223993209680111, 'la__gamma': 0.9973031288354497, 'la__C': 12085.487789814095, 'la__epsilon': 0.0342927554355088, 'la__kernel': 'rbf'}",0.4685341780243475,0.4008016748611544,0.3119533294830221,0.1898170898170898
effort/china.csv,0,none,minmax,none,svr,tpe,"['sa', 'sd', 'effect size', 'pred25']",0.0,"{'la__C': 15000.0, 'la__coef0': 0.0, 'la__degree': 5, 'la__epsilon': 0.999999, 'la__gamma': 0.999999, 'la__kernel': 'rbf'}",0.46865499653234527,0.4055483517442462,0.3115798704990347,0.1898170898170898
effort/china.csv,0,none,minmax,none,svr,nsga-ii,"['sa', 'sd', 'effect size', 'pred25']",0.0,"{'la__kernel': 'sigmoid', 'la__degree': 4, 'la__coef0': 0.7819535398118207, 'la__gamma': 0.7901546872242373, 'la__C': 6561.842744935814, 'la__epsilon': 0.9010826021976845}",0.464267655141078,0.4362935177752945,0.3081427797028611,0.1838656838656839
effort/china.csv,0,none,minmax,none,svr,nsga-iii,"['sa', 'sd', 'effect size', 'pred25']",0.0,"{'la__kernel': 'sigmoid', 'la__degree': 4, 'la__coef0': 0.47049759228259136, 'la__gamma': 0.8347532863119107, 'la__C': 3775.8474648705987, 'la__epsilon': 0.5830180866337847}",0.4718135386953213,0.4274515580611166,0.3121129378953015,0.17780507780507782
effort/china.csv,0,none,minmax,none,svr,moead,"['sa', 'sd', 'effect size', 'pred25']",0.0209958553314209,"{'la__kernel': 'sigmoid', 'la__degree': 3, 'la__coef0': 0.7341713716442262, 'la__gamma': 0.8038929973730335, 'la__C': 6483.052685972243, 'la__epsilon': 0.9789064304887127}",0.47870053520053085,0.41286896745180474,0.31992193076350367,0.17477477477477477
effort/china.csv,1,none,minmax,none,svr,random search,"['sa', 'sd', 'effect size', 'pred25']",0.02699875831604004,"{'la__degree': 4, 'la__coef0': 0.8435502831488464, 'la__gamma': 0.17619183605141595, 'la__C': 14466.720901861456, 'la__epsilon': 0.9745389338358172, 'la__kernel': 'poly'}",0.5166945840238181,0.47315781700416587,0.32030837210713864,0.20120120120120122
effort/china.csv,1,none,minmax,none,svr,sway,"['sa', 'sd', 'effect size', 'pred25']",0.04688072204589844,"{'la__degree': 3, 'la__coef0': 0.3637669533721747, 'la__gamma': 0.2628693533264593, 'la__C': 14905.963715324233, 'la__epsilon': 0.9047709705208428, 'la__kernel': 'sigmoid'}",0.5021999934382676,0.45145756055633474,0.31371382461929076,0.2132132132132132
effort/china.csv,1,none,minmax,none,svr,tpe,"['sa', 'sd', 'effect size', 'pred25']",0.04686284065246582,"{'la__C': 15000.0, 'la__coef0': 0.0, 'la__degree': 3, 'la__epsilon': 0.999999, 'la__gamma': 0.999999, 'la__kernel': 'rbf'}",0.4809541916634181,0.41413230169617216,0.2997992204686635,0.19819819819819817
effort/china.csv,1,none,minmax,none,svr,nsga-ii,"['sa', 'sd', 'effect size', 'pred25']",0.0,"{'la__kernel': 'poly', 'la__degree': 3, 'la__coef0': 0.6701398656716367, 'la__gamma': 0.2792172303710204, 'la__C': 12914.71334552694, 'la__epsilon': 0.611354354112271}",0.5216950247434817,0.47818165544617147,0.32514988106004283,0.2132132132132132
effort/china.csv,1,none,minmax,none,svr,nsga-iii,"['sa', 'sd', 'effect size', 'pred25']",0.0,"{'la__kernel': 'poly', 'la__degree': 3, 'la__coef0': 0.8995144322115549, 'la__gamma': 0.3851119446034469, 'la__C': 4338.186110768271, 'la__epsilon': 0.05571492695411007}",0.5198508401700698,0.4746261734432031,0.323387321359145,0.21621621621621623
effort/china.csv,1,none,minmax,none,svr,moead,"['sa', 'sd', 'effect size', 'pred25']",0.0,"{'la__kernel': 'sigmoid', 'la__degree': 4, 'la__coef0': 0.1655035835306237, 'la__gamma': 0.2922535798269237, 'la__C': 13430.815099824671, 'la__epsilon': 0.8088122456774098}",0.5104735050089098,0.4724708825244031,0.3191699756108856,0.21021021021021022
effort/china.csv,2,none,minmax,none,svr,random search,"['sa', 'sd', 'effect size', 'pred25']",0.015625953674316406,"{'la__degree': 3, 'la__coef0': 0.12895526796124585, 'la__gamma': 0.33809627007041876, 'la__C': 11157.461643756398, 'la__epsilon': 0.5325175548113293, 'la__kernel': 'sigmoid'}",0.525325215018935,0.440925562992323,0.3414672236399803,0.22822822822822822
effort/china.csv,2,none,minmax,none,svr,sway,"['sa', 'sd', 'effect size', 'pred25']",0.0,"{'la__degree': 3, 'la__coef0': 0.02772026688662415, 'la__gamma': 0.8046001432112675, 'la__C': 14416.903484453902, 'la__epsilon': 0.989052053387561, 'la__kernel': 'rbf'}",0.5070039995083303,0.4131738429563896,0.3276637676929618,0.23123123123123124
effort/china.csv,2,none,minmax,none,svr,tpe,"['sa', 'sd', 'effect size', 'pred25']",0.04688072204589844,"{'la__C': 15000.0, 'la__coef0': 0.0, 'la__degree': 3, 'la__epsilon': 1e-05, 'la__gamma': 0.999999, 'la__kernel': 'rbf'}",0.5047034398825853,0.41789771703589523,0.3280697651291764,0.22822822822822822
effort/china.csv,2,none,minmax,none,svr,nsga-ii,"['sa', 'sd', 'effect size', 'pred25']",0.0,"{'la__kernel': 'sigmoid', 'la__degree': 4, 'la__coef0': 0.06589981594495894, 'la__gamma': 0.4812769318150395, 'la__C': 14574.971730140676, 'la__epsilon': 0.6109870066005745}",0.5392513914963585,0.4492805537684859,0.3477176970026234,0.24024024024024024
effort/china.csv,2,none,minmax,none,svr,nsga-iii,"['sa', 'sd', 'effect size', 'pred25']",0.015628337860107422,"{'la__kernel': 'sigmoid', 'la__degree': 3, 'la__coef0': 0.06627078001981024, 'la__gamma': 0.4832767221490939, 'la__C': 14020.604381769293, 'la__epsilon': 0.7564601002668505}",0.5398032235906446,0.45235820106801333,0.3495435934781725,0.23723723723723725
effort/china.csv,2,none,minmax,none,svr,moead,"['sa', 'sd', 'effect size', 'pred25']",0.0,"{'la__kernel': 'rbf', 'la__degree': 4, 'la__coef0': 0.37919154191300153, 'la__gamma': 0.40898699021581997, 'la__C': 13546.875779449076, 'la__epsilon': 0.6025559072793536}",0.5085096405155928,0.4110474607389955,0.3316033386030438,0.23723723723723725
effort/china.csv,3,none,minmax,none,svr,random search,"['sa', 'sd', 'effect size', 'pred25']",0.05170178413391113,"{'la__degree': 3, 'la__coef0': 0.09665953712348128, 'la__gamma': 0.19351648594690474, 'la__C': 13072.277482660833, 'la__epsilon': 0.6945851410153357, 'la__kernel': 'sigmoid'}",0.4793437563756561,0.40994967933367193,0.3204349963794465,0.223013923013923
effort/china.csv,3,none,minmax,none,svr,sway,"['sa', 'sd', 'effect size', 'pred25']",0.0,"{'la__degree': 4, 'la__coef0': 0.9400061242258786, 'la__gamma': 0.06825814273941147, 'la__C': 14404.965196487501, 'la__epsilon': 0.2011713488058313, 'la__kernel': 'rbf'}",0.47559408596224273,0.4096211205275641,0.31840342543133304,0.22298662298662297
effort/china.csv,3,none,minmax,none,svr,tpe,"['sa', 'sd', 'effect size', 'pred25']",0.046863555908203125,"{'la__C': 15000.0, 'la__coef0': 0.0, 'la__degree': 5, 'la__epsilon': 1e-05, 'la__gamma': 0.999999, 'la__kernel': 'rbf'}",0.43814565707704406,0.3947181849089185,0.29449922274315865,0.1898170898170898
effort/china.csv,3,none,minmax,none,svr,nsga-ii,"['sa', 'sd', 'effect size', 'pred25']",0.03124713897705078,"{'la__kernel': 'sigmoid', 'la__degree': 3, 'la__coef0': 0.2933748688271706, 'la__gamma': 0.22386048023603874, 'la__C': 12824.30955359952, 'la__epsilon': 0.5236244612458142}",0.4799599345826147,0.4149396075808343,0.3221662274969803,0.22601692601692602
effort/china.csv,3,none,minmax,none,svr,nsga-iii,"['sa', 'sd', 'effect size', 'pred25']",0.0,"{'la__kernel': 'sigmoid', 'la__degree': 3, 'la__coef0': 0.18361876842014602, 'la__gamma': 0.29410728717894286, 'la__C': 9500.35346705006, 'la__epsilon': 0.3562034061219469}",0.47934412990286984,0.41207052356720375,0.3198740732428966,0.22298662298662297
effort/china.csv,3,none,minmax,none,svr,moead,"['sa', 'sd', 'effect size', 'pred25']",0.046875,"{'la__kernel': 'sigmoid', 'la__degree': 4, 'la__coef0': 0.0017220097864352746, 'la__gamma': 0.2873851609429658, 'la__C': 12126.874868185567, 'la__epsilon': 0.10077311376215396}",0.48013679763795,0.42151465945327643,0.32091259252778315,0.21400491400491398
effort/china.csv,4,none,minmax,none,svr,random search,"['sa', 'sd', 'effect size', 'pred25']",0.03125119209289551,"{'la__degree': 3, 'la__coef0': 0.0002403454949580124, 'la__gamma': 0.24813887649927754, 'la__C': 13772.044019962292, 'la__epsilon': 0.27789184704682257, 'la__kernel': 'sigmoid'}",0.503358183469926,0.44142079526531824,0.3286160683970582,0.20720720720720723
effort/china.csv,4,none,minmax,none,svr,sway,"['sa', 'sd', 'effect size', 'pred25']",0.04688715934753418,"{'la__degree': 3, 'la__coef0': 0.022155346957437975, 'la__gamma': 0.5335125675370715, 'la__C': 14185.748082853439, 'la__epsilon': 0.31011080378758654, 'la__kernel': 'rbf'}",0.4920693001336856,0.4100063527099156,0.32204265746410515,0.21021021021021022
effort/china.csv,4,none,minmax,none,svr,tpe,"['sa', 'sd', 'effect size', 'pred25']",0.0,"{'la__C': 15000.0, 'la__coef0': 0.999, 'la__degree': 3, 'la__epsilon': 0.999999, 'la__gamma': 0.999999, 'la__kernel': 'rbf'}",0.49310574960872905,0.4199124564250525,0.3251946793146709,0.21621621621621623
effort/china.csv,4,none,minmax,none,svr,nsga-ii,"['sa', 'sd', 'effect size', 'pred25']",0.015629291534423828,"{'la__kernel': 'sigmoid', 'la__degree': 3, 'la__coef0': 0.8710637245352401, 'la__gamma': 0.46803485836631553, 'la__C': 13441.261010329074, 'la__epsilon': 0.2499330624419245}",0.4985550039090429,0.41739756993542887,0.329090336936724,0.22522522522522523
effort/china.csv,4,none,minmax,none,svr,nsga-iii,"['sa', 'sd', 'effect size', 'pred25']",0.0,"{'la__kernel': 'poly', 'la__degree': 3, 'la__coef0': 0.9958808877734626, 'la__gamma': 0.18517450636831922, 'la__C': 9703.119232871852, 'la__epsilon': 0.9624375054387286}",0.502316437160571,0.44065182805351116,0.32787632527453925,0.21621621621621623
effort/china.csv,4,none,minmax,none,svr,moead,"['sa', 'sd', 'effect size', 'pred25']",0.03125429153442383,"{'la__kernel': 'sigmoid', 'la__degree': 3, 'la__coef0': 0.15822163766828617, 'la__gamma': 0.34816311257538657, 'la__C': 9665.62790593383, 'la__epsilon': 0.5003683155602715}",0.500803075954448,0.4300487728892964,0.32972761282058854,0.21621621621621623
effort/china.csv,5,none,minmax,none,svr,random search,"['sa', 'sd', 'effect size', 'pred25']",0.031229496002197266,"{'la__degree': 3, 'la__coef0': 0.24847470232659793, 'la__gamma': 0.4139186269011448, 'la__C': 10387.230981263243, 'la__epsilon': 0.16664307504488074, 'la__kernel': 'sigmoid'}",0.5086440023833689,0.4475463341481642,0.3160684436452161,0.21621621621621623
effort/china.csv,5,none,minmax,none,svr,sway,"['sa', 'sd', 'effect size', 'pred25']",0.015615463256835938,"{'la__degree': 3, 'la__coef0': 0.12212993565842874, 'la__gamma': 0.1865850692596048, 'la__C': 10934.55784771433, 'la__epsilon': 0.10498220051134695, 'la__kernel': 'sigmoid'}",0.5060123081583321,0.4360098853909539,0.31428190895612146,0.1951951951951952
effort/china.csv,5,none,minmax,none,svr,tpe,"['sa', 'sd', 'effect size', 'pred25']",0.0,"{'la__C': 15000.0, 'la__coef0': 0.0, 'la__degree': 5, 'la__epsilon': 1e-05, 'la__gamma': 0.999999, 'la__kernel': 'rbf'}",0.4931253735335124,0.42418372727017095,0.30682850153394353,0.1861861861861862
effort/china.csv,5,none,minmax,none,svr,nsga-ii,"['sa', 'sd', 'effect size', 'pred25']",0.0,"{'la__kernel': 'sigmoid', 'la__degree': 4, 'la__coef0': 0.011426561761395318, 'la__gamma': 0.5065757222122711, 'la__C': 7471.34241106706, 'la__epsilon': 0.09191747648184934}",0.5023549051255674,0.4354231254212528,0.31259764348795405,0.23423423423423426
effort/china.csv,5,none,minmax,none,svr,nsga-iii,"['sa', 'sd', 'effect size', 'pred25']",0.0,"{'la__kernel': 'poly', 'la__degree': 4, 'la__coef0': 0.9320207224743076, 'la__gamma': 0.08260757357093518, 'la__C': 8143.9386451836335, 'la__epsilon': 0.10213770044347423}",0.5173430406983298,0.4510145719063911,0.3199555775424258,0.1981981981981982
effort/china.csv,5,none,minmax,none,svr,moead,"['sa', 'sd', 'effect size', 'pred25']",0.04687857627868652,"{'la__kernel': 'sigmoid', 'la__degree': 3, 'la__coef0': 0.3267587353671853, 'la__gamma': 0.28040186863059663, 'la__C': 10309.506125488064, 'la__epsilon': 0.6906162822349476}",0.5071842245102397,0.4328810127392238,0.3155929393626868,0.20120120120120122
effort/china.csv,6,none,minmax,none,svr,random search,"['sa', 'sd', 'effect size', 'pred25']",0.031244993209838867,"{'la__degree': 4, 'la__coef0': 0.007598301158098567, 'la__gamma': 0.61339444485999, 'la__C': 10768.970602252894, 'la__epsilon': 0.12729001682102614, 'la__kernel': 'sigmoid'}",0.5006928073232797,0.4291954815908103,0.30743705724193193,0.19893529893529893
effort/china.csv,6,none,minmax,none,svr,sway,"['sa', 'sd', 'effect size', 'pred25']",0.04688429832458496,"{'la__degree': 4, 'la__coef0': 0.9668017811164468, 'la__gamma': 0.8151917930027072, 'la__C': 8219.458364917187, 'la__epsilon': 0.039753216271204116, 'la__kernel': 'sigmoid'}",0.46954136214724224,0.3803312577462239,0.28903854314038396,0.1927654927654928
effort/china.csv,6,none,minmax,none,svr,tpe,"['sa', 'sd', 'effect size', 'pred25']",0.015623807907104492,"{'la__C': 15000.0, 'la__coef0': 0.999, 'la__degree': 5, 'la__epsilon': 0.999999, 'la__gamma': 0.999999, 'la__kernel': 'rbf'}",0.46623984031085186,0.3682075839245458,0.2877702969924543,0.18987168987168987
effort/china.csv,6,none,minmax,none,svr,nsga-ii,"['sa', 'sd', 'effect size', 'pred25']",0.031238555908203125,"{'la__kernel': 'sigmoid', 'la__degree': 3, 'la__coef0': 0.0053931167905612865, 'la__gamma': 0.47402799374609506, 'la__C': 10360.085313142628, 'la__epsilon': 0.8839912735323738}",0.4929617118488308,0.4165946784154555,0.304647008784959,0.23205023205023204
effort/china.csv,6,none,minmax,none,svr,nsga-iii,"['sa', 'sd', 'effect size', 'pred25']",0.0,"{'la__kernel': 'sigmoid', 'la__degree': 3, 'la__coef0': 0.4840598591451294, 'la__gamma': 0.27775462196912665, 'la__C': 13919.382164906343, 'la__epsilon': 0.7495348411215343}",0.49326921935206025,0.41885697297260477,0.30386649635039936,0.22601692601692602
effort/china.csv,6,none,minmax,none,svr,moead,"['sa', 'sd', 'effect size', 'pred25']",0.0,"{'la__kernel': 'sigmoid', 'la__degree': 3, 'la__coef0': 0.4254636855821287, 'la__gamma': 0.2550177269159093, 'la__C': 14318.836763757197, 'la__epsilon': 0.6033415598273154}",0.49860891990422895,0.43332887275286125,0.30768975647377445,0.18973518973518977
effort/china.csv,7,none,minmax,none,svr,random search,"['sa', 'sd', 'effect size', 'pred25']",0.015622377395629883,"{'la__degree': 4, 'la__coef0': 0.8259142674294881, 'la__gamma': 0.9738758576196724, 'la__C': 8517.341135498647, 'la__epsilon': 0.4923652077037626, 'la__kernel': 'rbf'}",0.5112353376352935,0.44240572772831727,0.36192790431961835,0.21021021021021022
effort/china.csv,7,none,minmax,none,svr,sway,"['sa', 'sd', 'effect size', 'pred25']",0.031238555908203125,"{'la__degree': 4, 'la__coef0': 0.966268092822772, 'la__gamma': 0.9950050638368424, 'la__C': 14724.582352328775, 'la__epsilon': 0.9606875956213236, 'la__kernel': 'rbf'}",0.5119467792327352,0.45464005105574706,0.3632042081499411,0.1921921921921922
effort/china.csv,7,none,minmax,none,svr,tpe,"['sa', 'sd', 'effect size', 'pred25']",0.0,"{'la__C': 15000.0, 'la__coef0': 0.999, 'la__degree': 5, 'la__epsilon': 0.999999, 'la__gamma': 0.999999, 'la__kernel': 'rbf'}",0.512718597588701,0.4589609407085627,0.3641603283381903,0.1861861861861862
effort/china.csv,7,none,minmax,none,svr,nsga-ii,"['sa', 'sd', 'effect size', 'pred25']",0.046872854232788086,"{'la__kernel': 'rbf', 'la__degree': 3, 'la__coef0': 0.4863538551163956, 'la__gamma': 0.9999690472988784, 'la__C': 14996.916168434469, 'la__epsilon': 0.606792800561852}",0.5110282037200661,0.438733152595145,0.3613812597035347,0.21621621621621623
effort/china.csv,7,none,minmax,none,svr,nsga-iii,"['sa', 'sd', 'effect size', 'pred25']",0.0,"{'la__kernel': 'rbf', 'la__degree': 3, 'la__coef0': 0.2110949004852635, 'la__gamma': 0.9429424462694507, 'la__C': 14879.717528607338, 'la__epsilon': 0.987680807684866}",0.5104517782665642,0.4449641985118302,0.3612577267395672,0.2132132132132132
effort/china.csv,7,none,minmax,none,svr,moead,"['sa', 'sd', 'effect size', 'pred25']",0.046866416931152344,"{'la__kernel': 'rbf', 'la__degree': 4, 'la__coef0': 0.3468493833511706, 'la__gamma': 0.8135562515582718, 'la__C': 8012.312544276927, 'la__epsilon': 0.5718950117053159}",0.5112812810029164,0.4387287949797603,0.36265406960718155,0.21621621621621623
effort/china.csv,8,none,minmax,none,svr,random search,"['sa', 'sd', 'effect size', 'pred25']",0.0279996395111084,"{'la__degree': 3, 'la__coef0': 0.3646063784200623, 'la__gamma': 0.33711743788491694, 'la__C': 7266.8986629459605, 'la__epsilon': 0.8614239497478561, 'la__kernel': 'sigmoid'}",0.4770639478583392,0.39643776355007515,0.3022623866991621,0.21021021021021022
effort/china.csv,8,none,minmax,none,svr,sway,"['sa', 'sd', 'effect size', 'pred25']",0.015630722045898438,"{'la__degree': 4, 'la__coef0': 0.31422060168626015, 'la__gamma': 0.3715892701189, 'la__C': 8094.637930626798, 'la__epsilon': 0.04660610951220807, 'la__kernel': 'sigmoid'}",0.48323247768471783,0.4049151407808062,0.30537894996784204,0.2222222222222222
effort/china.csv,8,none,minmax,none,svr,tpe,"['sa', 'sd', 'effect size', 'pred25']",0.0,"{'la__C': 15000.0, 'la__coef0': 0.0, 'la__degree': 5, 'la__epsilon': 0.999999, 'la__gamma': 0.999999, 'la__kernel': 'rbf'}",0.4638844804580493,0.38492974838620597,0.29326417588958315,0.18918918918918917
effort/china.csv,8,none,minmax,none,svr,nsga-ii,"['sa', 'sd', 'effect size', 'pred25']",0.04687142372131348,"{'la__kernel': 'sigmoid', 'la__degree': 3, 'la__coef0': 0.032426147415602985, 'la__gamma': 0.32860087260094695, 'la__C': 14827.247576378919, 'la__epsilon': 0.41789382980279316}",0.4922527901850821,0.4346500390062939,0.311153923419135,0.21021021021021022
effort/china.csv,8,none,minmax,none,svr,nsga-iii,"['sa', 'sd', 'effect size', 'pred25']",0.0,"{'la__kernel': 'sigmoid', 'la__degree': 3, 'la__coef0': 0.5386869210508917, 'la__gamma': 0.2750477378797491, 'la__C': 13573.686666110005, 'la__epsilon': 0.5570572276770169}",0.47989154062895567,0.3963605412262854,0.3037129553569477,0.24624624624624625
effort/china.csv,8,none,minmax,none,svr,moead,"['sa', 'sd', 'effect size', 'pred25']",0.0,"{'la__kernel': 'sigmoid', 'la__degree': 4, 'la__coef0': 0.16751480561536627, 'la__gamma': 0.285508745878147, 'la__C': 13954.165192067874, 'la__epsilon': 0.8115650827419155}",0.48851703298351623,0.4281849045923077,0.30949234122905533,0.2222222222222222
effort/china.csv,9,none,minmax,none,svr,random search,"['sa', 'sd', 'effect size', 'pred25']",0.04686474800109863,"{'la__degree': 3, 'la__coef0': 0.31577095000838096, 'la__gamma': 0.47808173696447315, 'la__C': 10607.566777865277, 'la__epsilon': 0.08444044863449594, 'la__kernel': 'sigmoid'}",0.4960234688043272,0.44094891963892996,0.34784121147467423,0.20783510783510784
effort/china.csv,9,none,minmax,none,svr,sway,"['sa', 'sd', 'effect size', 'pred25']",0.04683852195739746,"{'la__degree': 3, 'la__coef0': 0.9635638456840655, 'la__gamma': 0.10813803581767739, 'la__C': 14608.64539738046, 'la__epsilon': 0.05680446562313183, 'la__kernel': 'poly'}",0.5132922157462888,0.468969262670037,0.35896468549668836,0.18375648375648376
effort/china.csv,9,none,minmax,none,svr,tpe,"['sa', 'sd', 'effect size', 'pred25']",0.0,"{'la__C': 15000.0, 'la__coef0': 0.999, 'la__degree': 3, 'la__epsilon': 0.999999, 'la__gamma': 0.999999, 'la__kernel': 'rbf'}",0.48426808484237377,0.4412775567207519,0.33941352632514304,0.18080808080808083
effort/china.csv,9,none,minmax,none,svr,nsga-ii,"['sa', 'sd', 'effect size', 'pred25']",0.04687070846557617,"{'la__kernel': 'poly', 'la__degree': 3, 'la__coef0': 0.8991139786484075, 'la__gamma': 0.12134419667212981, 'la__C': 13882.008878625133, 'la__epsilon': 0.5988881484854778}",0.5139876469688051,0.46945404422175674,0.3603761340449148,0.18675948675948675
effort/china.csv,9,none,minmax,none,svr,nsga-iii,"['sa', 'sd', 'effect size', 'pred25']",0.03125810623168945,"{'la__kernel': 'poly', 'la__degree': 3, 'la__coef0': 0.8827696124107781, 'la__gamma': 0.2560338987038185, 'la__C': 5466.561331982406, 'la__epsilon': 0.6955085491862097}",0.49936838409046275,0.4532664055467596,0.3502198939928778,0.2049140049140049
effort/china.csv,9,none,minmax,none,svr,moead,"['sa', 'sd', 'effect size', 'pred25']",0.04688429832458496,"{'la__kernel': 'rbf', 'la__degree': 4, 'la__coef0': 0.031250861200153524, 'la__gamma': 0.25146410877275105, 'la__C': 13975.229141467888, 'la__epsilon': 0.5470412255631175}",0.48753593343790974,0.4347196971545018,0.34063373640255384,0.19287469287469286
effort/china.csv,10,none,minmax,none,svr,random search,"['sa', 'sd', 'effect size', 'pred25']",0.02900218963623047,"{'la__degree': 3, 'la__coef0': 0.0504970716467651, 'la__gamma': 0.45350328610267554, 'la__C': 12976.129020814902, 'la__epsilon': 0.16189663368561535, 'la__kernel': 'sigmoid'}",0.48281995372653874,0.42936838497396296,0.3025049824299401,0.2132132132132132
effort/china.csv,10,none,minmax,none,svr,sway,"['sa', 'sd', 'effect size', 'pred25']",0.031236648559570312,"{'la__degree': 3, 'la__coef0': 0.9196827786699667, 'la__gamma': 0.14262903267014038, 'la__C': 14787.685150102925, 'la__epsilon': 0.9449836837341834, 'la__kernel': 'poly'}",0.4920290182205134,0.4379143572016777,0.30859429546659345,0.21021021021021022
effort/china.csv,10,none,minmax,none,svr,tpe,"['sa', 'sd', 'effect size', 'pred25']",0.046863555908203125,"{'la__C': 15000.0, 'la__coef0': 0.0, 'la__degree': 5, 'la__epsilon': 0.999999, 'la__gamma': 0.999999, 'la__kernel': 'rbf'}",0.4653234333180067,0.38226104272545963,0.29191389740317725,0.19819819819819817
effort/china.csv,10,none,minmax,none,svr,nsga-ii,"['sa', 'sd', 'effect size', 'pred25']",0.0,"{'la__kernel': 'poly', 'la__degree': 3, 'la__coef0': 0.9841039020999262, 'la__gamma': 0.09646954923622625, 'la__C': 14326.030252600616, 'la__epsilon': 0.16341732443214915}",0.4919011419680661,0.4399683846145132,0.30750386719056383,0.21621621621621623
effort/china.csv,10,none,minmax,none,svr,nsga-iii,"['sa', 'sd', 'effect size', 'pred25']",0.0,"{'la__kernel': 'sigmoid', 'la__degree': 3, 'la__coef0': 0.23364837360945853, 'la__gamma': 0.2517437087141141, 'la__C': 12579.120760955535, 'la__epsilon': 0.12152467429129232}",0.4811139096763168,0.4063302565184517,0.3010006014259203,0.20420420420420418
effort/china.csv,10,none,minmax,none,svr,moead,"['sa', 'sd', 'effect size', 'pred25']",0.04688072204589844,"{'la__kernel': 'sigmoid', 'la__degree': 3, 'la__coef0': 0.04639656048652579, 'la__gamma': 0.46323476089441795, 'la__C': 12748.10634050662, 'la__epsilon': 0.23816689932790183}",0.48131778846285983,0.43145032108748316,0.30094232099237733,0.22222222222222224
effort/china.csv,11,none,minmax,none,svr,random search,"['sa', 'sd', 'effect size', 'pred25']",0.029000520706176758,"{'la__degree': 4, 'la__coef0': 0.5745885212341477, 'la__gamma': 0.3742899350315502, 'la__C': 12185.832202445286, 'la__epsilon': 0.941353580359968, 'la__kernel': 'sigmoid'}",0.5189806217150709,0.4433175780740388,0.3292492469216228,0.2492492492492492
effort/china.csv,11,none,minmax,none,svr,sway,"['sa', 'sd', 'effect size', 'pred25']",0.04685068130493164,"{'la__degree': 4, 'la__coef0': 0.21876493708201133, 'la__gamma': 0.1577351808592458, 'la__C': 14911.109870574528, 'la__epsilon': 0.009985454588467429, 'la__kernel': 'rbf'}",0.506777491598922,0.4222858206085846,0.3217390472303563,0.22522522522522523
effort/china.csv,11,none,minmax,none,svr,tpe,"['sa', 'sd', 'effect size', 'pred25']",0.0,"{'la__C': 15000.0, 'la__coef0': 0.999, 'la__degree': 3, 'la__epsilon': 0.999999, 'la__gamma': 0.999999, 'la__kernel': 'rbf'}",0.480997680049889,0.38926425937821557,0.306028631516448,0.2132132132132132
effort/china.csv,11,none,minmax,none,svr,nsga-ii,"['sa', 'sd', 'effect size', 'pred25']",0.0,"{'la__kernel': 'sigmoid', 'la__degree': 5, 'la__coef0': 0.14992903855147052, 'la__gamma': 0.4567435474211472, 'la__C': 9397.095962913541, 'la__epsilon': 0.07677677798134164}",0.5139238672648948,0.45252037746639534,0.32583234389689725,0.2522522522522523
effort/china.csv,11,none,minmax,none,svr,nsga-iii,"['sa', 'sd', 'effect size', 'pred25']",0.0,"{'la__kernel': 'sigmoid', 'la__degree': 3, 'la__coef0': 0.4422751454818433, 'la__gamma': 0.3590026433599095, 'la__C': 13510.848571482535, 'la__epsilon': 0.6861295857897315}",0.5165745830459834,0.4475795142302401,0.3292068024389165,0.24624624624624625
effort/china.csv,11,none,minmax,none,svr,moead,"['sa', 'sd', 'effect size', 'pred25']",0.04689431190490723,"{'la__kernel': 'sigmoid', 'la__degree': 4, 'la__coef0': 0.27262469219780705, 'la__gamma': 0.39362413645498545, 'la__C': 10136.845682721885, 'la__epsilon': 0.15582538214793448}",0.5161452284214669,0.4493813334717262,0.3283230785204638,0.24624624624624625
effort/china.csv,12,none,minmax,none,svr,random search,"['sa', 'sd', 'effect size', 'pred25']",0.03125476837158203,"{'la__degree': 3, 'la__coef0': 0.21246951611717213, 'la__gamma': 0.8208245295233952, 'la__C': 5707.922632362046, 'la__epsilon': 0.9994714354487985, 'la__kernel': 'sigmoid'}",0.5208866540495724,0.45182847227572226,0.32391694191514686,0.22901992901992899
effort/china.csv,12,none,minmax,none,svr,sway,"['sa', 'sd', 'effect size', 'pred25']",0.01562809944152832,"{'la__degree': 3, 'la__coef0': 0.7434356019947391, 'la__gamma': 0.9378177958179221, 'la__C': 14781.122017528682, 'la__epsilon': 0.9522914247354427, 'la__kernel': 'rbf'}",0.5114238969357869,0.4255437670601623,0.3166946223976553,0.18686868686868688
effort/china.csv,12,none,minmax,none,svr,tpe,"['sa', 'sd', 'effect size', 'pred25']",0.04687213897705078,"{'la__C': 15000.0, 'la__coef0': 0.999, 'la__degree': 5, 'la__epsilon': 1e-05, 'la__gamma': 0.999999, 'la__kernel': 'rbf'}",0.5152214999210505,0.4410111519810336,0.31976631642446235,0.16885066885066888
