DS,PP,PT,accuracy,aod-age,aod-race,aod-sex,d2h1,d2h2,d2h3,di-age,di-race,di-sex,eod-age,eod-race,eod-sex,f1,fr-age,fr-race,fr-sex,precision,recall,spd-age,spd-race,spd-sex
adult,none,default,0.838452088452088,,0.072650700896547,0.148854850964251,0.353156190378554,0.314226178056959,0.325824020092969,,0.477505171225006,0.778482907111577,,0.118473467724005,0.223978337236534,0.600708502024292,,0.086814086814087,0.124488124488124,0.719393939393939,0.515638575152042,,0.086467460121755,0.176593700287803
adult,none,random,0.832923832923833,,0.042311726300876,0.113659245890127,0.403939590861407,0.306978812914396,0.337536102624005,,0.476356830941984,0.797424394879535,,0.067636922848885,0.183588992974239,0.531034482758621,,0.001228501228501,0.076269451269451,0.784380305602716,0.40139009556907,,0.061573405000245,0.130231406354488
adult,none,de,0.845515970515971,,0.067777795788871,0.160976202615549,0.349836939781149,0.333800477772516,0.338459865457102,,0.510737443051854,0.834329831393069,,0.109098236122434,0.253003512880562,0.60279020794946,,0.032862407862408,0.108005733005733,0.764863059452238,0.497393570807993,,0.084331915185832,0.176043085996252
adult,fairsmote,default,0.776515151515152,,0.05665248384118,0.09850123215101,0.358146481215209,0.203133395292201,0.257141896744179,,0.293713090309425,0.438837322911578,,0.066821685318313,0.131615925058548,0.604886877828054,,0.158374283374283,0.187551187551188,0.518461061123177,0.725890529973936,,0.101088529652601,0.169143575101507
adult,fairsmote,random,0.781224406224406,,0.044581786776968,0.072920209132282,0.348991819146493,0.17958341317001,0.240488072496422,,0.285097091888879,0.426399265958841,,0.04277681019788,0.080837236533958,0.615439985603743,,0.031941031941032,0.07504095004095,0.525345622119816,0.742832319721981,,0.098972233233761,0.165193987406053
adult,fairsmote,de,0.784295659295659,,0.040671504039306,0.076343186711054,0.346834365423493,0.180979334275598,0.24034372744397,,0.278394169468831,0.435714796091531,,0.038960016304751,0.08684718969555,0.617673743422246,,0.030814905814906,0.075757575757576,0.530383296977251,0.739357080799305,,0.095185997900351,0.167010729275791
adult,none,default,0.836199836199836,,0.065148947026137,0.150116929411619,0.348750141490886,0.314788750602977,0.32485449707979,,0.487006433221619,0.777064462228476,,0.10031687621384,0.231153596906181,0.606105366814377,,0.067772317772318,0.122338247338247,0.740228502705953,0.513130471029596,,0.089349852640804,0.179156528791565
adult,none,random,0.836097461097461,,0.067012770212857,0.160057393097313,0.364377654720659,0.333326970492966,0.342485974021366,,0.506787726697705,0.834423249124902,,0.1117918838802,0.255743846862234,0.584910552242676,,0.032452907452908,0.110565110565111,0.773662551440329,0.470195914964569,,0.081775311420764,0.173194331801388
adult,none,de,0.808660933660934,,0.009325764186407,0.00905708702269,0.502712832048425,0.237399938303562,0.335353552569091,,0.399795044375423,0.632168413806949,,0.020492691403455,0.016060732473298,0.377622377622378,,0.000307125307125,0.010544635544636,0.938741721854305,0.236348478532722,,0.026275127871363,0.04965643867712
adult,fairsmote,default,0.787366912366912,,0.056251913244176,0.062435976963818,0.345406897719995,0.191439371671926,0.245489893628409,,0.306117003417129,0.416522134317699,,0.071591536338547,0.077854476094525,0.619527385968126,,0.153869778869779,0.155712530712531,0.552614379084967,0.704877032096707,,0.100445216428233,0.151760610975939
adult,fairsmote,random,0.784602784602785,,0.016369147758587,0.048500209487744,0.345471147847802,0.162446280368161,0.230106993132018,,0.238674849201678,0.411371621744205,,0.004160278033323,0.042517716261705,0.619804842790025,,0.014025389025389,0.057125307125307,0.547049441786284,0.714881200500208,,0.079405341516214,0.153248625754708
adult,fairsmote,de,0.788288288288288,,0.024599760285806,0.060128954068403,0.341928971587856,0.175942193063297,0.235617462280909,,0.265591418180901,0.438783394387834,,0.013049166922212,0.057263995256424,0.623589370222061,,0.020372645372645,0.064189189189189,0.553473344103393,0.714047519799917,,0.087594430242289,0.163121789672885
adult,none,default,0.839271089271089,,0.035686532761688,0.129530927424707,0.335774583301947,0.295151904799315,0.307306821112645,,0.428019960455701,0.756924020398451,,0.039994414187963,0.176723426723427,0.622414622414622,,0.077497952497953,0.126945126945127,0.720489977728285,0.547840812870449,,0.084010164010164,0.186949703956217
adult,none,random,0.845515970515971,,0.037739569374521,0.146963247628464,0.339093266649435,0.326320273720882,0.330020149207444,,0.501965575860604,0.827698500369477,,0.037753644205257,0.217376717376717,0.616518424396442,,0.028255528255528,0.115990990990991,0.771137952956135,0.51354784081287,,0.087308847308847,0.18498485804239
adult,none,de,0.844799344799345,,0.036447070767584,0.135617144819599,0.342154965382993,0.320537558290481,0.326859880867845,,0.499030381383323,0.816124919922852,,0.036301333075527,0.197378697378697,0.612672457843638,,0.0250819000819,0.111179361179361,0.772551546391753,0.50762066045724,,0.085599445599446,0.178992466981534
adult,fairsmote,default,0.781019656019656,,0.040131860226018,0.083873617945882,0.343589477973433,0.192994146565911,0.24563072219191,,0.285471248724056,0.433582395554406,,0.035364635364635,0.106169356169356,0.622418358340689,,0.13523751023751,0.154484029484029,0.53375719043294,0.746401354784081,,0.100780780780781,0.171757601206483
adult,fairsmote,random,0.787366912366912,,0.003464223972764,0.010633153021511,0.351669894431469,0.140583288583466,0.222377328765961,,0.229894110440185,0.352179835225351,,0.018302127979547,0.005610005610006,0.611848252663054,,0.0,0.000716625716626,0.547674807627969,0.693056731583404,,0.072820512820513,0.122310369358789
adult,fairsmote,de,0.776924651924652,,0.01740785341516,0.04457378534458,0.343584015316803,0.151597441712929,0.223928838451593,,0.218251028280919,0.376067502886027,,0.012484289903645,0.043994543994544,0.623075592458052,,0.030610155610156,0.080466830466831,0.526762211172858,0.762489415749365,,0.078937398937399,0.150775749997891
adult,none,default,0.837854437506398,,0.04624750025338,0.160563950508768,0.346030634700999,0.309822512822151,0.320585256670251,,0.430431802604524,0.787156367179788,,0.072497245343635,0.243991683648634,0.609659931000493,,0.073190705292251,0.126625038386734,0.725513196480938,0.52571185720357,,0.080285113602529,0.185659167618223
adult,none,random,0.812775104923738,,0.000552102523211,0.034925812894727,0.504311206280179,0.26570197159335,0.350845361561086,,0.428232697595275,0.716182212581345,,0.000265509047221,0.068216632152709,0.3742730071844,,0.000409458491145,0.009622274541918,0.959649122807017,0.232469188270293,,0.026693686805578,0.054737252566596
adult,none,de,0.83724024976968,,0.01110189020647,0.181849070034229,0.363389752370953,0.32115483344428,0.333767746340296,,0.368559066875551,0.852906421750389,,0.011197844066537,0.292671490370468,0.586583463338534,,0.000716552359505,0.112498720442215,0.755525787006028,0.479388015299617,,0.059608109010919,0.181480547092104
adult,fairsmote,default,0.771931620431979,,0.078176674247986,0.081626485775467,0.35698396729716,0.19527582533504,0.252286216603242,,0.29839991928273,0.407134072231281,,0.121910691606817,0.106287865662324,0.607193229901269,,0.147097962944007,0.170744190807657,0.518830973184694,0.731831704207395,,0.106109718589707,0.159816615330163
adult,fairsmote,random,0.771112703449688,,0.032866224011423,0.077762193606258,0.352977051892303,0.174796861535849,0.239629270910319,,0.254541292341905,0.427092456813151,,0.032655400232763,0.079395854474852,0.612209503988901,,0.015149964172382,0.069915037363087,0.517140345736888,0.750106247343816,,0.092443516280129,0.173722566123478
adult,fairsmote,de,0.771419797318047,,0.001281523556164,0.031704225237263,0.361666698317571,0.132627987178127,0.223465087160795,,0.189760730786203,0.335280629711311,,0.014638398803439,0.033166401280454,0.601605709188225,,0.04309550619306,0.057631282628724,0.518450184501845,0.716532086697833,,0.065011889355995,0.125512421608529
adult,none,default,0.837444979015252,,0.061526898874652,0.154473071348366,0.354013181309253,0.312229226628984,0.324716604988777,,0.471353000178623,0.774481585397317,,0.082876412790992,0.234202546998181,0.600201409869084,,0.083529532193674,0.126932132255093,0.704491725768322,0.52280701754386,,0.087575629158008,0.180970332022125
adult,none,random,0.846657795066025,,0.051171799372592,0.179252328432113,0.347040913919193,0.334341262892398,0.338018425581919,,0.454944786400501,0.857246313202247,,0.074441970907988,0.283747725894482,0.606410930110352,,0.030504657590337,0.115160200634661,0.756225425950197,0.506140350877193,,0.07604170389621,0.18765853189854
adult,none,de,0.845634148838161,,0.052428658277519,0.171964370249966,0.35019443486753,0.33152735829329,0.336966346541146,,0.450225693642064,0.856033109065156,,0.079120690753979,0.267707701637356,0.602530311017396,,0.025181697205446,0.112396355819429,0.754953764861295,0.501315789473684,,0.074606983666655,0.18581379707917
adult,fairsmote,default,0.771010338826901,,0.023035300464612,0.104759084570473,0.361928943519897,0.191169719739751,0.252052837159687,,0.201522597257479,0.449718311383693,,0.020708115128593,0.134718010915706,0.600749598429413,,0.155901320503634,0.175555328078616,0.506470057177249,0.738157894736842,,0.070595553558634,0.18002559305813
adult,fairsmote,random,0.766711024669874,,0.016588122437708,0.064812614338597,0.365765370279568,0.143098390014494,0.229892632801613,,0.152163288357595,0.376328290961747,,0.05347893257501,0.083899332929048,0.596565763852009,,0.013716859453373,0.022724946258573,0.500148411991689,0.739035087719298,,0.053650112071563,0.148448638679146
adult,fairsmote,de,0.783908281297983,,0.014096800149364,0.08734149768179,0.349660728151221,0.17734431493025,0.239577091622742,,0.221592419500064,0.44302785017375,,0.005801700513582,0.112431776834445,0.614147322244562,,0.050056300542533,0.108097041662401,0.526480727044814,0.736842105263158,,0.074764922026445,0.169855719959006
adult,none,default,0.84029484029484,,0.061143347185694,0.165335380736598,0.346229959440118,0.326473844187025,0.332238344806659,,0.510617184496237,0.797385537047582,,0.080887223579004,0.255364767018485,0.609022556390977,,0.08026208026208,0.127661752661753,0.726674641148325,0.524158757549612,,0.094384404748257,0.186606433183719
adult,none,random,0.840499590499591,,0.053926444437395,0.156875428855352,0.378426457088902,0.344097341955869,0.35424528841613,,0.540471001459978,0.866508680644995,,0.081728056382635,0.260091389947106,0.564561207378424,,0.011568386568387,0.092035217035217,0.801587301587302,0.43572044866264,,0.075638764600349,0.157838876684331
adult,none,de,0.762694512694513,,0.0,0.0,0.874115823890818,0.447213595499958,0.600970280600184,,1.0,1.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0
adult,fairsmote,default,0.772522522522523,,0.093677400794982,0.100167630066723,0.360237329027792,0.211509090647082,0.262738964314103,,0.352528642961212,0.41685301565668,,0.124168924871477,0.148396533524169,0.602930664760543,,0.1504914004914,0.168509418509419,0.51464307504576,0.727782571182053,,0.124670131845735,0.162738696603233
adult,fairsmote,random,0.769758394758395,,0.064756000019453,0.061159427952272,0.36032555313603,0.176683690167424,0.243707857995553,,0.319846702178858,0.387097657170467,,0.067411595463518,0.070216561892478,0.60314099170637,,0.021703521703522,0.07504095004095,0.510301582561959,0.737273511647972,,0.114988584537664,0.152616149492648
adult,fairsmote,de,0.762694512694513,,0.0,0.0,0.874115823890818,0.447213595499958,0.600970280600184,,1.0,1.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0
adult,none,default,0.844389844389844,,0.064347902287446,0.137490131385696,0.334544280057996,0.320936636174395,0.324882698135304,,0.532660500929768,0.781017129834517,,0.086223293818231,0.204140536233381,0.622828784119107,,0.075552825552826,0.123669123669124,0.743924125666864,0.535638070849338,,0.099638921594804,0.182225349666866
adult,none,random,0.842035217035217,,0.066088195436356,0.121507955239178,0.368433020837644,0.328623461172266,0.340472922743666,,0.557116139205691,0.814556659847173,,0.108003482687027,0.19477932387965,0.577838577291382,,0.022727272727273,0.087530712530713,0.804878048780488,0.450704225352113,,0.081358546342561,0.150066351967549
adult,none,de,0.845515970515971,,0.062462919124759,0.139566826329405,0.344309835241751,0.32983799223792,0.334036788159224,,0.533184849184469,0.822284659015961,,0.092438550666399,0.21118062831088,0.60977501939488,,0.023853398853399,0.10534398034398,0.773622047244094,0.503201024327785,,0.090107665578,0.176591275137651
adult,fairsmote,default,0.776617526617527,,0.006574371507576,0.084230892653991,0.354309390393475,0.179571573239937,0.242693233121664,,0.184657740349704,0.421610236200293,,0.004272989083116,0.117419469078782,0.609799713876967,,0.136261261261261,0.201269451269451,0.524776854416744,0.727699530516432,,0.063098572440989,0.163107994431222
adult,fairsmote,random,0.782452907452907,,0.008553965929107,0.027522058759923,0.33968041603611,0.151829614369724,0.222333960221756,,0.242964290193689,0.36218900057506,,0.020521063559038,0.02298248461686,0.626996664911357,,0.043816543816544,0.095618345618346,0.532498509242695,0.762270593256509,,0.086451233503914,0.141397607986428
adult,fairsmote,de,0.776924651924652,,0.006436684603552,0.018348458409496,0.350384673327002,0.120920745037313,0.213356834403519,,0.233888538209362,0.268873141764465,,0.022570490924921,0.032572415116056,0.614540951707058,,0.012796887796888,0.019246519246519,0.524773413897281,0.741357234314981,,0.082019040070548,0.100059248645588
adult,none,default,0.835687960687961,,0.048662170179006,0.138953638200873,0.346857133296221,0.295121052535376,0.310782864044263,,0.422387153735791,0.751157395908879,,0.070820008200082,0.2089653784219,0.608822812576164,,0.073914823914824,0.126945126945127,0.730409356725146,0.521938988717092,,0.078686883189376,0.173746367082768
adult,none,random,0.839066339066339,,0.050988905714657,0.145881137179477,0.357538600838605,0.320759421207778,0.33168417285273,,0.486490687005791,0.814706513461547,,0.072829028290283,0.229241814278046,0.593378168649767,,0.022727272727273,0.11015561015561,0.778682959945689,0.479314667781028,,0.078835426590263,0.166863141494622
adult,none,de,0.840601965601966,,0.0610759526249,0.149351779863543,0.353345275308234,0.330047849979394,0.336868707690061,,0.519775366187314,0.824758448590137,,0.08909799097991,0.232944176060118,0.598607888631091,,0.033988533988534,0.113738738738739,0.781292059219381,0.485165064772252,,0.085408514912079,0.171169214807308
adult,fairsmote,default,0.778665028665029,,0.069226856457612,0.062897992714282,0.345270642576555,0.184589557233727,0.241658009961294,,0.31883664078506,0.361042759645295,,0.080565805658057,0.096959205582394,0.620834794808839,,0.162571662571663,0.160217035217035,0.534904805077063,0.739657333890514,,0.113157690042178,0.138492635928122
adult,fairsmote,random,0.781429156429156,,0.026191752626434,0.040016621037221,0.341252729037721,0.143027608647472,0.218825218685225,,0.231426100160213,0.338549849353547,,0.022326773267733,0.057928073000537,0.62537287243376,,0.032350532350532,0.078009828009828,0.539019963702359,0.744671959882992,,0.081001898682778,0.12868584192049
adult,fairsmote,de,0.787162162162162,,0.039408471549968,0.075212502401595,0.332705160958614,0.179765103562511,0.233899523773776,,0.29052332087967,0.420972179537301,,0.024969249692497,0.093739935587762,0.635071090047393,,0.024160524160524,0.081490581490582,0.547518159806295,0.755954868366068,,0.102519275519396,0.164858466312897
default,none,default,0.816333333333333,,,0.015103778844502,0.459573651137587,0.095000365922214,0.314458460585903,,,0.207963458812411,,,0.014161292784371,0.469171483622351,,,0.0225,0.629198966408269,0.374039938556068,,,0.030686007834884
default,none,random,0.818333333333333,,,0.008730861966015,0.463426967545721,0.095037073832307,0.3169680046958,,,0.210237062062315,,,0.001454763994353,0.461462450592885,,,0.0065,0.646814404432133,0.358678955453149,,,0.028982933935235
default,none,de,0.819666666666667,,,0.01240156545738,0.4624178953004,0.091832283063616,0.315785982490882,,,0.202728344157078,,,0.01203876826802,0.461691542288557,,,0.005,0.655367231638418,0.356374807987711,,,0.027264056402238
default,fairsmote,default,0.797333333333333,,,0.030168231931054,0.42578714212683,0.086680182861019,0.291117775346877,,,0.180376460061039,,,0.042603121303469,0.522388059701493,,,0.023333333333333,0.534565916398714,0.510752688172043,,,0.041976309423986
default,fairsmote,random,0.778,,,0.03790474882784,0.414218984170847,0.085984995469085,0.283485560012265,,,0.17384683913402,,,0.050864272904186,0.537820957668286,,,0.010166666666667,0.490506329113924,0.595238095238095,,,0.051157290773839
default,fairsmote,de,0.7705,,,0.038043757875106,0.418365918327528,0.078754305175532,0.285020734019776,,,0.15432894823602,,,0.058991872400504,0.533378515757371,,,0.008833333333333,0.477258944815039,0.604454685099846,,,0.046780149149114
default,none,default,0.827833333333333,,,0.025352439960674,0.447451135547531,0.091749188083654,0.306039148254879,,,0.19726623174899,,,0.037162723984534,0.482205513784461,,,0.019666666666667,0.649122807017544,0.383572567783094,,,0.027658802177859
default,none,random,0.830666666666667,,,0.023024212523066,0.446814486004958,0.085955091666729,0.304688206483772,,,0.185744188608571,,,0.036190911736582,0.480572597137014,,,0.001166666666667,0.66951566951567,0.374800637958533,,,0.024479128856624
default,none,de,0.831333333333333,,,0.021214614914037,0.445415945430374,0.085274533767832,0.303670177133229,,,0.185234305923961,,,0.031539724774457,0.482088024564995,,,0.003166666666667,0.672857142857143,0.375598086124402,,,0.024333938294011
default,fairsmote,default,0.800666666666667,,,0.032112133985854,0.430988050240338,0.089628933770537,0.29498955285533,,,0.187972312186448,,,0.031690433625743,0.51578947368421,,,0.030833333333333,0.523848684210526,0.507974481658692,,,0.042976406533575
default,fairsmote,random,0.779833333333333,,,0.028393163361275,0.416916518627093,0.062834338827722,0.281862516662946,,,0.127081953853206,,,0.03539059576768,0.533709848217437,,,0.014833333333333,0.478784040531982,0.602870813397129,,,0.036225045372051
default,fairsmote,de,0.791,,,0.0,0.872307428605305,0.447213595499958,0.670296866238303,,,1.0,,,0.0,0.0,,,0.0,0.0,0.0,,,0.0
default,none,default,0.814166666666667,,,0.024261809568037,0.46352436017303,0.11037327834419,0.319779547806417,,,0.240328764397949,,,0.033293536718491,0.460048426150121,,,0.018166666666667,0.662482566248257,0.352373887240356,,,0.033559873311093
default,none,random,0.815,,,0.023928272105344,0.465229369466873,0.115233247271997,0.321825862375296,,,0.252303344212065,,,0.030454415089809,0.4564152791381,,,0.007333333333333,0.671469740634006,0.345697329376855,,,0.034390660090598
default,none,de,0.815166666666667,,,0.023480599009956,0.466952540316413,0.111564551347751,0.322216618858758,,,0.24399439723727,,,0.032557632835098,0.453425332676195,,,0.006,0.675477239353891,0.341246290801187,,,0.032444440482989
default,fairsmote,default,0.8,,,0.018947592365888,0.418315241581487,0.088158637899074,0.286513581709995,,,0.189553870102342,,,0.008088272893614,0.530516431924883,,,0.0255,0.561258278145695,0.502967359050445,,,0.043062467363808
default,fairsmote,random,0.7775,,,0.016177592876014,0.404000256741613,0.071181517053171,0.274509435506548,,,0.151594558625409,,,0.000322374812967,0.550353654429101,,,0.007833333333333,0.504009870450339,0.606083086053412,,,0.045054989704009
default,fairsmote,de,0.775333333333333,,,0.0,0.873280469137938,0.447213595499958,0.670859739530892,,,1.0,,,0.0,0.0,,,0.0,0.0,0.0,,,0.0
default,none,default,0.814,,,0.018720379540262,0.452924209949889,0.074247051500626,0.30697891406371,,,0.159753058616756,,,0.026080819790362,0.475563909774436,,,0.022333333333333,0.657997399219766,0.37233259749816,,,0.022641642971037
default,none,random,0.819833333333333,,,0.003455580415765,0.449977578681869,0.04572782549624,0.301915082871669,,,0.101410628452342,,,0.001112787543859,0.474477394263491,,,0.000333333333333,0.699140401146132,0.359087564385578,,,0.012560418652867
default,none,de,0.8165,,,0.008289391002676,0.456907796512524,0.061009074416333,0.307980784729143,,,0.134932680007805,,,0.005818352366499,0.46682808716707,,,0.001666666666667,0.68271954674221,0.35467255334805,,,0.01727317765686
default,fairsmote,default,0.793333333333333,,,0.015632574951955,0.422812587590109,0.047998113964898,0.284136319321771,,,0.096993122866469,,,0.022364153639899,0.526355996944232,,,0.03,0.5472597299444,0.506990434142752,,,0.02160777799519
default,fairsmote,random,0.771,,,0.016968167352111,0.416883616972752,0.020707956948263,0.278350677664383,,,0.015940795007601,,,0.037434349959515,0.536124240378123,,,0.0135,0.495321272613849,0.584253127299485,,,0.004299906882765
default,fairsmote,de,0.7735,,,0.0,0.873398856479673,0.447213595499958,0.670928233453061,,,1.0,,,0.0,0.0,,,0.0,0.0,0.0,,,0.0
default,none,default,0.811833333333333,,,0.020499143415074,0.452284935728259,0.079648398526474,0.307312000215131,,,0.172297556117368,,,0.024281521072461,0.47707271885132,,,0.019666666666667,0.655216284987277,0.375091041514931,,,0.025225070287731
default,none,random,0.819166666666667,,,0.021509271058152,0.44281445674556,0.090373918440729,0.302797291578068,,,0.197662075915351,,,0.023216945588364,0.485049833887043,,,0.003,0.696185286103542,0.372177713037145,,,0.027500074774182
default,none,de,0.771166666666667,,,0.0,0.873550899267531,0.447213595499958,0.671016202358155,,,1.0,,,0.0,0.0,,,0.0,0.0,0.0,,,0.0
default,fairsmote,default,0.792,,,0.031609392477073,0.419859054490755,0.074135297989224,0.285308159830197,,,0.15031361651449,,,0.039996057127837,0.530120481927711,,,0.032166666666667,0.54871395167576,0.512745812090313,,,0.035390620326614
default,fairsmote,random,0.781333333333333,,,0.033328921224416,0.398532896037098,0.05928176463364,0.269337771206271,,,0.111462388112786,,,0.053888110049943,0.556756756756757,,,0.0115,0.519218651543793,0.600145666423889,,,0.031635087037148
default,fairsmote,de,0.228833333333333,,,0.0,0.629131868049813,0.0,0.419421245366542,,,0.0,,,0.0,0.3724399837244,,,0.0,0.228833333333333,1.0,,,0.0
default,none,default,0.8175,,,0.025394223680759,0.447302827244707,0.109896388253325,0.309247358346763,,,0.239696719465506,,,0.027941475309896,0.482269503546099,,,0.0145,0.6640625,0.378619153674833,,,0.035996121933622
default,none,random,0.823333333333333,,,0.025774475601596,0.447446316832888,0.096332499891153,0.306817459025479,,,0.207182079665301,,,0.045729187834451,0.476284584980237,,,0.001333333333333,0.711964549483013,0.357832219747587,,,0.026796987734488
default,none,de,0.821666666666667,,,0.025119677576019,0.449670252013606,0.107090136219314,0.310224798163682,,,0.233387971252049,,,0.035318024791709,0.474459724950884,,,0.003666666666667,0.701015965166909,0.358574610244989,,,0.031300730519481
default,fairsmote,default,0.7995,,,0.027908185900925,0.419818373006351,0.082386753670216,0.286536356265344,,,0.172040314897458,,,0.034566145092461,0.528789659224442,,,0.0295,0.559701492537313,0.501113585746102,,,0.038679202741703
default,fairsmote,random,0.777333333333333,,,0.027086999932297,0.403366312614572,0.06572327941833,0.273336438172733,,,0.134402254636859,,,0.033475580844002,0.551075268817204,,,0.009833333333333,0.503376304481277,0.608760207869339,,,0.039784000721501
default,fairsmote,de,0.2245,,,0.0,0.633224756839801,0.0,0.422149837893201,,,0.0,,,0.0,0.366680277664353,,,0.0,0.2245,1.0,,,0.0
default,none,default,0.815166666666667,,,0.035160385003911,0.46445583795455,0.119243023997173,0.322140651734646,,,0.255433997605081,,,0.052879060708075,0.462433349491032,,,0.019166666666667,0.630118890356671,0.365237366003063,,,0.038054669639042
default,none,random,0.820166666666667,,,0.034281034148239,0.460662016366639,0.118219053160265,0.319499034243447,,,0.253702409665712,,,0.055699878294414,0.463451019393337,,,0.000333333333333,0.660992907801418,0.356814701378254,,,0.035157262762664
default,none,de,0.8195,,,0.029087568266085,0.462703631365198,0.107565623035744,0.318717990673313,,,0.231836928327123,,,0.047455688965123,0.460925833748133,,,0.003166666666667,0.658605974395448,0.354517611026034,,,0.031548346052006
default,fairsmote,default,0.798833333333333,,,0.050351581728526,0.428675120735232,0.11552913719126,0.298474704725775,,,0.235313654235673,,,0.070764799802614,0.518548065416833,,,0.0285,0.541215653621982,0.497702909647779,,,0.054837971856836
default,fairsmote,random,0.771,,,0.037904833515976,0.424440820293313,0.081535354832986,0.289413220569511,,,0.164222418541074,,,0.049417687404065,0.526533425223983,,,0.006666666666667,0.478696741854637,0.584992343032159,,,0.048453472636547
default,fairsmote,de,0.782333333333333,,,0.0,0.872837152305311,0.447213595499958,0.670603275481428,,,1.0,,,0.0,0.0,,,0.0,0.0,0.0,,,0.0
default,none,default,0.816833333333333,,,0.005577109708952,0.464622653950731,0.0793693430525,0.315347128898335,,,0.174081849746119,,,0.012323383342338,0.462591687041565,,,0.020166666666667,0.624834874504623,0.36723602484472,,,0.024562334940804
default,none,random,0.819833333333333,,,0.002800182395016,0.468106253895591,0.083456507072351,0.318210063848158,,,0.184027161728415,,,0.019416421802643,0.454316002019182,,,0.001166666666667,0.649350649350649,0.349378881987578,,,0.023932134079428
default,none,de,0.82,,,0.008394485133869,0.467847804246492,0.098958484609563,0.320501374608624,,,0.218766179213341,,,0.01306105934221,0.454545454545455,,,0.004166666666667,0.650289017341041,0.349378881987578,,,0.029100643473768
default,fairsmote,default,0.7985,,,0.004946993952788,0.431751101457253,0.055343293217554,0.290774913895616,,,0.111753249949027,,,0.037021960047073,0.515042117930205,,,0.029166666666667,0.532780082987552,0.498447204968944,,,0.024079429547028
default,fairsmote,random,0.214666666666667,,,0.0,0.642556181293303,0.0,0.428370787528868,,,0.0,,,0.0,0.353457738748628,,,0.0,0.214666666666667,1.0,,,0.0
default,fairsmote,de,0.774,,,0.003922287643932,0.418568047933627,0.043011409618623,0.28088090591937,,,0.086305863731818,,,0.032682254081273,0.532736044107512,,,0.010833333333333,0.478934324659232,0.600155279503106,,,0.024501622172909
default,none,default,0.814833333333333,,,0.000564368656269,0.451772327719057,0.05321014225026,0.303781635858216,,,0.115881812915618,,,0.010389874177873,0.476683937823834,,,0.019166666666667,0.661437908496732,0.37260677466863,,,0.015886236757986
default,none,random,0.819333333333333,,,0.002114057106,0.448591643962236,0.069994286025391,0.303577530370376,,,0.154674221962695,,,0.011076497822012,0.477338476374156,,,0.0055,0.691340782122905,0.364506627393225,,,0.020358718029573
default,none,de,0.818333333333333,,,0.000907553206672,0.451357628796546,0.056570915490747,0.303845022391472,,,0.124608871709921,,,0.011871303326482,0.473938223938224,,,0.008666666666667,0.687675070028011,0.361561119293078,,,0.016034615114902
default,fairsmote,default,0.8,,,0.011097827918919,0.4083263489428,0.060259971631584,0.275898119253593,,,0.128631808880372,,,0.00355896242557,0.542682926829268,,,0.024666666666667,0.562401263823065,0.524300441826215,,,0.029426284285501
default,fairsmote,random,0.7745,,,0.018105362312314,0.403005651929569,0.06142511876459,0.272543461982555,,,0.129206514190436,,,0.008113639524795,0.551838357071878,,,0.0165,0.501505117399157,0.61340206185567,,,0.038794554723285
default,fairsmote,de,0.226333333333333,,,0.0,0.631491729468097,0.0,0.420994486312065,,,0.0,,,0.0,0.369122044033705,,,0.0,0.226333333333333,1.0,,,0.0
default,none,default,0.811666666666667,,,0.018803409282619,0.464718254411263,0.081632871865812,0.31573052025378,,,0.176987210620042,,,0.021746347941567,0.461904761904762,,,0.023166666666667,0.63564875491481,0.362752430815258,,,0.025139407875826
default,none,random,0.817,,,0.013556046397004,0.46010209217456,0.069216586952965,0.31104312320547,,,0.151927237405625,,,0.016784460332187,0.4638671875,,,0.004,0.668073136427567,0.355272999252057,,,0.019781546421386
default,none,de,0.818166666666667,,,0.019663911226428,0.457024715375598,0.077892138855671,0.310165240608246,,,0.1688396633672,,,0.029714475431607,0.46754514397267,,,0.008,0.672752808988764,0.358264771877337,,,0.022259269905145
default,fairsmote,default,0.792833333333333,,,0.021851723708259,0.427134829191224,0.050759989796473,0.287258987298445,,,0.09750812567714,,,0.040397769651986,0.521370812475934,,,0.028166666666667,0.537301587301587,0.506357516828721,,,0.021730382293763
default,fairsmote,random,0.771,,,0.013780806405525,0.41573746499426,0.030635862233164,0.278097372929631,,,0.056440237944357,,,0.030012370608889,0.537061994609164,,,0.012833333333333,0.4886572654813,0.596110695587135,,,0.015872377119862
default,fairsmote,de,0.777166666666667,,,0.0,0.873163028083021,0.447213595499958,0.670791795355347,,,1.0,,,0.0,0.0,,,0.0,0.0,0.0,,,0.0
default,none,default,0.812666666666667,,,0.005681179536371,0.457347925634777,0.055668921245334,0.307709033611088,,,0.121464724598882,,,0.00875331327459,0.471307619943556,,,0.0185,0.642307692307692,0.37221396731055,,,0.017038730792115
default,none,random,0.818166666666667,,,0.011625408623911,0.458614764019598,0.075763696090432,0.310914546197258,,,0.166783314669653,,,0.017184253886382,0.463882063882064,,,0.000333333333333,0.685050798258345,0.350668647845468,,,0.021294467727667
default,none,de,0.815833333333333,,,0.01005848997557,0.460845686888619,0.069850668068643,0.31161061307763,,,0.153805078413411,,,0.014878393867756,0.462809917355372,,,0.003666666666667,0.669479606188467,0.353640416047548,,,0.020089617550009
