DS,Iteration,PP,DT,AS,LA,PT,PT scoring,Duration,Models built,Best params,accuracy,precision,recall,f1,aod-age,eod-age,spd-age,di-age,fr-age,d2h1 (accuracy+precision+recall+f1),d2h2 (aod+eod+spd+di+fr),d2h3 (accuracy+precision+recall+f1+aod+eod+spd+di+fr),aod-sex,eod-sex,spd-sex,di-sex,fr-sex,aod-race,eod-race,spd-race,di-race,fr-race
fairness/germandata_processed.csv,14,fairsmote,minmax,none,rf,default,None,1.80893182754517,5,"{'la__n_estimators': 100, 'la__criterion': 'gini', 'la__min_samples_leaf': 1, 'la__min_impurity_decrease': 0.0, 'la__max_depth': None}",0.565,0.777777777777778,0.542253521126761,0.639004149377593,,,,,,0.380281987193986,0.251161516890118,0.315148659272194,0.111927917620137,0.255434782608696,0.173450927182271,0.314086814086814,0.33,,,,,
fairness/germandata_processed.csv,14,fairsmote,minmax,none,rf,random search,d2h3,6.27565908432007,320,"{'la__n_estimators': 60, 'la__min_samples_leaf': 4, 'la__min_impurity_decrease': 0.00031622776601683794, 'la__max_depth': 14, 'la__criterion': 'entropy'}",0.59,0.806122448979592,0.556338028169014,0.658333333333333,,,,,,0.36029868205065,0.187270340743333,0.27781117963273,0.14911088863463,0.179800724637681,0.165988240615106,0.304690743046907,0.02,,,,,
fairness/germandata_processed.csv,14,fairsmote,minmax,none,rf,de,d2h3,15.7315843105316,550,"{'la__n_estimators': 46, 'la__min_samples_leaf': 1, 'la__min_impurity_decrease': 1e-05, 'la__max_depth': 1}",0.595,0.814432989690722,0.556338028169014,0.661087866108787,,,,,,0.357126551471176,0.227483802488262,0.292290171088665,0.190188787185355,0.21195652173913,0.203753957485301,0.368959868959869,0,,,,,
fairness/germandata_processed.csv,15,none,minmax,none,rf,default,None,1.64830708503723,5,"{'la__n_estimators': 100, 'la__criterion': 'gini', 'la__min_samples_leaf': 1, 'la__min_impurity_decrease': 0.0, 'la__max_depth': None}",0.72,0.732620320855615,0.958041958041958,0.83030303030303,,,,,,0.212396699379158,0.166969514506731,0.188515700938118,0.229878192523085,0.109146628948609,0.17557066537154,0.17807881773399,0.11,,,,,
fairness/germandata_processed.csv,15,none,minmax,none,rf,random search,d2h3,5.56654357910156,320,"{'la__n_estimators': 60, 'la__min_samples_leaf': 9, 'la__min_impurity_decrease': 0.0031622776601683794, 'la__max_depth': 8, 'la__criterion': 'entropy'}",0.715,0.715,1,0.833819241982507,,,,,,0.217982822910011,0,0.145321881940007,0,0,0,0,0,,,,,
fairness/germandata_processed.csv,15,none,minmax,none,rf,de,d2h3,14.9619078636169,550,"{'la__n_estimators': 157, 'la__min_samples_leaf': 19, 'la__min_impurity_decrease': 0.12303566447365122, 'la__max_depth': 17}",0.715,0.715,1,0.833819241982507,,,,,,0.217982822910011,0,0.145321881940007,0,0,0,0,0,,,,,
fairness/germandata_processed.csv,15,fairsmote,minmax,none,rf,default,None,1.80322313308716,5,"{'la__n_estimators': 100, 'la__criterion': 'gini', 'la__min_samples_leaf': 1, 'la__min_impurity_decrease': 0.0, 'la__max_depth': None}",0.535,0.804878048780488,0.461538461538462,0.586666666666667,,,,,,0.422812857152701,0.214688717479229,0.324129445293921,0.128955796276492,0.215228665723715,0.164643030597377,0.359681697612732,0.105,,,,,
fairness/germandata_processed.csv,15,fairsmote,minmax,none,rf,random search,d2h3,6.814288854599,320,"{'la__n_estimators': 50, 'la__min_samples_leaf': 4, 'la__min_impurity_decrease': 0.001, 'la__max_depth': 13, 'la__criterion': 'entropy'}",0.525,0.807692307692308,0.440559440559441,0.570135746606335,,,,,,0.435994341824974,0.211458792856447,0.330645558767676,0.118764446131024,0.219236209335219,0.160757649344342,0.368186874304783,0,,,,,
fairness/germandata_processed.csv,15,fairsmote,minmax,none,rf,de,d2h3,15.8877942562103,550,"{'la__n_estimators': 113, 'la__min_samples_leaf': 11, 'la__min_impurity_decrease': 1e-05, 'la__max_depth': 1}",0.59,0.801980198019802,0.566433566433566,0.663934426229508,,,,,,0.356451877595519,0.228968500026237,0.292568061252764,0.157982817009924,0.262611975483263,0.201311316172899,0.357327586206897,0,,,,,
fairness/germandata_processed.csv,16,none,minmax,none,rf,default,None,1.6413516998291,5,"{'la__n_estimators': 100, 'la__criterion': 'gini', 'la__min_samples_leaf': 1, 'la__min_impurity_decrease': 0.0, 'la__max_depth': None}",0.685,0.714285714285714,0.921985815602837,0.804953560371517,,,,,,0.237163962081155,0.063835157904719,0.165113300010672,0.02512047673338,0.004158004158004,0.026210826210826,0.028535980148883,0.135,,,,,
fairness/germandata_processed.csv,16,none,minmax,none,rf,random search,d2h3,6.09954619407654,320,"{'la__n_estimators': 110, 'la__min_samples_leaf': 8, 'la__min_impurity_decrease': 0.0031622776601683794, 'la__max_depth': 14, 'la__criterion': 'entropy'}",0.705,0.705,1,0.826979472140762,,,,,,0.225824103596521,0,0.150549402397681,0,0,0,0,0,,,,,
fairness/germandata_processed.csv,16,none,minmax,none,rf,de,d2h3,14.6696438789368,550,"{'la__n_estimators': 126, 'la__min_samples_leaf': 12, 'la__min_impurity_decrease': 0.42090387525303147, 'la__max_depth': 12}",0.705,0.705,1,0.826979472140762,,,,,,0.225824103596521,0,0.150549402397681,0,0,0,0,0,,,,,
fairness/germandata_processed.csv,16,fairsmote,minmax,none,rf,default,None,1.79950594902039,5,"{'la__n_estimators': 100, 'la__criterion': 'gini', 'la__min_samples_leaf': 1, 'la__min_impurity_decrease': 0.0, 'la__max_depth': None}",0.53,0.770114942528736,0.475177304964539,0.587719298245614,,,,,,0.424016915320586,0.121863726257556,0.29691285979388,0.077011099188519,0.01533264033264,0.074643874643875,0.162531017369727,0.19,,,,,
fairness/germandata_processed.csv,16,fairsmote,minmax,none,rf,random search,d2h3,6.59569787979126,320,"{'la__n_estimators': 150, 'la__min_samples_leaf': 12, 'la__min_impurity_decrease': 0.00031622776601683794, 'la__max_depth': 2, 'la__criterion': 'gini'}",0.555,0.770833333333333,0.524822695035461,0.624472573839662,,,,,,0.392860242345507,0.07710695679065,0.268138458013073,0.056629453806873,0.01533264033264,0.072934472934473,0.144796380090498,0,,,,,
fairness/germandata_processed.csv,16,fairsmote,minmax,none,rf,de,d2h3,13.1339311599731,550,"{'la__n_estimators': 126, 'la__min_samples_leaf': 19, 'la__min_impurity_decrease': 1e-05, 'la__max_depth': 20}",0.535,0.75531914893617,0.50354609929078,0.604255319148936,,,,,,0.412060082642274,0.063665261252648,0.278775173109577,0.042670439847859,0.023128898128898,0.058119658119658,0.118881118881119,0.02,,,,,
fairness/germandata_processed.csv,17,none,minmax,none,rf,default,None,1.63937544822693,5,"{'la__n_estimators': 100, 'la__criterion': 'gini', 'la__min_samples_leaf': 1, 'la__min_impurity_decrease': 0.0, 'la__max_depth': None}",0.68,0.698324022346369,0.925925925925926,0.796178343949044,,,,,,0.245172710256749,0.13829154850583,0.193236008077418,0.141286039541853,0.126123876123876,0.137268204432384,0.145983645983646,0.14,,,,,
fairness/germandata_processed.csv,17,none,minmax,none,rf,random search,d2h3,6.45274043083191,320,"{'la__n_estimators': 110, 'la__min_samples_leaf': 1, 'la__min_impurity_decrease': 0.01, 'la__max_depth': 6, 'la__criterion': 'entropy'}",0.675,0.675,1,0.805970149253731,,,,,,0.24944818248517,0,0.166298788323447,0,0,0,0,0,,,,,
fairness/germandata_processed.csv,17,none,minmax,none,rf,de,d2h3,16.5494749546051,550,"{'la__n_estimators': 102, 'la__min_samples_leaf': 15, 'la__min_impurity_decrease': 0.3593277689192071, 'la__max_depth': 11}",0.675,0.675,1,0.805970149253731,,,,,,0.24944818248517,0,0.166298788323447,0,0,0,0,0,,,,,
fairness/germandata_processed.csv,17,fairsmote,minmax,none,rf,default,None,1.81177854537964,5,"{'la__n_estimators': 100, 'la__criterion': 'gini', 'la__min_samples_leaf': 1, 'la__min_impurity_decrease': 0.0, 'la__max_depth': None}",0.605,0.769230769230769,0.592592592592593,0.669456066945607,,,,,,0.348037183774706,0.206657584435823,0.278499214278477,0.148162883628,0.098651348651349,0.128448665762099,0.268939393939394,0.305,,,,,
fairness/germandata_processed.csv,17,fairsmote,minmax,none,rf,random search,d2h3,6.26947712898254,320,"{'la__n_estimators': 70, 'la__min_samples_leaf': 15, 'la__min_impurity_decrease': 0.0001, 'la__max_depth': 17, 'la__criterion': 'entropy'}",0.61,0.766355140186916,0.607407407407407,0.677685950413223,,,,,,0.340846450339693,0.100256203527882,0.239202783002622,0.039977464396069,0.042957042957043,0.038218000904568,0.073160173160173,0.2,,,,,
fairness/germandata_processed.csv,17,fairsmote,minmax,none,rf,de,d2h3,16.1102678775787,550,"{'la__n_estimators': 200, 'la__min_samples_leaf': 20, 'la__min_impurity_decrease': 1e-05, 'la__max_depth': 11}",0.595,0.745454545454545,0.607407407407407,0.669387755102041,,,,,,0.350803288419876,0.107716418925178,0.247266370808468,0.114191041516623,0.058191808191808,0.097241067390321,0.167055167055167,0.065,,,,,
fairness/germandata_processed.csv,18,none,minmax,none,rf,default,None,1.64924192428589,5,"{'la__n_estimators': 100, 'la__criterion': 'gini', 'la__min_samples_leaf': 1, 'la__min_impurity_decrease': 0.0, 'la__max_depth': None}",0.695,0.730337078651685,0.909090909090909,0.809968847352025,,,,,,0.229193909679524,0.153420179688835,0.19084844208473,0.165413548412114,0.111908177905309,0.148366552659512,0.158638083228247,0.175,,,,,
fairness/germandata_processed.csv,18,none,minmax,none,rf,random search,d2h3,6.75165390968323,320,"{'la__n_estimators': 90, 'la__min_samples_leaf': 6, 'la__min_impurity_decrease': 0.01, 'la__max_depth': 12, 'la__criterion': 'gini'}",0.715,0.715,1,0.833819241982507,,,,,,0.217982822910011,0,0.145321881940007,0,0,0,0,0,,,,,
fairness/germandata_processed.csv,18,none,minmax,none,rf,de,d2h3,15.5130851268768,550,"{'la__n_estimators': 166, 'la__min_samples_leaf': 6, 'la__min_impurity_decrease': 0.8500924100759955, 'la__max_depth': 3}",0.715,0.715,1,0.833819241982507,,,,,,0.217982822910011,0,0.145321881940007,0,0,0,0,0,,,,,
fairness/germandata_processed.csv,18,fairsmote,minmax,none,rf,default,None,1.79270720481873,5,"{'la__n_estimators': 100, 'la__criterion': 'gini', 'la__min_samples_leaf': 1, 'la__min_impurity_decrease': 0.0, 'la__max_depth': None}",0.66,0.831858407079646,0.657342657342657,0.734375,,,,,,0.28802877042571,0.229430730006288,0.257128283963878,0.097546434526349,0.066714490674319,0.105319023469749,0.176377641714399,0.455,,,,,
fairness/germandata_processed.csv,18,fairsmote,minmax,none,rf,random search,d2h3,5.99982857704163,320,"{'la__n_estimators': 20, 'la__min_samples_leaf': 10, 'la__min_impurity_decrease': 0.001, 'la__max_depth': 13, 'la__criterion': 'entropy'}",0.675,0.875,0.636363636363636,0.736842105263158,,,,,,0.28404818364188,0.06537372607409,0.19553405580758,0.04027298460584,0.037302725968436,0.064158509258167,0.118907103825137,0.01,,,,,
fairness/germandata_processed.csv,18,fairsmote,minmax,none,rf,de,d2h3,16.0683343410492,550,"{'la__n_estimators': 195, 'la__min_samples_leaf': 3, 'la__min_impurity_decrease': 0.00580326146401509, 'la__max_depth': 5}",0.69,0.871559633027523,0.664335664335664,0.753968253968254,,,,,,0.26730090448801,0.052567994271154,0.182457320509907,0.017783745007561,0.04232424677188,0.052954357825215,0.094367381252627,0,,,,,
fairness/germandata_processed.csv,19,none,minmax,none,rf,default,None,1.63389706611633,5,"{'la__n_estimators': 100, 'la__criterion': 'gini', 'la__min_samples_leaf': 1, 'la__min_impurity_decrease': 0.0, 'la__max_depth': None}",0.72,0.725274725274725,0.956521739130435,0.825,,,,,,0.215864156207741,0.164024489558639,0.188829582668247,0.201343699406549,0.088306127910088,0.180952380952381,0.187654320987654,0.135,,,,,
fairness/germandata_processed.csv,19,none,minmax,none,rf,random search,d2h3,5.81408166885376,320,"{'la__n_estimators': 10, 'la__min_samples_leaf': 20, 'la__min_impurity_decrease': 1.0, 'la__max_depth': 16, 'la__criterion': 'entropy'}",0.69,0.69,1,0.816568047337278,,,,,,0.237616961335707,0,0.158411307557138,0,0,0,0,0,,,,,
fairness/germandata_processed.csv,19,none,minmax,none,rf,de,d2h3,14.799186706543,550,"{'la__n_estimators': 152, 'la__min_samples_leaf': 5, 'la__min_impurity_decrease': 0.7203547694152955, 'la__max_depth': 6}",0.69,0.69,1,0.816568047337278,,,,,,0.237616961335707,0,0.158411307557138,0,0,0,0,0,,,,,
fairness/germandata_processed.csv,19,fairsmote,minmax,none,rf,default,None,1.79964852333069,5,"{'la__n_estimators': 100, 'la__criterion': 'gini', 'la__min_samples_leaf': 1, 'la__min_impurity_decrease': 0.0, 'la__max_depth': None}",0.52,0.783783783783784,0.420289855072464,0.547169811320755,,,,,,0.452290969417377,0.145583542491758,0.320458234978235,0.024252339362111,0.094193203104094,0.028571428571429,0.075471698113208,0.3,,,,,
fairness/germandata_processed.csv,19,fairsmote,minmax,none,rf,random search,d2h3,6.72530961036682,320,"{'la__n_estimators': 190, 'la__min_samples_leaf': 8, 'la__min_impurity_decrease': 1e-05, 'la__max_depth': 20, 'la__criterion': 'entropy'}",0.575,0.77319587628866,0.543478260869565,0.638297872340425,,,,,,0.377923814407285,0.055242284750902,0.255291595393518,0.008514541230856,0.040941932031041,0.026190476190476,0.053140096618358,0.1,,,,,
fairness/germandata_processed.csv,19,fairsmote,minmax,none,rf,de,d2h3,12.5925257205963,550,"{'la__n_estimators': 140, 'la__min_samples_leaf': 1, 'la__min_impurity_decrease': 1e-05, 'la__max_depth': 5}",0.575,0.77319587628866,0.543478260869565,0.638297872340425,,,,,,0.377923814407285,0.045074494167985,0.254179330418311,0.008514541230856,0.040941932031041,0.026190476190476,0.053140096618358,0.07,,,,,
fairness/germandata_processed.csv,20,none,minmax,none,rf,default,None,1.63419151306152,5,"{'la__n_estimators': 100, 'la__criterion': 'gini', 'la__min_samples_leaf': 1, 'la__min_impurity_decrease': 0.0, 'la__max_depth': None}",0.715,0.740540540540541,0.938356164383562,0.827794561933535,,,,,,0.213306637538641,0.07369482315351,0.152444350965014,0.083605840054842,0.026035209521448,0.066862961599804,0.070825211176089,0.1,,,,,
fairness/germandata_processed.csv,20,none,minmax,none,rf,random search,d2h3,6.7055721282959,320,"{'la__n_estimators': 180, 'la__min_samples_leaf': 11, 'la__min_impurity_decrease': 0.01, 'la__max_depth': 8, 'la__criterion': 'entropy'}",0.73,0.73,1,0.84393063583815,,,,,,0.206250846319405,0,0.137500564212937,0,0,0,0,0,,,,,
fairness/germandata_processed.csv,20,none,minmax,none,rf,de,d2h3,16.1025588512421,550,"{'la__n_estimators': 188, 'la__min_samples_leaf': 13, 'la__min_impurity_decrease': 0.5682583306046717, 'la__max_depth': 19}",0.73,0.73,1,0.84393063583815,,,,,,0.206250846319405,0,0.137500564212937,0,0,0,0,0,,,,,
fairness/germandata_processed.csv,20,fairsmote,minmax,none,rf,default,None,1.78470087051392,5,"{'la__n_estimators': 100, 'la__criterion': 'gini', 'la__min_samples_leaf': 1, 'la__min_impurity_decrease': 0.0, 'la__max_depth': None}",0.585,0.838709677419355,0.534246575342466,0.652719665271967,,,,,,0.36598136961709,0.086824814133329,0.252424288621282,0.035944268607517,0.027770890156211,0.061464850938535,0.127383676582761,0.125,,,,,
fairness/germandata_processed.csv,20,fairsmote,minmax,none,rf,random search,d2h3,6.70139598846436,320,"{'la__n_estimators': 90, 'la__min_samples_leaf': 12, 'la__min_impurity_decrease': 0.00031622776601683794, 'la__max_depth': 12, 'la__criterion': 'gini'}",0.585,0.818181818181818,0.554794520547945,0.661224489795918,,,,,,0.359951252424491,0.037131440356743,0.241558213780325,0.061495602456207,0.017108851971237,0.019261440314072,0.039348370927318,0.03,,,,,
fairness/germandata_processed.csv,20,fairsmote,minmax,none,rf,de,d2h3,16.7417371273041,550,"{'la__n_estimators': 82, 'la__min_samples_leaf': 5, 'la__min_impurity_decrease': 0.006846793578775716, 'la__max_depth': 11}",0.595,0.815533980582524,0.575342465753425,0.674698795180723,,,,,,0.347925138344796,0.017655198043679,0.232323083862584,0.033028252213358,0.010414083808579,0.008710587657956,0.01683262209578,0,,,,,
fairness/germandata_processed.csv,21,none,minmax,none,rf,default,None,1.63999915122986,5,"{'la__n_estimators': 100, 'la__criterion': 'gini', 'la__min_samples_leaf': 1, 'la__min_impurity_decrease': 0.0, 'la__max_depth': None}",0.655,0.677966101694915,0.909090909090909,0.776699029126213,,,,,,0.264980479498331,0.194951561295555,0.228737883545175,0.189130434782609,0.228260869565217,0.204545454545455,0.214285714285714,0.12,,,,,
fairness/germandata_processed.csv,21,none,minmax,none,rf,random search,d2h3,5.9954035282135,320,"{'la__n_estimators': 40, 'la__min_samples_leaf': 4, 'la__min_impurity_decrease': 1.0, 'la__max_depth': 13, 'la__criterion': 'entropy'}",0.66,0.66,1,0.795180722891566,,,,,,0.261319218713062,0,0.174212812475375,0,0,0,0,0,,,,,
fairness/germandata_processed.csv,21,none,minmax,none,rf,de,d2h3,16.4188737869263,550,"{'la__n_estimators': 95, 'la__min_samples_leaf': 13, 'la__min_impurity_decrease': 0.5643935446202217, 'la__max_depth': 10}",0.66,0.66,1,0.795180722891566,,,,,,0.261319218713062,0,0.174212812475375,0,0,0,0,0,,,,,
fairness/germandata_processed.csv,21,fairsmote,minmax,none,rf,default,None,1.83277940750122,5,"{'la__n_estimators': 100, 'la__criterion': 'gini', 'la__min_samples_leaf': 1, 'la__min_impurity_decrease': 0.0, 'la__max_depth': None}",0.595,0.8,0.515151515151515,0.626728110599078,,,,,,0.380274557614891,0.199982204698027,0.294089813880844,0.082608695652174,0.165217391304348,0.131461675579323,0.27988614800759,0.265,,,,,
fairness/germandata_processed.csv,21,fairsmote,minmax,none,rf,random search,d2h3,6.79593539237976,320,"{'la__n_estimators': 180, 'la__min_samples_leaf': 6, 'la__min_impurity_decrease': 0.0031622776601683794, 'la__max_depth': 16, 'la__criterion': 'gini'}",0.65,0.771929824561403,0.666666666666667,0.715447154471545,,,,,,0.302736452188221,0.204616446554192,0.252968353079187,0.140993788819876,0.239130434782609,0.195187165775401,0.30672268907563,0.01,,,,,
fairness/germandata_processed.csv,21,fairsmote,minmax,none,rf,de,d2h3,17.9839887619019,550,"{'la__n_estimators': 175, 'la__min_samples_leaf': 20, 'la__min_impurity_decrease': 1e-05, 'la__max_depth': 9}",0.65,0.771929824561403,0.666666666666667,0.715447154471545,,,,,,0.302736452188221,0.204616446554192,0.252968353079187,0.140993788819876,0.239130434782609,0.195187165775401,0.30672268907563,0.01,,,,,
fairness/germandata_processed.csv,22,none,minmax,none,rf,default,None,1.63587355613709,5,"{'la__n_estimators': 100, 'la__criterion': 'gini', 'la__min_samples_leaf': 1, 'la__min_impurity_decrease': 0.0, 'la__max_depth': None}",0.71,0.723756906077348,0.942446043165468,0.81875,,,,,,0.221683483477722,0.127253868842423,0.175607517892757,0.131555189643425,0.079551820728291,0.133317144244779,0.141276376737005,0.14,,,,,
fairness/germandata_processed.csv,22,none,minmax,none,rf,random search,d2h3,6.17365288734436,320,"{'la__n_estimators': 130, 'la__min_samples_leaf': 12, 'la__min_impurity_decrease': 1e-05, 'la__max_depth': 4, 'la__criterion': 'entropy'}",0.695,0.695,1,0.820058997050147,,,,,,0.233681816014104,0,0.155787877342736,0,0,0,0,0,,,,,
fairness/germandata_processed.csv,22,none,minmax,none,rf,de,d2h3,14.9916069507599,550,"{'la__n_estimators': 35, 'la__min_samples_leaf': 13, 'la__min_impurity_decrease': 0.4648000590661863, 'la__max_depth': 16}",0.695,0.695,1,0.820058997050147,,,,,,0.233681816014104,0,0.155787877342736,0,0,0,0,0,,,,,
fairness/germandata_processed.csv,22,fairsmote,minmax,none,rf,default,None,1.7865571975708,5,"{'la__n_estimators': 100, 'la__criterion': 'gini', 'la__min_samples_leaf': 1, 'la__min_impurity_decrease': 0.0, 'la__max_depth': None}",0.595,0.79,0.568345323741007,0.661087866108787,,,,,,0.356830559942304,0.098488301633834,0.248956025083534,0.049658376864259,0.012605042016807,0.072850898494415,0.139794967381174,0.145,,,,,
fairness/germandata_processed.csv,22,fairsmote,minmax,none,rf,random search,d2h3,6.48413991928101,320,"{'la__n_estimators': 60, 'la__min_samples_leaf': 12, 'la__min_impurity_decrease': 3.1622776601683795e-05, 'la__max_depth': 19, 'la__criterion': 'entropy'}",0.585,0.785714285714286,0.553956834532374,0.649789029535865,,,,,,0.367336901440881,0.142345655062719,0.266886789194079,0.098537928684988,0.110364145658263,0.131617289946576,0.24919540229885,0,,,,,
fairness/germandata_processed.csv,22,fairsmote,minmax,none,rf,de,d2h3,14.9071457386017,550,"{'la__n_estimators': 184, 'la__min_samples_leaf': 2, 'la__min_impurity_decrease': 1e-05, 'la__max_depth': 1}",0.585,0.785714285714286,0.553956834532374,0.649789029535865,,,,,,0.367336901440881,0.142345655062719,0.266886789194079,0.098537928684988,0.110364145658263,0.131617289946576,0.24919540229885,0,,,,,
fairness/germandata_processed.csv,23,none,minmax,none,rf,default,None,1.63290143013001,5,"{'la__n_estimators': 100, 'la__criterion': 'gini', 'la__min_samples_leaf': 1, 'la__min_impurity_decrease': 0.0, 'la__max_depth': None}",0.745,0.765957446808511,0.95364238410596,0.849557522123894,,,,,,0.190120280615505,0.148425560831212,0.168237140814709,0.178475935828877,0.137254901960784,0.156660307485131,0.157847127996382,0.1,,,,,
fairness/germandata_processed.csv,23,none,minmax,none,rf,random search,d2h3,5.87626791000366,320,"{'la__n_estimators': 40, 'la__min_samples_leaf': 7, 'la__min_impurity_decrease': 0.03162277660168379, 'la__max_depth': 3, 'la__criterion': 'entropy'}",0.755,0.755,1,0.86039886039886,,,,,,0.18677424754094,0,0.124516165027293,0,0,0,0,0,,,,,
fairness/germandata_processed.csv,23,none,minmax,none,rf,de,d2h3,15.8545613288879,550,"{'la__n_estimators': 74, 'la__min_samples_leaf': 3, 'la__min_impurity_decrease': 0.09388461102102269, 'la__max_depth': 9}",0.755,0.755,1,0.86039886039886,,,,,,0.18677424754094,0,0.124516165027293,0,0,0,0,0,,,,,
fairness/germandata_processed.csv,23,fairsmote,minmax,none,rf,default,None,1.7940981388092,5,"{'la__n_estimators': 100, 'la__criterion': 'gini', 'la__min_samples_leaf': 1, 'la__min_impurity_decrease': 0.0, 'la__max_depth': None}",0.605,0.86,0.56953642384106,0.685258964143426,,,,,,0.339111268631556,0.082211323968708,0.234231442759566,0.042005347593583,0.030980392156863,0.033666255190214,0.065847234416155,0.16,,,,,
fairness/germandata_processed.csv,23,fairsmote,minmax,none,rf,random search,d2h3,6.10117983818054,320,"{'la__n_estimators': 100, 'la__min_samples_leaf': 7, 'la__min_impurity_decrease': 0.0031622776601683794, 'la__max_depth': 10, 'la__criterion': 'entropy'}",0.605,0.86734693877551,0.562913907284768,0.682730923694779,,,,,,0.341073948681538,0.051833420546584,0.230641441613182,0.068255347593583,0.020980392156863,0.041072831332062,0.081532635330809,0,,,,,
fairness/germandata_processed.csv,23,fairsmote,minmax,none,rf,de,d2h3,18.9521820545197,550,"{'la__n_estimators': 200, 'la__min_samples_leaf': 11, 'la__min_impurity_decrease': 1e-05, 'la__max_depth': 20}",0.62,0.857142857142857,0.596026490066225,0.703125,,,,,,0.322543611632024,0.126942171996038,0.234925307461726,0.043264260249554,0.077058823529412,0.063404780608237,0.125863221207396,0.23,,,,,
fairness/germandata_processed.csv,24,none,minmax,none,rf,default,None,1.63292241096497,5,"{'la__n_estimators': 100, 'la__criterion': 'gini', 'la__min_samples_leaf': 1, 'la__min_impurity_decrease': 0.0, 'la__max_depth': None}",0.685,0.682539682539683,0.977272727272727,0.803738317757009,,,,,,0.244459214391928,0.099514616809553,0.179058347038747,0.123648371760932,0.00413564929694,0.088095238095238,0.090686274509804,0.135,,,,,
fairness/germandata_processed.csv,24,none,minmax,none,rf,random search,d2h3,5.72076439857483,320,"{'la__n_estimators': 190, 'la__min_samples_leaf': 8, 'la__min_impurity_decrease': 0.00031622776601683794, 'la__max_depth': 1, 'la__criterion': 'entropy'}",0.66,0.66,1,0.795180722891566,,,,,,0.261319218713062,0,0.174212812475375,0,0,0,0,0,,,,,
fairness/germandata_processed.csv,24,none,minmax,none,rf,de,d2h3,14.5062274932861,550,"{'la__n_estimators': 143, 'la__min_samples_leaf': 1, 'la__min_impurity_decrease': 0.609394084667405, 'la__max_depth': 7}",0.66,0.66,1,0.795180722891566,,,,,,0.261319218713062,0,0.174212812475375,0,0,0,0,0,,,,,
fairness/germandata_processed.csv,24,fairsmote,minmax,none,rf,default,None,1.7975001335144,5,"{'la__n_estimators': 100, 'la__criterion': 'gini', 'la__min_samples_leaf': 1, 'la__min_impurity_decrease': 0.0, 'la__max_depth': None}",0.6,0.782608695652174,0.545454545454545,0.642857142857143,,,,,,0.367906771432025,0.150215550915986,0.269618069075315,0.112444407571381,0.099255583126551,0.104761904761905,0.244444444444444,0.14,,,,,
fairness/germandata_processed.csv,24,fairsmote,minmax,none,rf,random search,d2h3,6.82815885543823,320,"{'la__n_estimators': 170, 'la__min_samples_leaf': 14, 'la__min_impurity_decrease': 1e-05, 'la__max_depth': 1, 'la__criterion': 'entropy'}",0.63,0.802083333333333,0.583333333333333,0.675438596491228,,,,,,0.337276675261994,0.025068838091383,0.225626154886401,0.007142480031979,0.045492142266336,0.004761904761905,0.009950248756219,0.03,,,,,
fairness/germandata_processed.csv,24,fairsmote,minmax,none,rf,de,d2h3,18.2722358703613,550,"{'la__n_estimators': 107, 'la__min_samples_leaf': 1, 'la__min_impurity_decrease': 1e-05, 'la__max_depth': 7}",0.615,0.808988764044944,0.545454545454545,0.65158371040724,,,,,,0.358020869979181,0.097734330000532,0.249549765614855,0.041015836142809,0.099255583126551,0.054761904761905,0.127777777777778,0.13,,,,,
fairness/compas-scores-two-years_processed.csv,0,none,minmax,none,rf,default,None,3.28982043266296,5,"{'la__n_estimators': 100, 'la__criterion': 'gini', 'la__min_samples_leaf': 1, 'la__min_impurity_decrease': 0.0, 'la__max_depth': None}",0.646569646569647,0.677804295942721,0.702970297029703,0.690157958687728,,,,,,0.321306637594856,0.172459756289502,0.225257867603901,0.110404648464991,0.089078947368421,0.144941385962309,0.208175618073316,0.313929313929314,0.061488094092294,0.039996089039533,0.082916873470366,0.13048777203189,0.291753291753292
fairness/compas-scores-two-years_processed.csv,0,none,minmax,none,rf,random search,d2h3,10.3521990776062,320,"{'la__n_estimators': 190, 'la__min_samples_leaf': 18, 'la__min_impurity_decrease': 0.03162277660168379, 'la__max_depth': 8, 'la__criterion': 'gini'}",0.661815661815662,0.649812734082397,0.858910891089109,0.739872068230277,,,,,,0.284856299449427,0.101163977255963,0.174624893554838,0.070874252386412,0.101118421052632,0.120525300489687,0.144138420585626,0,0.08984882403213,0.100237916761725,0.116070358897123,0.142121062888996,0
fairness/compas-scores-two-years_processed.csv,0,none,minmax,none,rf,de,d2h3,27.9842598438263,550,"{'la__n_estimators': 61, 'la__min_samples_leaf': 6, 'la__min_impurity_decrease': 0.8937306786947712, 'la__max_depth': 3}",0.55994455994456,0.55994455994456,1,0.71790315415371,,,,,,0.341641702329063,0,0.18261517130708,0,0,0,0,0,0,0,0,0,0
fairness/compas-scores-two-years_processed.csv,0,fairsmote,minmax,none,rf,default,None,4.82345342636108,5,"{'la__n_estimators': 100, 'la__criterion': 'gini', 'la__min_samples_leaf': 1, 'la__min_impurity_decrease': 0.0, 'la__max_depth': None}",0.634788634788635,0.676286072772898,0.667079207920792,0.671651090342679,,,,,,0.337942046892711,0.154533583794379,0.222907026332166,0.019209910265486,0.010526315789474,0.056400059355988,0.094429813664596,0.34996534996535,0.039081369846536,0.081419678649415,0.022195741840525,0.041280716832187,0.305613305613306
