DS,Iteration,PP,DT,AS,LA,PT,PT scoring,Duration,Params,d2h1 (accuracy+precision+recall+f1),d2h2 (aod+eod+spd+di+fr)
fairness/compas-scores-two-years_processed.csv,23,fairsmote,minmax,none,rf,nsga-ii,"['d2h1', 'd2h2']",0.5941059589385986,"{'la__n_estimators': 77, 'la__criterion': 'gini', 'la__min_samples_leaf': 14, 'la__min_impurity_decrease': 0.0024996908910963067, 'la__max_depth': 13}",-0.7992838538360473,-0.5737047019066931
fairness/compas-scores-two-years_processed.csv,23,fairsmote,minmax,none,rf,nsga-ii,"['d2h1', 'd2h2']",0.4649989604949951,"{'la__n_estimators': 77, 'la__criterion': 'gini', 'la__min_samples_leaf': 14, 'la__min_impurity_decrease': 0.0024996908910963067, 'la__max_depth': 13}",-0.9013878216121896,-0.5567581070009912
fairness/compas-scores-two-years_processed.csv,23,fairsmote,minmax,none,rf,nsga-iii,"['d2h1', 'd2h2']",1.4233365058898926,"{'la__n_estimators': 61, 'la__criterion': 'gini', 'la__min_samples_leaf': 2, 'la__min_impurity_decrease': 0.02701957367983657, 'la__max_depth': 12}",-0.9013878216121896,-0.5567581070009912
fairness/compas-scores-two-years_processed.csv,23,fairsmote,minmax,none,rf,nsga-iii,"['d2h1', 'd2h2']",0.4045863151550293,"{'la__n_estimators': 61, 'la__criterion': 'gini', 'la__min_samples_leaf': 2, 'la__min_impurity_decrease': 0.02701957367983657, 'la__max_depth': 12}",-0.7992838538360473,-0.5737047019066931
fairness/compas-scores-two-years_processed.csv,23,fairsmote,minmax,none,rf,moead,"['d2h1', 'd2h2']",0.8045268058776855,"{'la__n_estimators': 24, 'la__criterion': 'entropy', 'la__min_samples_leaf': 3, 'la__min_impurity_decrease': 0.22660895069797124, 'la__max_depth': 6}",-0.7992838538360473,-0.5737047019066931
fairness/compas-scores-two-years_processed.csv,23,fairsmote,minmax,none,rf,moead,"['d2h1', 'd2h2']",0.37220168113708496,"{'la__n_estimators': 24, 'la__criterion': 'entropy', 'la__min_samples_leaf': 3, 'la__min_impurity_decrease': 0.22660895069797124, 'la__max_depth': 6}",-0.9013878216121896,-0.5567581070009912
fairness/compas-scores-two-years_processed.csv,24,fairsmote,minmax,none,rf,random search,"['d2h1', 'd2h2']",1.9144783020019531,"{'la__n_estimators': 62, 'la__min_samples_leaf': 11, 'la__min_impurity_decrease': 0.0030892457068702334, 'la__max_depth': 16, 'la__criterion': 'gini'}",-0.799283851089855,-0.5737047019066931
fairness/compas-scores-two-years_processed.csv,24,fairsmote,minmax,none,rf,random search,"['d2h1', 'd2h2']",0.25100040435791016,"{'la__n_estimators': 62, 'la__min_samples_leaf': 11, 'la__min_impurity_decrease': 0.0030892457068702334, 'la__max_depth': 16, 'la__criterion': 'gini'}",-0.9013878188659973,-0.5567581070009912
fairness/compas-scores-two-years_processed.csv,24,fairsmote,minmax,none,rf,tpe,"['d2h1', 'd2h2']",0.201462984085083,"{'la__criterion': 'gini', 'la__max_depth': 17, 'la__min_impurity_decrease': 1e-05, 'la__min_samples_leaf': 1, 'la__n_estimators': 10}",-0.799283851089855,-0.5737047019066931
fairness/compas-scores-two-years_processed.csv,24,fairsmote,minmax,none,rf,tpe,"['d2h1', 'd2h2']",1.6427569389343262,"{'la__criterion': 'gini', 'la__max_depth': 17, 'la__min_impurity_decrease': 1e-05, 'la__min_samples_leaf': 1, 'la__n_estimators': 10}",-0.9013878188659973,-0.5567581070009912
fairness/compas-scores-two-years_processed.csv,24,fairsmote,minmax,none,rf,nsga-ii,"['d2h1', 'd2h2']",1.5197515487670898,"{'la__n_estimators': 196, 'la__criterion': 'gini', 'la__min_samples_leaf': 18, 'la__min_impurity_decrease': 0.03420977685343053, 'la__max_depth': 12}",-0.799283851089855,-0.5737047019066931
fairness/compas-scores-two-years_processed.csv,24,fairsmote,minmax,none,rf,nsga-ii,"['d2h1', 'd2h2']",0.35013866424560547,"{'la__n_estimators': 196, 'la__criterion': 'gini', 'la__min_samples_leaf': 18, 'la__min_impurity_decrease': 0.03420977685343053, 'la__max_depth': 12}",-0.9013878188659973,-0.5567581070009912
fairness/compas-scores-two-years_processed.csv,24,fairsmote,minmax,none,rf,nsga-iii,"['d2h1', 'd2h2']",1.0866985321044922,"{'la__n_estimators': 88, 'la__criterion': 'entropy', 'la__min_samples_leaf': 10, 'la__min_impurity_decrease': 0.006641463722143186, 'la__max_depth': 10}",-0.9013878188659973,-0.5567581070009912
fairness/compas-scores-two-years_processed.csv,24,fairsmote,minmax,none,rf,nsga-iii,"['d2h1', 'd2h2']",1.3174784183502197,"{'la__n_estimators': 88, 'la__criterion': 'entropy', 'la__min_samples_leaf': 10, 'la__min_impurity_decrease': 0.006641463722143186, 'la__max_depth': 10}",-0.799283851089855,-0.5737047019066931
fairness/compas-scores-two-years_processed.csv,24,fairsmote,minmax,none,rf,moead,"['d2h1', 'd2h2']",0.32974672317504883,"{'la__n_estimators': 75, 'la__criterion': 'gini', 'la__min_samples_leaf': 14, 'la__min_impurity_decrease': 0.01226635693908277, 'la__max_depth': 17}",-0.799283851089855,-0.5737047019066931
fairness/compas-scores-two-years_processed.csv,24,fairsmote,minmax,none,rf,moead,"['d2h1', 'd2h2']",0.3280012607574463,"{'la__n_estimators': 75, 'la__criterion': 'gini', 'la__min_samples_leaf': 14, 'la__min_impurity_decrease': 0.01226635693908277, 'la__max_depth': 17}",-0.9013878188659973,-0.5567581070009912
fairness/compas-scores-two-years_processed.csv,25,fairsmote,minmax,none,rf,random search,"['d2h1', 'd2h2']",2.184715986251831,"{'la__n_estimators': 46, 'la__min_samples_leaf': 1, 'la__min_impurity_decrease': 0.02413902246151763, 'la__max_depth': 8, 'la__criterion': 'gini'}",-0.7992838539623531,-0.5737047019066931
fairness/compas-scores-two-years_processed.csv,25,fairsmote,minmax,none,rf,random search,"['d2h1', 'd2h2']",0.9915125370025635,"{'la__n_estimators': 46, 'la__min_samples_leaf': 1, 'la__min_impurity_decrease': 0.02413902246151763, 'la__max_depth': 8, 'la__criterion': 'gini'}",-0.9013878217384954,-0.5567581070009912
fairness/compas-scores-two-years_processed.csv,25,fairsmote,minmax,none,rf,tpe,"['d2h1', 'd2h2']",1.196850061416626,"{'la__criterion': 'entropy', 'la__max_depth': 12, 'la__min_impurity_decrease': 3.1622776601683795e-05, 'la__min_samples_leaf': 2, 'la__n_estimators': 30}",-0.7992838539623531,-0.5737047019066931
fairness/compas-scores-two-years_processed.csv,25,fairsmote,minmax,none,rf,tpe,"['d2h1', 'd2h2']",0.26477503776550293,"{'la__criterion': 'entropy', 'la__max_depth': 12, 'la__min_impurity_decrease': 3.1622776601683795e-05, 'la__min_samples_leaf': 2, 'la__n_estimators': 30}",-0.9013878217384954,-0.5567581070009912
fairness/compas-scores-two-years_processed.csv,25,fairsmote,minmax,none,rf,nsga-ii,"['d2h1', 'd2h2']",1.3211441040039062,"{'la__n_estimators': 110, 'la__criterion': 'entropy', 'la__min_samples_leaf': 13, 'la__min_impurity_decrease': 0.03469037752853156, 'la__max_depth': 19}",-0.7992838539623531,-0.5737047019066931
fairness/compas-scores-two-years_processed.csv,25,fairsmote,minmax,none,rf,nsga-ii,"['d2h1', 'd2h2']",1.1761913299560547,"{'la__n_estimators': 110, 'la__criterion': 'entropy', 'la__min_samples_leaf': 13, 'la__min_impurity_decrease': 0.03469037752853156, 'la__max_depth': 19}",-0.9013878217384954,-0.5567581070009912
fairness/compas-scores-two-years_processed.csv,25,fairsmote,minmax,none,rf,nsga-iii,"['d2h1', 'd2h2']",1.6675283908843994,"{'la__n_estimators': 41, 'la__criterion': 'gini', 'la__min_samples_leaf': 1, 'la__min_impurity_decrease': 0.02004603472385679, 'la__max_depth': 15}",-0.9013878217384954,-0.5567581070009912
fairness/compas-scores-two-years_processed.csv,25,fairsmote,minmax,none,rf,nsga-iii,"['d2h1', 'd2h2']",1.3885457515716553,"{'la__n_estimators': 41, 'la__criterion': 'gini', 'la__min_samples_leaf': 1, 'la__min_impurity_decrease': 0.02004603472385679, 'la__max_depth': 15}",-0.7992838539623531,-0.5737047019066931
fairness/compas-scores-two-years_processed.csv,25,fairsmote,minmax,none,rf,moead,"['d2h1', 'd2h2']",1.4301562309265137,"{'la__n_estimators': 151, 'la__criterion': 'gini', 'la__min_samples_leaf': 10, 'la__min_impurity_decrease': 0.12648827342578414, 'la__max_depth': 8}",-0.7992838539623531,-0.5737047019066931
fairness/compas-scores-two-years_processed.csv,25,fairsmote,minmax,none,rf,moead,"['d2h1', 'd2h2']",1.1084258556365967,"{'la__n_estimators': 151, 'la__criterion': 'gini', 'la__min_samples_leaf': 10, 'la__min_impurity_decrease': 0.12648827342578414, 'la__max_depth': 8}",-0.9013878217384954,-0.5567581070009912
fairness/compas-scores-two-years_processed.csv,26,fairsmote,minmax,none,rf,random search,"['d2h1', 'd2h2']",1.7916412353515625,"{'la__n_estimators': 159, 'la__min_samples_leaf': 7, 'la__min_impurity_decrease': 0.013385118453724473, 'la__max_depth': 6, 'la__criterion': 'entropy'}",-0.799283851089855,-0.5567581070009912
fairness/compas-scores-two-years_processed.csv,26,fairsmote,minmax,none,rf,random search,"['d2h1', 'd2h2']",1.6729981899261475,"{'la__n_estimators': 159, 'la__min_samples_leaf': 7, 'la__min_impurity_decrease': 0.013385118453724473, 'la__max_depth': 6, 'la__criterion': 'entropy'}",-0.799283851089855,-0.5737047019066931
fairness/compas-scores-two-years_processed.csv,26,fairsmote,minmax,none,rf,tpe,"['d2h1', 'd2h2']",1.176664113998413,"{'la__criterion': 'entropy', 'la__max_depth': 15, 'la__min_impurity_decrease': 1e-05, 'la__min_samples_leaf': 2, 'la__n_estimators': 110}",-0.9013878188659973,-0.5567581070009912
fairness/compas-scores-two-years_processed.csv,26,fairsmote,minmax,none,rf,tpe,"['d2h1', 'd2h2']",1.0154798030853271,"{'la__criterion': 'entropy', 'la__max_depth': 15, 'la__min_impurity_decrease': 1e-05, 'la__min_samples_leaf': 2, 'la__n_estimators': 110}",-0.799283851089855,-0.5737047019066931
fairness/compas-scores-two-years_processed.csv,26,fairsmote,minmax,none,rf,nsga-ii,"['d2h1', 'd2h2']",0.301943302154541,"{'la__n_estimators': 29, 'la__criterion': 'gini', 'la__min_samples_leaf': 9, 'la__min_impurity_decrease': 0.034710145837180156, 'la__max_depth': 2}",-0.6971798833137127,-0.5737047019066931
fairness/compas-scores-two-years_processed.csv,26,fairsmote,minmax,none,rf,nsga-ii,"['d2h1', 'd2h2']",0.7147283554077148,"{'la__n_estimators': 29, 'la__criterion': 'gini', 'la__min_samples_leaf': 9, 'la__min_impurity_decrease': 0.034710145837180156, 'la__max_depth': 2}",-0.9013878188659973,-0.5567581070009912
fairness/compas-scores-two-years_processed.csv,26,fairsmote,minmax,none,rf,nsga-ii,"['d2h1', 'd2h2']",0.7990150451660156,"{'la__n_estimators': 29, 'la__criterion': 'gini', 'la__min_samples_leaf': 9, 'la__min_impurity_decrease': 0.034710145837180156, 'la__max_depth': 2}",-0.799283851089855,-0.5737047019066931
fairness/compas-scores-two-years_processed.csv,26,fairsmote,minmax,none,rf,nsga-iii,"['d2h1', 'd2h2']",1.5077073574066162,"{'la__n_estimators': 77, 'la__criterion': 'entropy', 'la__min_samples_leaf': 3, 'la__min_impurity_decrease': 0.0012800044284565241, 'la__max_depth': 13}",-0.799283851089855,-0.5737047019066931
fairness/compas-scores-two-years_processed.csv,26,fairsmote,minmax,none,rf,nsga-iii,"['d2h1', 'd2h2']",1.2157056331634521,"{'la__n_estimators': 77, 'la__criterion': 'entropy', 'la__min_samples_leaf': 3, 'la__min_impurity_decrease': 0.0012800044284565241, 'la__max_depth': 13}",-0.9013878188659973,-0.5567581070009912
fairness/compas-scores-two-years_processed.csv,26,fairsmote,minmax,none,rf,moead,"['d2h1', 'd2h2']",0.48074865341186523,"{'la__n_estimators': 103, 'la__criterion': 'entropy', 'la__min_samples_leaf': 13, 'la__min_impurity_decrease': 0.03180745109726509, 'la__max_depth': 13}",-0.799283851089855,-0.5737047019066931
fairness/compas-scores-two-years_processed.csv,26,fairsmote,minmax,none,rf,moead,"['d2h1', 'd2h2']",0.4630148410797119,"{'la__n_estimators': 103, 'la__criterion': 'entropy', 'la__min_samples_leaf': 13, 'la__min_impurity_decrease': 0.03180745109726509, 'la__max_depth': 13}",-0.9013878188659973,-0.5567581070009912
fairness/compas-scores-two-years_processed.csv,27,fairsmote,minmax,none,rf,random search,"['d2h1', 'd2h2']",1.8032371997833252,"{'la__n_estimators': 151, 'la__min_samples_leaf': 10, 'la__min_impurity_decrease': 0.02944306614062885, 'la__max_depth': 10, 'la__criterion': 'gini'}",-0.7992838540008359,-0.4673153879009996
fairness/compas-scores-two-years_processed.csv,27,fairsmote,minmax,none,rf,random search,"['d2h1', 'd2h2']",1.5950028896331787,"{'la__n_estimators': 151, 'la__min_samples_leaf': 10, 'la__min_impurity_decrease': 0.02944306614062885, 'la__max_depth': 10, 'la__criterion': 'gini'}",-0.799330005247166,-0.5737047019066931
fairness/compas-scores-two-years_processed.csv,27,fairsmote,minmax,none,rf,tpe,"['d2h1', 'd2h2']",0.5564661026000977,"{'la__criterion': 'entropy', 'la__max_depth': 20, 'la__min_impurity_decrease': 3.1622776601683795e-05, 'la__min_samples_leaf': 2, 'la__n_estimators': 50}",-0.799330005247166,-0.5737047019066931
fairness/compas-scores-two-years_processed.csv,27,fairsmote,minmax,none,rf,tpe,"['d2h1', 'd2h2']",1.0522243976593018,"{'la__criterion': 'entropy', 'la__max_depth': 20, 'la__min_impurity_decrease': 3.1622776601683795e-05, 'la__min_samples_leaf': 2, 'la__n_estimators': 50}",-0.9013878217769781,-0.5567581070009912
fairness/compas-scores-two-years_processed.csv,27,fairsmote,minmax,none,rf,nsga-ii,"['d2h1', 'd2h2']",0.8142611980438232,"{'la__n_estimators': 89, 'la__criterion': 'gini', 'la__min_samples_leaf': 9, 'la__min_impurity_decrease': 0.001394653545992023, 'la__max_depth': 10}",-0.799330005247166,-0.5737047019066931
fairness/compas-scores-two-years_processed.csv,27,fairsmote,minmax,none,rf,nsga-ii,"['d2h1', 'd2h2']",0.26172471046447754,"{'la__n_estimators': 89, 'la__criterion': 'gini', 'la__min_samples_leaf': 9, 'la__min_impurity_decrease': 0.001394653545992023, 'la__max_depth': 10}",-0.9013878217769781,-0.5567581070009912
fairness/compas-scores-two-years_processed.csv,27,fairsmote,minmax,none,rf,nsga-iii,"['d2h1', 'd2h2']",1.661618947982788,"{'la__n_estimators': 28, 'la__criterion': 'entropy', 'la__min_samples_leaf': 13, 'la__min_impurity_decrease': 0.060403573032158556, 'la__max_depth': 2}",-0.799330005247166,-0.5737047019066931
fairness/compas-scores-two-years_processed.csv,27,fairsmote,minmax,none,rf,nsga-iii,"['d2h1', 'd2h2']",0.28977012634277344,"{'la__n_estimators': 28, 'la__criterion': 'entropy', 'la__min_samples_leaf': 13, 'la__min_impurity_decrease': 0.060403573032158556, 'la__max_depth': 2}",-0.9013878217769781,-0.5567581070009912
fairness/compas-scores-two-years_processed.csv,27,fairsmote,minmax,none,rf,moead,"['d2h1', 'd2h2']",0.3417534828186035,"{'la__n_estimators': 34, 'la__criterion': 'gini', 'la__min_samples_leaf': 7, 'la__min_impurity_decrease': 0.2251474568545946, 'la__max_depth': 9}",-0.799330005247166,-0.5737047019066931
fairness/compas-scores-two-years_processed.csv,27,fairsmote,minmax,none,rf,moead,"['d2h1', 'd2h2']",0.3043997287750244,"{'la__n_estimators': 34, 'la__criterion': 'gini', 'la__min_samples_leaf': 7, 'la__min_impurity_decrease': 0.2251474568545946, 'la__max_depth': 9}",-0.9013878217769781,-0.5567581070009912
fairness/compas-scores-two-years_processed.csv,28,fairsmote,minmax,none,rf,random search,"['d2h1', 'd2h2']",2.699681520462036,"{'la__n_estimators': 191, 'la__min_samples_leaf': 4, 'la__min_impurity_decrease': 0.0005709423795788615, 'la__max_depth': 15, 'la__criterion': 'entropy'}",-0.7993291017337049,-0.5737047019066931
fairness/compas-scores-two-years_processed.csv,28,fairsmote,minmax,none,rf,random search,"['d2h1', 'd2h2']",0.9878463745117188,"{'la__n_estimators': 191, 'la__min_samples_leaf': 4, 'la__min_impurity_decrease': 0.0005709423795788615, 'la__max_depth': 15, 'la__criterion': 'entropy'}",-0.9013878244615714,-0.5567581070009912
fairness/compas-scores-two-years_processed.csv,28,fairsmote,minmax,none,rf,tpe,"['d2h1', 'd2h2']",0.8219995498657227,"{'la__criterion': 'entropy', 'la__max_depth': 16, 'la__min_impurity_decrease': 1e-05, 'la__min_samples_leaf': 1, 'la__n_estimators': 90}",-0.7993291017337049,-0.5737047019066931
fairness/compas-scores-two-years_processed.csv,28,fairsmote,minmax,none,rf,tpe,"['d2h1', 'd2h2']",0.42873072624206543,"{'la__criterion': 'entropy', 'la__max_depth': 16, 'la__min_impurity_decrease': 1e-05, 'la__min_samples_leaf': 1, 'la__n_estimators': 90}",-0.9013878244615714,-0.5567581070009912
fairness/compas-scores-two-years_processed.csv,28,fairsmote,minmax,none,rf,nsga-ii,"['d2h1', 'd2h2']",1.2853140830993652,"{'la__n_estimators': 28, 'la__criterion': 'gini', 'la__min_samples_leaf': 9, 'la__min_impurity_decrease': 0.012958268445692743, 'la__max_depth': 12}",-0.6972703790058383,-0.5737047019066931
fairness/compas-scores-two-years_processed.csv,28,fairsmote,minmax,none,rf,nsga-ii,"['d2h1', 'd2h2']",1.355787754058838,"{'la__n_estimators': 28, 'la__criterion': 'gini', 'la__min_samples_leaf': 9, 'la__min_impurity_decrease': 0.012958268445692743, 'la__max_depth': 12}",-0.7993291017337049,-0.5737047019066931
fairness/compas-scores-two-years_processed.csv,28,fairsmote,minmax,none,rf,nsga-ii,"['d2h1', 'd2h2']",0.5929355621337891,"{'la__n_estimators': 28, 'la__criterion': 'gini', 'la__min_samples_leaf': 9, 'la__min_impurity_decrease': 0.012958268445692743, 'la__max_depth': 12}",-0.9013878244615714,-0.5567581070009912
fairness/compas-scores-two-years_processed.csv,28,fairsmote,minmax,none,rf,nsga-iii,"['d2h1', 'd2h2']",0.17850518226623535,"{'la__n_estimators': 108, 'la__criterion': 'entropy', 'la__min_samples_leaf': 3, 'la__min_impurity_decrease': 0.020923128394263756, 'la__max_depth': 15}",-0.7993291017337049,-0.5737047019066931
fairness/compas-scores-two-years_processed.csv,28,fairsmote,minmax,none,rf,nsga-iii,"['d2h1', 'd2h2']",0.4451267719268799,"{'la__n_estimators': 108, 'la__criterion': 'entropy', 'la__min_samples_leaf': 3, 'la__min_impurity_decrease': 0.020923128394263756, 'la__max_depth': 15}",-0.9013878244615714,-0.5567581070009912
fairness/compas-scores-two-years_processed.csv,28,fairsmote,minmax,none,rf,moead,"['d2h1', 'd2h2']",1.3101563453674316,"{'la__n_estimators': 15, 'la__criterion': 'gini', 'la__min_samples_leaf': 7, 'la__min_impurity_decrease': 0.0015899289834333389, 'la__max_depth': 16}",-0.6972703790058383,-0.5737047019066931
fairness/compas-scores-two-years_processed.csv,28,fairsmote,minmax,none,rf,moead,"['d2h1', 'd2h2']",1.309384822845459,"{'la__n_estimators': 15, 'la__criterion': 'gini', 'la__min_samples_leaf': 7, 'la__min_impurity_decrease': 0.0015899289834333389, 'la__max_depth': 16}",-0.7993291017337049,-0.5737047019066931
fairness/compas-scores-two-years_processed.csv,28,fairsmote,minmax,none,rf,moead,"['d2h1', 'd2h2']",1.2576541900634766,"{'la__n_estimators': 15, 'la__criterion': 'gini', 'la__min_samples_leaf': 7, 'la__min_impurity_decrease': 0.0015899289834333389, 'la__max_depth': 16}",-0.9013878244615714,-0.5567581070009912
fairness/compas-scores-two-years_processed.csv,29,fairsmote,minmax,none,rf,random search,"['d2h1', 'd2h2']",1.7289986610412598,"{'la__n_estimators': 192, 'la__min_samples_leaf': 15, 'la__min_impurity_decrease': 0.027599316806636458, 'la__max_depth': 15, 'la__criterion': 'gini'}",-0.7992838539407047,-0.5567581070009912
fairness/compas-scores-two-years_processed.csv,29,fairsmote,minmax,none,rf,random search,"['d2h1', 'd2h2']",1.5879936218261719,"{'la__n_estimators': 192, 'la__min_samples_leaf': 15, 'la__min_impurity_decrease': 0.027599316806636458, 'la__max_depth': 15, 'la__criterion': 'gini'}",-0.7993295260316702,-0.4673153879009996
fairness/compas-scores-two-years_processed.csv,29,fairsmote,minmax,none,rf,tpe,"['d2h1', 'd2h2']",0.9049999713897705,"{'la__criterion': 'entropy', 'la__max_depth': 16, 'la__min_impurity_decrease': 1e-05, 'la__min_samples_leaf': 1, 'la__n_estimators': 60}",-0.901387821716847,-0.5567581070009912
fairness/compas-scores-two-years_processed.csv,29,fairsmote,minmax,none,rf,tpe,"['d2h1', 'd2h2']",1.4540553092956543,"{'la__criterion': 'entropy', 'la__max_depth': 16, 'la__min_impurity_decrease': 1e-05, 'la__min_samples_leaf': 1, 'la__n_estimators': 60}",-0.7992838539407047,-0.5737047019066931
fairness/compas-scores-two-years_processed.csv,29,fairsmote,minmax,none,rf,nsga-ii,"['d2h1', 'd2h2']",1.1167356967926025,"{'la__n_estimators': 54, 'la__criterion': 'gini', 'la__min_samples_leaf': 8, 'la__min_impurity_decrease': 0.0015101056313270586, 'la__max_depth': 13}",-0.901387821716847,-0.5567581070009912
fairness/compas-scores-two-years_processed.csv,29,fairsmote,minmax,none,rf,nsga-ii,"['d2h1', 'd2h2']",1.1238219738006592,"{'la__n_estimators': 54, 'la__criterion': 'gini', 'la__min_samples_leaf': 8, 'la__min_impurity_decrease': 0.0015101056313270586, 'la__max_depth': 13}",-0.7992838539407047,-0.5737047019066931
fairness/compas-scores-two-years_processed.csv,29,fairsmote,minmax,none,rf,nsga-iii,"['d2h1', 'd2h2']",0.6939489841461182,"{'la__n_estimators': 70, 'la__criterion': 'entropy', 'la__min_samples_leaf': 12, 'la__min_impurity_decrease': 0.029240296140994812, 'la__max_depth': 5}",-0.901387821716847,-0.5567581070009912
fairness/compas-scores-two-years_processed.csv,29,fairsmote,minmax,none,rf,nsga-iii,"['d2h1', 'd2h2']",1.1607098579406738,"{'la__n_estimators': 70, 'la__criterion': 'entropy', 'la__min_samples_leaf': 12, 'la__min_impurity_decrease': 0.029240296140994812, 'la__max_depth': 5}",-0.7992838539407047,-0.5737047019066931
fairness/compas-scores-two-years_processed.csv,29,fairsmote,minmax,none,rf,moead,"['d2h1', 'd2h2']",0.7740931510925293,"{'la__n_estimators': 170, 'la__criterion': 'entropy', 'la__min_samples_leaf': 19, 'la__min_impurity_decrease': 0.04009433055905235, 'la__max_depth': 7}",-0.901387821716847,-0.5567581070009912
fairness/compas-scores-two-years_processed.csv,29,fairsmote,minmax,none,rf,moead,"['d2h1', 'd2h2']",0.7644081115722656,"{'la__n_estimators': 170, 'la__criterion': 'entropy', 'la__min_samples_leaf': 19, 'la__min_impurity_decrease': 0.04009433055905235, 'la__max_depth': 7}",-0.7992838539407047,-0.5737047019066931
fairness/adult_processed.csv,0,fairsmote,minmax,none,rf,random search,"['d2h1', 'd2h2']",2.906467914581299,"{'la__n_estimators': 110, 'la__min_samples_leaf': 15, 'la__min_impurity_decrease': 0.00476665289877258, 'la__max_depth': 11, 'la__criterion': 'gini'}",-0.799283851119012,-0.5737047019066931
fairness/adult_processed.csv,0,fairsmote,minmax,none,rf,random search,"['d2h1', 'd2h2']",2.897063732147217,"{'la__n_estimators': 110, 'la__min_samples_leaf': 15, 'la__min_impurity_decrease': 0.00476665289877258, 'la__max_depth': 11, 'la__criterion': 'gini'}",-0.9013878188951544,-0.6107530892134367
fairness/adult_processed.csv,0,fairsmote,minmax,none,rf,tpe,"['d2h1', 'd2h2']",8.824014902114868,"{'la__criterion': 'gini', 'la__max_depth': 19, 'la__min_impurity_decrease': 1e-05, 'la__min_samples_leaf': 1, 'la__n_estimators': 60}",-0.9013878188951544,-0.6107530892134367
fairness/adult_processed.csv,0,fairsmote,minmax,none,rf,nsga-ii,"['d2h1', 'd2h2']",3.9798715114593506,"{'la__n_estimators': 92, 'la__criterion': 'gini', 'la__min_samples_leaf': 9, 'la__min_impurity_decrease': 0.007210227469912178, 'la__max_depth': 11}",-0.6971798833428698,-0.4842619828067015
fairness/adult_processed.csv,0,fairsmote,minmax,none,rf,nsga-ii,"['d2h1', 'd2h2']",5.747717618942261,"{'la__n_estimators': 92, 'la__criterion': 'gini', 'la__min_samples_leaf': 9, 'la__min_impurity_decrease': 0.007210227469912178, 'la__max_depth': 11}",-0.9013878188951544,-0.6107530892134367
fairness/adult_processed.csv,0,fairsmote,minmax,none,rf,nsga-iii,"['d2h1', 'd2h2']",2.1104114055633545,"{'la__n_estimators': 14, 'la__criterion': 'entropy', 'la__min_samples_leaf': 10, 'la__min_impurity_decrease': 0.03211843000221558, 'la__max_depth': 7}",-0.7992884699765247,-0.5737047019066931
fairness/adult_processed.csv,0,fairsmote,minmax,none,rf,nsga-iii,"['d2h1', 'd2h2']",4.6641271114349365,"{'la__n_estimators': 14, 'la__criterion': 'entropy', 'la__min_samples_leaf': 10, 'la__min_impurity_decrease': 0.03211843000221558, 'la__max_depth': 7}",-0.9013878188951544,-0.6107530892134367
fairness/adult_processed.csv,0,fairsmote,minmax,none,rf,moead,"['d2h1', 'd2h2']",3.2475602626800537,"{'la__n_estimators': 198, 'la__criterion': 'entropy', 'la__min_samples_leaf': 17, 'la__min_impurity_decrease': 0.06427986653094991, 'la__max_depth': 4}",-0.799283851119012,-0.5213103701134452
fairness/adult_processed.csv,0,fairsmote,minmax,none,rf,moead,"['d2h1', 'd2h2']",6.237258195877075,"{'la__n_estimators': 198, 'la__criterion': 'entropy', 'la__min_samples_leaf': 17, 'la__min_impurity_decrease': 0.06427986653094991, 'la__max_depth': 4}",-0.9013878188951544,-0.6107530892134367
fairness/adult_processed.csv,1,fairsmote,minmax,none,rf,random search,"['d2h1', 'd2h2']",1.1057989597320557,"{'la__n_estimators': 51, 'la__min_samples_leaf': 13, 'la__min_impurity_decrease': 0.009001260820235104, 'la__max_depth': 5, 'la__criterion': 'gini'}",-0.9013878189241116,-0.6107530892134367
fairness/adult_processed.csv,1,fairsmote,minmax,none,rf,tpe,"['d2h1', 'd2h2']",6.231989860534668,"{'la__criterion': 'gini', 'la__max_depth': 17, 'la__min_impurity_decrease': 1e-05, 'la__min_samples_leaf': 4, 'la__n_estimators': 130}",-0.7992838511479693,-0.6107530892134367
fairness/adult_processed.csv,1,fairsmote,minmax,none,rf,tpe,"['d2h1', 'd2h2']",5.996183156967163,"{'la__criterion': 'gini', 'la__max_depth': 17, 'la__min_impurity_decrease': 1e-05, 'la__min_samples_leaf': 4, 'la__n_estimators': 130}",-0.9013878189241116,-0.6107530892134367
fairness/adult_processed.csv,1,fairsmote,minmax,none,rf,nsga-ii,"['d2h1', 'd2h2']",1.17401123046875,"{'la__n_estimators': 163, 'la__criterion': 'entropy', 'la__min_samples_leaf': 11, 'la__min_impurity_decrease': 0.008138647137857958, 'la__max_depth': 9}",-0.7992884620832885,-0.5737047019066931
fairness/adult_processed.csv,1,fairsmote,minmax,none,rf,nsga-ii,"['d2h1', 'd2h2']",1.476670503616333,"{'la__n_estimators': 163, 'la__criterion': 'entropy', 'la__min_samples_leaf': 11, 'la__min_impurity_decrease': 0.008138647137857958, 'la__max_depth': 9}",-0.9013878189241116,-0.6107530892134367
fairness/adult_processed.csv,1,fairsmote,minmax,none,rf,nsga-iii,"['d2h1', 'd2h2']",6.581636190414429,"{'la__n_estimators': 188, 'la__criterion': 'entropy', 'la__min_samples_leaf': 17, 'la__min_impurity_decrease': 0.010997808216898603, 'la__max_depth': 16}",-0.9013878189241116,-0.6107530892134367
