DS,Iteration,PP,DT,AS,LA,PT,PT scoring,Duration,Params,sa,sd
effort/china.csv,29,none,log,none,rf,random search,"['sa', 'sd']",1.217527151107788,"{'la__n_estimators': 45, 'la__min_samples_leaf': 7, 'la__min_impurity_decrease': 0.27737213408220424, 'la__max_depth': 2}",0.4688041092162982,0.4388805809152765
effort/china.csv,29,none,log,none,rf,random search,"['sa', 'sd']",1.9631075859069824,"{'la__n_estimators': 45, 'la__min_samples_leaf': 7, 'la__min_impurity_decrease': 0.27737213408220424, 'la__max_depth': 2}",0.47262278990115425,0.4318037241730345
effort/china.csv,29,none,log,none,rf,tpe,"['sa', 'sd']",1.0368406772613525,"{'la__max_depth': 4, 'la__min_impurity_decrease': 0.01, 'la__min_samples_leaf': 2, 'la__n_estimators': 20}",0.46668923987564515,0.44031003229042004
effort/china.csv,29,none,log,none,rf,tpe,"['sa', 'sd']",1.122544288635254,"{'la__max_depth': 4, 'la__min_impurity_decrease': 0.01, 'la__min_samples_leaf': 2, 'la__n_estimators': 20}",0.47689172052112516,0.4012837652027746
effort/china.csv,29,none,log,none,rf,tpe,"['sa', 'sd']",0.2717571258544922,"{'la__max_depth': 4, 'la__min_impurity_decrease': 0.01, 'la__min_samples_leaf': 2, 'la__n_estimators': 20}",0.47773510221902155,0.4513506822903697
effort/china.csv,29,none,log,none,rf,nsga-ii,"['sa', 'sd']",0.5250716209411621,"{'la__n_estimators': 135, 'la__min_samples_leaf': 2, 'la__min_impurity_decrease': 0.1236531371642613, 'la__max_depth': 3}",0.4694019979745683,0.44035561196485673
effort/china.csv,29,none,log,none,rf,nsga-ii,"['sa', 'sd']",0.5197083950042725,"{'la__n_estimators': 135, 'la__min_samples_leaf': 2, 'la__min_impurity_decrease': 0.1236531371642613, 'la__max_depth': 3}",0.4716442343334418,0.44017502417956
effort/china.csv,29,none,log,none,rf,nsga-ii,"['sa', 'sd']",1.0064849853515625,"{'la__n_estimators': 135, 'la__min_samples_leaf': 2, 'la__min_impurity_decrease': 0.1236531371642613, 'la__max_depth': 3}",0.4747395783205587,0.4226876902481598
effort/china.csv,29,none,log,none,rf,nsga-ii,"['sa', 'sd']",1.3977975845336914,"{'la__n_estimators': 135, 'la__min_samples_leaf': 2, 'la__min_impurity_decrease': 0.1236531371642613, 'la__max_depth': 3}",0.47629357860802735,0.4126147618242748
effort/china.csv,29,none,log,none,rf,nsga-ii,"['sa', 'sd']",0.9799566268920898,"{'la__n_estimators': 135, 'la__min_samples_leaf': 2, 'la__min_impurity_decrease': 0.1236531371642613, 'la__max_depth': 3}",0.47270288880924005,0.4262444833736234
effort/china.csv,29,none,log,none,rf,nsga-ii,"['sa', 'sd']",0.48315000534057617,"{'la__n_estimators': 135, 'la__min_samples_leaf': 2, 'la__min_impurity_decrease': 0.1236531371642613, 'la__max_depth': 3}",0.46622360116414024,0.448157999620419
effort/china.csv,29,none,log,none,rf,nsga-iii,"['sa', 'sd']",0.35666394233703613,"{'la__n_estimators': 30, 'la__min_samples_leaf': 1, 'la__min_impurity_decrease': 0.022320793735625444, 'la__max_depth': 3}",0.47925876167723735,0.41588098307066784
effort/china.csv,29,none,log,none,rf,nsga-iii,"['sa', 'sd']",0.44067955017089844,"{'la__n_estimators': 30, 'la__min_samples_leaf': 1, 'la__min_impurity_decrease': 0.022320793735625444, 'la__max_depth': 3}",0.46872944790423504,0.4461808017116877
effort/china.csv,29,none,log,none,rf,nsga-iii,"['sa', 'sd']",0.4344933032989502,"{'la__n_estimators': 30, 'la__min_samples_leaf': 1, 'la__min_impurity_decrease': 0.022320793735625444, 'la__max_depth': 3}",0.4686771830511615,0.4473274033290453
effort/china.csv,29,none,log,none,rf,nsga-iii,"['sa', 'sd']",0.4085700511932373,"{'la__n_estimators': 30, 'la__min_samples_leaf': 1, 'la__min_impurity_decrease': 0.022320793735625444, 'la__max_depth': 3}",0.47210779564610517,0.42993413171031925
effort/china.csv,29,none,log,none,rf,moead,"['sa', 'sd']",1.0847387313842773,"{'la__n_estimators': 111, 'la__min_samples_leaf': 8, 'la__min_impurity_decrease': 0.2897271635286912, 'la__max_depth': 2}",0.46917011115864504,0.40569596858777757
effort/china.csv,29,none,log,none,rf,moead,"['sa', 'sd']",0.9534897804260254,"{'la__n_estimators': 111, 'la__min_samples_leaf': 8, 'la__min_impurity_decrease': 0.2897271635286912, 'la__max_depth': 2}",0.46978449299462194,0.405091573301749
effort/china.csv,29,none,log,none,rf,moead,"['sa', 'sd']",1.8263208866119385,"{'la__n_estimators': 111, 'la__min_samples_leaf': 8, 'la__min_impurity_decrease': 0.2897271635286912, 'la__max_depth': 2}",0.463351915732147,0.4263049058851861
effort/china.csv,29,none,log,none,rf,moead,"['sa', 'sd']",1.7696852684020996,"{'la__n_estimators': 111, 'la__min_samples_leaf': 8, 'la__min_impurity_decrease': 0.2897271635286912, 'la__max_depth': 2}",0.46197004364201844,0.4292054775586843
effort/china.csv,29,none,log,none,rf,moead,"['sa', 'sd']",1.8539190292358398,"{'la__n_estimators': 111, 'la__min_samples_leaf': 8, 'la__min_impurity_decrease': 0.2897271635286912, 'la__max_depth': 2}",0.46450125185055857,0.4209886113300918
effort/china.csv,29,none,log,none,rf,moead,"['sa', 'sd']",1.758985996246338,"{'la__n_estimators': 111, 'la__min_samples_leaf': 8, 'la__min_impurity_decrease': 0.2897271635286912, 'la__max_depth': 2}",0.4634015718454256,0.4259386275493462
effort/china.csv,29,none,log,none,rf,moead,"['sa', 'sd']",0.9836635589599609,"{'la__n_estimators': 111, 'la__min_samples_leaf': 8, 'la__min_impurity_decrease': 0.2897271635286912, 'la__max_depth': 2}",0.46675677230169876,0.41688948771845685
effort/china.csv,29,none,log,none,rf,moead,"['sa', 'sd']",1.03416109085083,"{'la__n_estimators': 111, 'la__min_samples_leaf': 8, 'la__min_impurity_decrease': 0.2897271635286912, 'la__max_depth': 2}",0.4635998051749192,0.4234267228237458
effort/china.csv,29,none,log,none,rf,moead,"['sa', 'sd']",1.8134899139404297,"{'la__n_estimators': 111, 'la__min_samples_leaf': 8, 'la__min_impurity_decrease': 0.2897271635286912, 'la__max_depth': 2}",0.46492966878787867,0.4208526930178274
effort/china.csv,29,none,log,none,rf,moead,"['sa', 'sd']",0.9469900131225586,"{'la__n_estimators': 111, 'la__min_samples_leaf': 8, 'la__min_impurity_decrease': 0.2897271635286912, 'la__max_depth': 2}",0.4651252087597978,0.41869125938905516
effort/isbsg10.csv,0,none,log,none,rf,random search,"['sa', 'sd']",0.8323864936828613,"{'la__n_estimators': 27, 'la__min_samples_leaf': 17, 'la__min_impurity_decrease': 0.09121896134183394, 'la__max_depth': 10}",-0.33632683239501915,0.2607250229960993
effort/isbsg10.csv,0,none,log,none,rf,random search,"['sa', 'sd']",1.4809317588806152,"{'la__n_estimators': 27, 'la__min_samples_leaf': 17, 'la__min_impurity_decrease': 0.09121896134183394, 'la__max_depth': 10}",-0.4610512444728692,0.3997544243353605
effort/isbsg10.csv,0,none,log,none,rf,random search,"['sa', 'sd']",0.3948948383331299,"{'la__n_estimators': 27, 'la__min_samples_leaf': 17, 'la__min_impurity_decrease': 0.09121896134183394, 'la__max_depth': 10}",0.14290566033740895,0.3106421698051814
effort/isbsg10.csv,0,none,log,none,rf,tpe,"['sa', 'sd']",0.29195523262023926,"{'la__max_depth': 6, 'la__min_impurity_decrease': 0.001, 'la__min_samples_leaf': 17, 'la__n_estimators': 10}",0.13122843908922519,0.28626927140860364
effort/isbsg10.csv,0,none,log,none,rf,tpe,"['sa', 'sd']",0.15316295623779297,"{'la__max_depth': 6, 'la__min_impurity_decrease': 0.001, 'la__min_samples_leaf': 17, 'la__n_estimators': 10}",0.14647539057705267,0.30090584931849734
effort/isbsg10.csv,0,none,log,none,rf,tpe,"['sa', 'sd']",0.5914568901062012,"{'la__max_depth': 6, 'la__min_impurity_decrease': 0.001, 'la__min_samples_leaf': 17, 'la__n_estimators': 10}",-0.28485933684741876,0.36397252420499304
effort/isbsg10.csv,0,none,log,none,rf,tpe,"['sa', 'sd']",0.09867477416992188,"{'la__max_depth': 6, 'la__min_impurity_decrease': 0.001, 'la__min_samples_leaf': 17, 'la__n_estimators': 10}",0.16480121145177,0.25880139564342974
effort/isbsg10.csv,0,none,log,none,rf,tpe,"['sa', 'sd']",0.1006627082824707,"{'la__max_depth': 6, 'la__min_impurity_decrease': 0.001, 'la__min_samples_leaf': 17, 'la__n_estimators': 10}",0.13864506232031268,0.32076562082182336
effort/isbsg10.csv,0,none,log,none,rf,tpe,"['sa', 'sd']",0.8229773044586182,"{'la__max_depth': 6, 'la__min_impurity_decrease': 0.001, 'la__min_samples_leaf': 17, 'la__n_estimators': 10}",-0.3788098638428445,0.3819115425701053
effort/isbsg10.csv,0,none,log,none,rf,nsga-ii,"['sa', 'sd']",0.12903666496276855,"{'la__n_estimators': 41, 'la__min_samples_leaf': 11, 'la__min_impurity_decrease': 0.3023413793661375, 'la__max_depth': 10}",0.1276618940876088,0.3249904141027717
effort/isbsg10.csv,0,none,log,none,rf,nsga-ii,"['sa', 'sd']",0.12077569961547852,"{'la__n_estimators': 41, 'la__min_samples_leaf': 11, 'la__min_impurity_decrease': 0.3023413793661375, 'la__max_depth': 10}",0.13288845715417105,0.306224998486236
effort/isbsg10.csv,0,none,log,none,rf,nsga-ii,"['sa', 'sd']",0.25345730781555176,"{'la__n_estimators': 41, 'la__min_samples_leaf': 11, 'la__min_impurity_decrease': 0.3023413793661375, 'la__max_depth': 10}",0.13897938604337273,0.2974851883007569
effort/isbsg10.csv,0,none,log,none,rf,nsga-ii,"['sa', 'sd']",0.15130162239074707,"{'la__n_estimators': 41, 'la__min_samples_leaf': 11, 'la__min_impurity_decrease': 0.3023413793661375, 'la__max_depth': 10}",0.13992227533095997,0.2570612761311022
effort/isbsg10.csv,0,none,log,none,rf,nsga-ii,"['sa', 'sd']",0.21395158767700195,"{'la__n_estimators': 41, 'la__min_samples_leaf': 11, 'la__min_impurity_decrease': 0.3023413793661375, 'la__max_depth': 10}",0.14493086641795225,0.24669900317105956
effort/isbsg10.csv,0,none,log,none,rf,nsga-ii,"['sa', 'sd']",0.20764875411987305,"{'la__n_estimators': 41, 'la__min_samples_leaf': 11, 'la__min_impurity_decrease': 0.3023413793661375, 'la__max_depth': 10}",0.14041543665705603,0.25575385560905173
effort/isbsg10.csv,0,none,log,none,rf,nsga-ii,"['sa', 'sd']",0.18523311614990234,"{'la__n_estimators': 41, 'la__min_samples_leaf': 11, 'la__min_impurity_decrease': 0.3023413793661375, 'la__max_depth': 10}",0.14762229369295407,0.2318456336805371
effort/isbsg10.csv,0,none,log,none,rf,nsga-ii,"['sa', 'sd']",0.19931268692016602,"{'la__n_estimators': 41, 'la__min_samples_leaf': 11, 'la__min_impurity_decrease': 0.3023413793661375, 'la__max_depth': 10}",0.14147796332389237,0.2520448618814798
effort/isbsg10.csv,0,none,log,none,rf,nsga-iii,"['sa', 'sd']",0.6195175647735596,"{'la__n_estimators': 112, 'la__min_samples_leaf': 18, 'la__min_impurity_decrease': 0.30089879727147345, 'la__max_depth': 2}",0.1325365396311928,0.2565389197048049
effort/isbsg10.csv,0,none,log,none,rf,nsga-iii,"['sa', 'sd']",0.45331430435180664,"{'la__n_estimators': 112, 'la__min_samples_leaf': 18, 'la__min_impurity_decrease': 0.30089879727147345, 'la__max_depth': 2}",0.13539146347512226,0.2840972324944061
effort/isbsg10.csv,0,none,log,none,rf,nsga-iii,"['sa', 'sd']",0.2899649143218994,"{'la__n_estimators': 112, 'la__min_samples_leaf': 18, 'la__min_impurity_decrease': 0.30089879727147345, 'la__max_depth': 2}",-0.21786679275778909,0.38792754539709395
effort/isbsg10.csv,0,none,log,none,rf,nsga-iii,"['sa', 'sd']",0.27750110626220703,"{'la__n_estimators': 112, 'la__min_samples_leaf': 18, 'la__min_impurity_decrease': 0.30089879727147345, 'la__max_depth': 2}",0.12072185886106197,0.28829207142409485
effort/isbsg10.csv,0,none,log,none,rf,nsga-iii,"['sa', 'sd']",0.7463481426239014,"{'la__n_estimators': 112, 'la__min_samples_leaf': 18, 'la__min_impurity_decrease': 0.30089879727147345, 'la__max_depth': 2}",-0.38985154465881877,0.39169387621364304
effort/isbsg10.csv,0,none,log,none,rf,moead,"['sa', 'sd']",0.15316152572631836,"{'la__n_estimators': 29, 'la__min_samples_leaf': 13, 'la__min_impurity_decrease': 0.0650153076667113, 'la__max_depth': 9}",0.1390848875627702,0.289184677727851
effort/isbsg10.csv,0,none,log,none,rf,moead,"['sa', 'sd']",0.13109183311462402,"{'la__n_estimators': 29, 'la__min_samples_leaf': 13, 'la__min_impurity_decrease': 0.0650153076667113, 'la__max_depth': 9}",0.15095297345728037,0.23147208219825166
effort/isbsg10.csv,0,none,log,none,rf,moead,"['sa', 'sd']",0.1431269645690918,"{'la__n_estimators': 29, 'la__min_samples_leaf': 13, 'la__min_impurity_decrease': 0.0650153076667113, 'la__max_depth': 9}",0.14420262685074636,0.2527534228459288
effort/isbsg10.csv,0,none,log,none,rf,moead,"['sa', 'sd']",0.14694786071777344,"{'la__n_estimators': 29, 'la__min_samples_leaf': 13, 'la__min_impurity_decrease': 0.0650153076667113, 'la__max_depth': 9}",0.13346805276076656,0.3295974427400957
effort/isbsg10.csv,0,none,log,none,rf,moead,"['sa', 'sd']",0.16702771186828613,"{'la__n_estimators': 29, 'la__min_samples_leaf': 13, 'la__min_impurity_decrease': 0.0650153076667113, 'la__max_depth': 9}",0.142667440694161,0.30513734827293004
effort/isbsg10.csv,1,none,log,none,rf,random search,"['sa', 'sd']",0.5036921501159668,"{'la__n_estimators': 58, 'la__min_samples_leaf': 17, 'la__min_impurity_decrease': 0.199057170749085, 'la__max_depth': 5}",-0.030406357213514056,0.2365877680662308
effort/isbsg10.csv,1,none,log,none,rf,random search,"['sa', 'sd']",0.4939570426940918,"{'la__n_estimators': 58, 'la__min_samples_leaf': 17, 'la__min_impurity_decrease': 0.199057170749085, 'la__max_depth': 5}",-0.04907443514398593,0.2438423592000337
effort/isbsg10.csv,1,none,log,none,rf,random search,"['sa', 'sd']",0.4430229663848877,"{'la__n_estimators': 58, 'la__min_samples_leaf': 17, 'la__min_impurity_decrease': 0.199057170749085, 'la__max_depth': 5}",-0.03811518915424905,0.23968151897487938
effort/isbsg10.csv,1,none,log,none,rf,tpe,"['sa', 'sd']",0.08266687393188477,"{'la__max_depth': 17, 'la__min_impurity_decrease': 0.001, 'la__min_samples_leaf': 7, 'la__n_estimators': 10}",0.09073327685152974,0.2573409455393551
effort/isbsg10.csv,1,none,log,none,rf,tpe,"['sa', 'sd']",0.12075257301330566,"{'la__max_depth': 17, 'la__min_impurity_decrease': 0.001, 'la__min_samples_leaf': 7, 'la__n_estimators': 10}",-0.015415561572302927,0.36710728220744526
effort/isbsg10.csv,1,none,log,none,rf,tpe,"['sa', 'sd']",0.1249842643737793,"{'la__max_depth': 17, 'la__min_impurity_decrease': 0.001, 'la__min_samples_leaf': 7, 'la__n_estimators': 10}",0.009308123172904326,0.3416650348210421
effort/isbsg10.csv,1,none,log,none,rf,tpe,"['sa', 'sd']",0.09080719947814941,"{'la__max_depth': 17, 'la__min_impurity_decrease': 0.001, 'la__min_samples_leaf': 7, 'la__n_estimators': 10}",0.04179809709597333,0.28749665543363345
effort/isbsg10.csv,1,none,log,none,rf,nsga-ii,"['sa', 'sd']",1.0672752857208252,"{'la__n_estimators': 52, 'la__min_samples_leaf': 7, 'la__min_impurity_decrease': 0.25267630580402894, 'la__max_depth': 20}",-0.03896834532969351,0.2568574034760346
effort/isbsg10.csv,1,none,log,none,rf,nsga-ii,"['sa', 'sd']",0.28806066513061523,"{'la__n_estimators': 52, 'la__min_samples_leaf': 7, 'la__min_impurity_decrease': 0.25267630580402894, 'la__max_depth': 20}",-0.009652675826109246,0.285407053990314
effort/isbsg10.csv,1,none,log,none,rf,nsga-ii,"['sa', 'sd']",0.2224423885345459,"{'la__n_estimators': 52, 'la__min_samples_leaf': 7, 'la__min_impurity_decrease': 0.25267630580402894, 'la__max_depth': 20}",-0.016930152067288075,0.34920351567605834
effort/isbsg10.csv,1,none,log,none,rf,nsga-iii,"['sa', 'sd']",0.19143366813659668,"{'la__n_estimators': 34, 'la__min_samples_leaf': 6, 'la__min_impurity_decrease': 0.3120693321161911, 'la__max_depth': 12}",-0.0449094389220321,0.28561350533785446
effort/isbsg10.csv,1,none,log,none,rf,nsga-iii,"['sa', 'sd']",0.2739865779876709,"{'la__n_estimators': 34, 'la__min_samples_leaf': 6, 'la__min_impurity_decrease': 0.3120693321161911, 'la__max_depth': 12}",-0.036146958297986975,0.2265221131004902
effort/isbsg10.csv,1,none,log,none,rf,nsga-iii,"['sa', 'sd']",0.1594996452331543,"{'la__n_estimators': 34, 'la__min_samples_leaf': 6, 'la__min_impurity_decrease': 0.3120693321161911, 'la__max_depth': 12}",-0.04869753154651564,0.2861358612973503
effort/isbsg10.csv,1,none,log,none,rf,nsga-iii,"['sa', 'sd']",0.19133591651916504,"{'la__n_estimators': 34, 'la__min_samples_leaf': 6, 'la__min_impurity_decrease': 0.3120693321161911, 'la__max_depth': 12}",-0.004249591993632684,0.01555320115727583
effort/isbsg10.csv,1,none,log,none,rf,moead,"['sa', 'sd']",0.13910841941833496,"{'la__n_estimators': 21, 'la__min_samples_leaf': 15, 'la__min_impurity_decrease': 0.22200431446884947, 'la__max_depth': 10}",8.427311817544858e-05,0.2858563937358967
effort/isbsg10.csv,1,none,log,none,rf,moead,"['sa', 'sd']",0.14693117141723633,"{'la__n_estimators': 21, 'la__min_samples_leaf': 15, 'la__min_impurity_decrease': 0.22200431446884947, 'la__max_depth': 10}",0.0008793429256814589,0.250538669734283
effort/isbsg10.csv,2,none,log,none,rf,random search,"['sa', 'sd']",0.18355178833007812,"{'la__n_estimators': 54, 'la__min_samples_leaf': 8, 'la__min_impurity_decrease': 0.23621389750139513, 'la__max_depth': 8}",-0.015217677729235147,0.2657473414458916
effort/isbsg10.csv,2,none,log,none,rf,random search,"['sa', 'sd']",0.4051671028137207,"{'la__n_estimators': 54, 'la__min_samples_leaf': 8, 'la__min_impurity_decrease': 0.23621389750139513, 'la__max_depth': 8}",0.09952026101299352,0.18940430080861254
effort/isbsg10.csv,2,none,log,none,rf,tpe,"['sa', 'sd']",0.10064005851745605,"{'la__max_depth': 16, 'la__min_impurity_decrease': 0.03162277660168379, 'la__min_samples_leaf': 9, 'la__n_estimators': 10}",0.0907067914067301,0.16300941027134258
effort/isbsg10.csv,2,none,log,none,rf,tpe,"['sa', 'sd']",0.09071707725524902,"{'la__max_depth': 16, 'la__min_impurity_decrease': 0.03162277660168379, 'la__min_samples_leaf': 9, 'la__n_estimators': 10}",0.05882247188837479,0.220544379789128
effort/isbsg10.csv,2,none,log,none,rf,tpe,"['sa', 'sd']",0.5279073715209961,"{'la__max_depth': 16, 'la__min_impurity_decrease': 0.03162277660168379, 'la__min_samples_leaf': 9, 'la__n_estimators': 10}",-1.0493306615937101,0.330065211623193
effort/isbsg10.csv,2,none,log,none,rf,tpe,"['sa', 'sd']",0.4747028350830078,"{'la__max_depth': 16, 'la__min_impurity_decrease': 0.03162277660168379, 'la__min_samples_leaf': 9, 'la__n_estimators': 10}",-0.7282220621748416,0.2497560827648714
effort/isbsg10.csv,2,none,log,none,rf,nsga-ii,"['sa', 'sd']",0.10093450546264648,"{'la__n_estimators': 12, 'la__min_samples_leaf': 8, 'la__min_impurity_decrease': 0.2882046935592785, 'la__max_depth': 3}",0.08863672004938117,0.19518006937314908
effort/isbsg10.csv,2,none,log,none,rf,nsga-ii,"['sa', 'sd']",0.12695670127868652,"{'la__n_estimators': 12, 'la__min_samples_leaf': 8, 'la__min_impurity_decrease': 0.2882046935592785, 'la__max_depth': 3}",0.06475997434966978,0.26777425281521994
effort/isbsg10.csv,2,none,log,none,rf,nsga-ii,"['sa', 'sd']",0.10274362564086914,"{'la__n_estimators': 12, 'la__min_samples_leaf': 8, 'la__min_impurity_decrease': 0.2882046935592785, 'la__max_depth': 3}",0.14436444800075884,0.13913929636758376
effort/isbsg10.csv,2,none,log,none,rf,nsga-ii,"['sa', 'sd']",0.11684775352478027,"{'la__n_estimators': 12, 'la__min_samples_leaf': 8, 'la__min_impurity_decrease': 0.2882046935592785, 'la__max_depth': 3}",0.06561058998617957,0.24979816437039376
effort/isbsg10.csv,2,none,log,none,rf,nsga-ii,"['sa', 'sd']",0.10893440246582031,"{'la__n_estimators': 12, 'la__min_samples_leaf': 8, 'la__min_impurity_decrease': 0.2882046935592785, 'la__max_depth': 3}",0.07008274674932832,0.2211336912910383
effort/isbsg10.csv,2,none,log,none,rf,nsga-ii,"['sa', 'sd']",0.09260869026184082,"{'la__n_estimators': 12, 'la__min_samples_leaf': 8, 'la__min_impurity_decrease': 0.2882046935592785, 'la__max_depth': 3}",0.010724429494147803,0.30897316247088424
effort/isbsg10.csv,2,none,log,none,rf,nsga-iii,"['sa', 'sd']",0.5833837985992432,"{'la__n_estimators': 29, 'la__min_samples_leaf': 18, 'la__min_impurity_decrease': 0.054528851879648774, 'la__max_depth': 6}",-0.6431807849883657,0.17836455208987814
effort/isbsg10.csv,2,none,log,none,rf,nsga-iii,"['sa', 'sd']",0.12061786651611328,"{'la__n_estimators': 29, 'la__min_samples_leaf': 18, 'la__min_impurity_decrease': 0.054528851879648774, 'la__max_depth': 6}",0.08010346285539852,0.13308212133849137
effort/isbsg10.csv,2,none,log,none,rf,nsga-iii,"['sa', 'sd']",0.15930485725402832,"{'la__n_estimators': 29, 'la__min_samples_leaf': 18, 'la__min_impurity_decrease': 0.054528851879648774, 'la__max_depth': 6}",-0.7437364985535797,0.36952372207583933
effort/isbsg10.csv,2,none,log,none,rf,nsga-iii,"['sa', 'sd']",0.19952774047851562,"{'la__n_estimators': 29, 'la__min_samples_leaf': 18, 'la__min_impurity_decrease': 0.054528851879648774, 'la__max_depth': 6}",0.03728034339794493,0.1714032453718621
effort/isbsg10.csv,2,none,log,none,rf,nsga-iii,"['sa', 'sd']",0.6278197765350342,"{'la__n_estimators': 29, 'la__min_samples_leaf': 18, 'la__min_impurity_decrease': 0.054528851879648774, 'la__max_depth': 6}",0.04995309143155711,0.15834389297401769
effort/isbsg10.csv,2,none,log,none,rf,moead,"['sa', 'sd']",0.520561695098877,"{'la__n_estimators': 114, 'la__min_samples_leaf': 18, 'la__min_impurity_decrease': 0.06689088881994072, 'la__max_depth': 1}",-0.11450207574443624,0.12518398774945608
effort/isbsg10.csv,2,none,log,none,rf,moead,"['sa', 'sd']",0.49738168716430664,"{'la__n_estimators': 114, 'la__min_samples_leaf': 18, 'la__min_impurity_decrease': 0.06689088881994072, 'la__max_depth': 1}",0.04401008065138481,0.11224783442713708
effort/isbsg10.csv,2,none,log,none,rf,moead,"['sa', 'sd']",0.48090147972106934,"{'la__n_estimators': 114, 'la__min_samples_leaf': 18, 'la__min_impurity_decrease': 0.06689088881994072, 'la__max_depth': 1}",0.05389562653449158,0.1518079015595475
effort/isbsg10.csv,3,none,log,none,rf,random search,"['sa', 'sd']",0.5297484397888184,"{'la__n_estimators': 16, 'la__min_samples_leaf': 5, 'la__min_impurity_decrease': 0.1910815878563244, 'la__max_depth': 10}",-0.28741920023473533,-0.8879557904476776
effort/isbsg10.csv,3,none,log,none,rf,random search,"['sa', 'sd']",0.5141716003417969,"{'la__n_estimators': 16, 'la__min_samples_leaf': 5, 'la__min_impurity_decrease': 0.1910815878563244, 'la__max_depth': 10}",-0.42170749790753365,0.04344389036274425
effort/isbsg10.csv,3,none,log,none,rf,random search,"['sa', 'sd']",0.12506103515625,"{'la__n_estimators': 16, 'la__min_samples_leaf': 5, 'la__min_impurity_decrease': 0.1910815878563244, 'la__max_depth': 10}",-0.2790528109360939,-1.0388121705086282
effort/isbsg10.csv,3,none,log,none,rf,random search,"['sa', 'sd']",0.31853318214416504,"{'la__n_estimators': 16, 'la__min_samples_leaf': 5, 'la__min_impurity_decrease': 0.1910815878563244, 'la__max_depth': 10}",-0.35767695267019856,0.01792946344248414
effort/isbsg10.csv,3,none,log,none,rf,random search,"['sa', 'sd']",0.2559196949005127,"{'la__n_estimators': 16, 'la__min_samples_leaf': 5, 'la__min_impurity_decrease': 0.1910815878563244, 'la__max_depth': 10}",-0.36830333877856775,0.021428968451614107
effort/isbsg10.csv,3,none,log,none,rf,random search,"['sa', 'sd']",0.4080018997192383,"{'la__n_estimators': 16, 'la__min_samples_leaf': 5, 'la__min_impurity_decrease': 0.1910815878563244, 'la__max_depth': 10}",-0.34285333661439027,0.018284746144673368
effort/isbsg10.csv,3,none,log,none,rf,random search,"['sa', 'sd']",0.23000121116638184,"{'la__n_estimators': 16, 'la__min_samples_leaf': 5, 'la__min_impurity_decrease': 0.1910815878563244, 'la__max_depth': 10}",-0.33802026694349563,-0.0008945164072737821
effort/isbsg10.csv,3,none,log,none,rf,tpe,"['sa', 'sd']",0.11084604263305664,"{'la__max_depth': 11, 'la__min_impurity_decrease': 3.1622776601683795e-05, 'la__min_samples_leaf': 15, 'la__n_estimators': 20}",-0.20429647040065774,0.0356863660801207
effort/isbsg10.csv,3,none,log,none,rf,tpe,"['sa', 'sd']",0.09673047065734863,"{'la__max_depth': 11, 'la__min_impurity_decrease': 3.1622776601683795e-05, 'la__min_samples_leaf': 15, 'la__n_estimators': 20}",-0.17527151677342656,0.008592844046074698
effort/isbsg10.csv,3,none,log,none,rf,tpe,"['sa', 'sd']",0.11874151229858398,"{'la__max_depth': 11, 'la__min_impurity_decrease': 3.1622776601683795e-05, 'la__min_samples_leaf': 15, 'la__n_estimators': 20}",-0.1892516722751253,0.013189536604753837
effort/isbsg10.csv,3,none,log,none,rf,tpe,"['sa', 'sd']",0.13085627555847168,"{'la__max_depth': 11, 'la__min_impurity_decrease': 3.1622776601683795e-05, 'la__min_samples_leaf': 15, 'la__n_estimators': 20}",-0.22675975666560264,0.05498766640944068
effort/isbsg10.csv,3,none,log,none,rf,tpe,"['sa', 'sd']",0.10705971717834473,"{'la__max_depth': 11, 'la__min_impurity_decrease': 3.1622776601683795e-05, 'la__min_samples_leaf': 15, 'la__n_estimators': 20}",-0.21608597065660748,0.04740382279004951
effort/isbsg10.csv,3,none,log,none,rf,tpe,"['sa', 'sd']",0.13891077041625977,"{'la__max_depth': 11, 'la__min_impurity_decrease': 3.1622776601683795e-05, 'la__min_samples_leaf': 15, 'la__n_estimators': 20}",-0.6485801417546936,0.1436175226569992
effort/isbsg10.csv,3,none,log,none,rf,nsga-ii,"['sa', 'sd']",0.15101027488708496,"{'la__n_estimators': 21, 'la__min_samples_leaf': 18, 'la__min_impurity_decrease': 0.1756434173369924, 'la__max_depth': 7}",-0.28153151570482987,0.03453898687791539
effort/isbsg10.csv,3,none,log,none,rf,nsga-ii,"['sa', 'sd']",0.15102458000183105,"{'la__n_estimators': 21, 'la__min_samples_leaf': 18, 'la__min_impurity_decrease': 0.1756434173369924, 'la__max_depth': 7}",-0.4066554061190811,0.04929613708426646
effort/isbsg10.csv,3,none,log,none,rf,nsga-ii,"['sa', 'sd']",0.19100093841552734,"{'la__n_estimators': 21, 'la__min_samples_leaf': 18, 'la__min_impurity_decrease': 0.1756434173369924, 'la__max_depth': 7}",-0.3761298973013498,0.038079424504173454
effort/isbsg10.csv,3,none,log,none,rf,nsga-ii,"['sa', 'sd']",0.27300047874450684,"{'la__n_estimators': 21, 'la__min_samples_leaf': 18, 'la__min_impurity_decrease': 0.1756434173369924, 'la__max_depth': 7}",-0.44190587070525245,0.05214083450888465
