DS,Iteration,PP,DT,AS,LA,PT,PT scoring,Duration,Params,mar,sa,sd,sdar,Models built,Best params
effort/isbsg10.csv,17,none,log,none,rf,tpe,"['sa', 'sd']",159.07239484786987,,2745.381944444444,0.12724186042404384,-0.052573274339421015,2745.381944444444,1280.0,pareto front
effort/isbsg10.csv,17,none,log,none,rf,nsga-ii,"['sa', 'sd']",286.86770939826965,,2780.834188034188,0.11597157643977317,-0.0543566640316531,2780.834188034188,1000.0,pareto front
effort/isbsg10.csv,17,none,log,none,rf,nsga-iii,"['sa', 'sd']",207.79632544517517,,2837.38520798589,0.09799398207843266,-0.06509636380730954,2837.38520798589,1000.0,pareto front
effort/isbsg10.csv,17,none,log,none,rf,moead,"['sa', 'sd']",280.5293765068054,,2801.6251060220525,0.1093621343765717,-0.05697954898583949,2801.6251060220525,500.0,pareto front
effort/isbsg10.csv,18,none,log,none,rf,default,None,1.2396626472473145,"{'la__n_estimators': 100, 'la__min_samples_leaf': 1, 'la__min_impurity_decrease': 0.0, 'la__max_depth': None}",2510.436153846154,0.34804888130800904,0.28162690474782903,2510.436153846154,,
effort/isbsg10.csv,18,none,log,none,rf,random search,"['sa', 'sd']",201.26366019248962,,2950.073883675483,0.233876565337211,0.046940069423983134,2950.073883675483,320.0,pareto front
effort/isbsg10.csv,18,none,log,none,rf,tpe,"['sa', 'sd']",159.21699023246765,,2938.5534188034185,0.23686838807274913,0.0576064555114606,2938.5534188034185,1280.0,pareto front
effort/isbsg10.csv,18,none,log,none,rf,nsga-ii,"['sa', 'sd']",159.55022931098938,,2999.6826923076924,0.22099333855799377,0.04136295315878444,2999.6826923076924,1000.0,pareto front
effort/isbsg10.csv,18,none,log,none,rf,nsga-iii,"['sa', 'sd']",125.79923105239868,,2921.0889665889663,0.24140384265545622,0.045000182238978614,2921.0889665889663,1000.0,pareto front
effort/isbsg10.csv,18,none,log,none,rf,moead,"['sa', 'sd']",76.40970730781555,,2998.5825115055886,0.2212790515021753,0.04243260350983199,2998.5825115055886,500.0,pareto front
effort/isbsg10.csv,19,none,log,none,rf,default,None,1.1248009204864502,"{'la__n_estimators': 100, 'la__min_samples_leaf': 1, 'la__min_impurity_decrease': 0.0, 'la__max_depth': None}",2007.315833333334,0.2945854687088174,0.39477099491033774,2007.315833333334,,
effort/isbsg10.csv,19,none,log,none,rf,random search,"['sa', 'sd']",87.00154089927673,,2240.1596170219923,0.21275908852127826,0.3479606011807894,2240.1596170219923,320.0,pareto front
effort/isbsg10.csv,19,none,log,none,rf,tpe,"['sa', 'sd']",401.3229455947876,,2244.9055687830687,0.2110912576391242,0.3354973563934202,2244.9055687830687,1280.0,pareto front
effort/isbsg10.csv,19,none,log,none,rf,nsga-ii,"['sa', 'sd']",307.86731576919556,,2233.785408820825,0.2149991242027145,0.3481128899242908,2233.785408820825,1000.0,pareto front
effort/isbsg10.csv,19,none,log,none,rf,nsga-iii,"['sa', 'sd']",836.4368848800659,,2219.4571776311627,0.22003437691235087,0.3656540221130385,2219.4571776311627,1000.0,pareto front
effort/isbsg10.csv,19,none,log,none,rf,moead,"['sa', 'sd']",219.12809300422668,,2312.4605646630234,0.18735095979276983,0.3606010566223962,2312.4605646630234,500.0,pareto front
effort/isbsg10.csv,20,none,log,none,rf,default,None,1.2122206687927246,"{'la__n_estimators': 100, 'la__min_samples_leaf': 1, 'la__min_impurity_decrease': 0.0, 'la__max_depth': None}",1828.1775,0.3161501854718882,0.5710917836530722,1828.1775,,
effort/isbsg10.csv,20,none,log,none,rf,random search,"['sa', 'sd']",360.24350094795227,,1756.8320462330823,0.3428377337684462,0.217819034822609,1756.8320462330823,320.0,pareto front
effort/isbsg10.csv,20,none,log,none,rf,tpe,"['sa', 'sd']",530.6340053081512,,1790.142619047619,0.33037754921796025,0.26796918512809703,1790.142619047619,1280.0,pareto front
effort/isbsg10.csv,20,none,log,none,rf,nsga-ii,"['sa', 'sd']",790.394448518753,,1771.610898049677,0.3373095424009686,0.17080057645280236,1771.610898049677,1000.0,pareto front
effort/isbsg10.csv,20,none,log,none,rf,nsga-iii,"['sa', 'sd']",585.9818468093872,,1756.344029406339,0.3430202818068369,0.2655848812754753,1756.344029406339,1000.0,pareto front
effort/isbsg10.csv,20,none,log,none,rf,moead,"['sa', 'sd']",97.53673911094666,,1835.785171957672,0.31330445246333477,0.22766936650917824,1835.785171957672,500.0,pareto front
effort/isbsg10.csv,21,none,log,none,rf,default,None,1.2204868793487549,"{'la__n_estimators': 100, 'la__min_samples_leaf': 1, 'la__min_impurity_decrease': 0.0, 'la__max_depth': None}",1977.6930769230771,0.4747881270703299,0.2940309261521854,1977.6930769230771,,
effort/isbsg10.csv,21,none,log,none,rf,random search,"['sa', 'sd']",7.126353025436401,,2500.4590301003345,0.3359582506977734,0.15304266250530596,2500.4590301003345,320.0,pareto front
effort/isbsg10.csv,21,none,log,none,rf,tpe,"['sa', 'sd']",304.43884086608887,,2502.595384615385,0.3353909034338406,0.16597506556579694,2502.595384615385,1280.0,pareto front
effort/isbsg10.csv,21,none,log,none,rf,nsga-ii,"['sa', 'sd']",63.738691329956055,,2499.549125874126,0.33619989208713263,0.16203094462778989,2499.549125874126,1000.0,pareto front
effort/isbsg10.csv,21,none,log,none,rf,nsga-iii,"['sa', 'sd']",125.48174357414246,,2503.131891025641,0.3352484245326109,0.15535118214063384,2503.131891025641,1000.0,pareto front
effort/isbsg10.csv,21,none,log,none,rf,moead,"['sa', 'sd']",19.16665029525757,,2496.9361042183623,0.3368938268608562,0.1516255553700716,2496.9361042183623,500.0,pareto front
effort/isbsg10.csv,22,none,log,none,rf,default,None,1.0552887916564941,"{'la__n_estimators': 100, 'la__min_samples_leaf': 1, 'la__min_impurity_decrease': 0.0, 'la__max_depth': None}",2142.9575,-0.14872235085655583,0.5343326913836162,2142.9575,,
effort/isbsg10.csv,22,none,log,none,rf,random search,"['sa', 'sd']",21.71071767807007,,2255.9159114583335,-0.2092731793071616,0.2173501967320663,2255.9159114583335,320.0,pareto front
effort/isbsg10.csv,22,none,log,none,rf,tpe,"['sa', 'sd']",282.1503736972809,,2139.8462584579775,-0.14705458437111002,0.25233854355919483,2139.8462584579775,1280.0,pareto front
effort/isbsg10.csv,22,none,log,none,rf,nsga-ii,"['sa', 'sd']",289.2848584651947,,2154.7826655681106,-0.15506117558390958,0.2839038218095018,2154.7826655681106,1000.0,pareto front
effort/isbsg10.csv,22,none,log,none,rf,nsga-iii,"['sa', 'sd']",209.36056303977966,,2061.5631561123623,-0.10509129328446981,0.28605317595335994,2061.5631561123623,1000.0,pareto front
effort/isbsg10.csv,22,none,log,none,rf,moead,"['sa', 'sd']",2511.7854464054108,,1455.3103690287367,0.21988767936993053,0.35777925849514414,1455.3103690287367,500.0,pareto front
effort/isbsg10.csv,23,none,log,none,rf,default,None,1.0760204792022705,"{'la__n_estimators': 100, 'la__min_samples_leaf': 1, 'la__min_impurity_decrease': 0.0, 'la__max_depth': None}",2285.5624999999995,0.4212219158424897,0.45261559314099475,2285.5624999999995,,
effort/isbsg10.csv,23,none,log,none,rf,random search,"['sa', 'sd']",22.578110218048096,,2849.150637733265,0.27850323603777705,0.07621070204976149,2849.150637733265,320.0,pareto front
effort/isbsg10.csv,23,none,log,none,rf,tpe,"['sa', 'sd']",89.93043041229248,,2838.666666666667,0.2811581153894852,0.08704787813033249,2838.666666666667,1280.0,pareto front
effort/isbsg10.csv,23,none,log,none,rf,nsga-ii,"['sa', 'sd']",72.20449900627136,,2830.979667167167,0.2831047113995441,0.08776767687249115,2830.979667167167,1000.0,pareto front
effort/isbsg10.csv,23,none,log,none,rf,nsga-iii,"['sa', 'sd']",72.08062887191772,,2854.0882113821135,0.2772528832616586,0.08572952847304038,2854.0882113821135,1000.0,pareto front
effort/isbsg10.csv,23,none,log,none,rf,moead,"['sa', 'sd']",80.42256712913513,,2836.6366492433904,0.28167218122450394,0.08913672685614708,2836.6366492433904,500.0,pareto front
effort/isbsg10.csv,24,none,log,none,rf,default,None,1.2385663986206055,"{'la__n_estimators': 100, 'la__min_samples_leaf': 1, 'la__min_impurity_decrease': 0.0, 'la__max_depth': None}",2994.137692307692,0.3896325438105531,0.28192781020582225,2994.137692307692,,
effort/isbsg10.csv,24,none,log,none,rf,random search,"['sa', 'sd']",217.12190175056458,,3515.0655029670147,0.28343923698056317,0.05760206658820418,3515.0655029670147,320.0,pareto front
effort/isbsg10.csv,24,none,log,none,rf,tpe,"['sa', 'sd']",948.3215391635895,,3491.231756965944,0.288297845505987,0.06992212711668382,3491.231756965944,1280.0,pareto front
effort/isbsg10.csv,24,none,log,none,rf,nsga-ii,"['sa', 'sd']",442.79901456832886,,3576.098565420864,0.27099739264951805,0.022505806447179682,3576.098565420864,1000.0,pareto front
effort/isbsg10.csv,24,none,log,none,rf,nsga-iii,"['sa', 'sd']",488.13895559310913,,3460.1350539728196,0.2946370381057647,0.08428514965239496,3460.1350539728196,1000.0,pareto front
effort/isbsg10.csv,24,none,log,none,rf,moead,"['sa', 'sd']",140.70460391044617,,3588.630837912088,0.26844263663399026,0.01709505535993619,3588.630837912088,500.0,pareto front
effort/isbsg10.csv,25,none,log,none,rf,default,None,1.3173928260803223,"{'la__n_estimators': 100, 'la__min_samples_leaf': 1, 'la__min_impurity_decrease': 0.0, 'la__max_depth': None}",1686.4033333333336,0.3804859332428542,0.5041093206501113,1686.4033333333336,,
effort/isbsg10.csv,25,none,log,none,rf,random search,"['sa', 'sd']",304.07443737983704,,2014.5845362372843,0.2599258823786213,0.14589751569609793,2014.5845362372843,320.0,pareto front
effort/isbsg10.csv,25,none,log,none,rf,tpe,"['sa', 'sd']",809.5833752155304,,1944.676285331384,0.28560725050838465,0.22313102314867658,1944.676285331384,1280.0,pareto front
effort/isbsg10.csv,25,none,log,none,rf,nsga-ii,"['sa', 'sd']",830.2824370861053,,1864.21930107416,0.3151637821701709,0.2822790285321451,1864.21930107416,1000.0,pareto front
effort/isbsg10.csv,25,none,log,none,rf,nsga-iii,"['sa', 'sd']",638.686609506607,,2004.9905845233393,0.2634502990618057,0.21059420817844388,2004.9905845233393,1000.0,pareto front
effort/isbsg10.csv,25,none,log,none,rf,moead,"['sa', 'sd']",67.16270422935486,,2012.2239055389055,0.2607930793860976,0.17006206866440376,2012.2239055389055,500.0,pareto front
effort/isbsg10.csv,26,none,log,none,rf,default,None,1.2238359451293945,"{'la__n_estimators': 100, 'la__min_samples_leaf': 1, 'la__min_impurity_decrease': 0.0, 'la__max_depth': None}",1556.3425,-0.4569463802787601,-0.10303081155380434,1556.3425,,
effort/isbsg10.csv,26,none,log,none,rf,random search,"['sa', 'sd']",223.2273392677307,,1511.7805278754058,-0.41523036726426604,-0.22708383578583904,1511.7805278754058,320.0,pareto front
effort/isbsg10.csv,26,none,log,none,rf,tpe,"['sa', 'sd']",665.9320662021637,,1470.4112773771367,-0.37650317208177986,-0.4085794018875546,1470.4112773771367,1280.0,pareto front
effort/isbsg10.csv,26,none,log,none,rf,nsga-ii,"['sa', 'sd']",1657.2163577079773,,1442.6884115216333,-0.3505508325041295,-0.2551398017396106,1442.6884115216333,1000.0,pareto front
effort/isbsg10.csv,26,none,log,none,rf,nsga-iii,"['sa', 'sd']",1238.468308210373,,1390.546075744832,-0.3017385772522874,-0.0537827752789996,1390.546075744832,1000.0,pareto front
effort/isbsg10.csv,26,none,log,none,rf,moead,"['sa', 'sd']",182.0478069782257,,1156.4142156862745,-0.08255959446395575,0.11763882994701869,1156.4142156862745,500.0,pareto front
effort/isbsg10.csv,27,none,log,none,rf,default,None,1.267331600189209,"{'la__n_estimators': 100, 'la__min_samples_leaf': 1, 'la__min_impurity_decrease': 0.0, 'la__max_depth': None}",1869.909230769231,0.38122242063958256,0.4087915427454367,1869.909230769231,,
effort/isbsg10.csv,27,none,log,none,rf,random search,"['sa', 'sd']",56.839524269104004,,1966.1752136752139,0.3493667396807742,0.3528990694431903,1966.1752136752139,320.0,pareto front
effort/isbsg10.csv,27,none,log,none,rf,tpe,"['sa', 'sd']",238.1764931678772,,2059.472275641026,0.3184935137430129,0.35914491295071405,2059.472275641026,1280.0,pareto front
effort/isbsg10.csv,27,none,log,none,rf,nsga-ii,"['sa', 'sd']",90.03046751022339,,2037.6371794871793,0.3257190344906809,0.35844560014843685,2037.6371794871793,1000.0,pareto front
effort/isbsg10.csv,27,none,log,none,rf,nsga-iii,"['sa', 'sd']",396.7264766693115,,2068.3583566839034,0.3155529925523397,0.32461167963903614,2068.3583566839034,1000.0,pareto front
effort/isbsg10.csv,27,none,log,none,rf,moead,"['sa', 'sd']",174.21052145957947,,2036.9858974358972,0.3259345522947229,0.2769100881787204,2036.9858974358972,500.0,pareto front
effort/isbsg10.csv,28,none,log,none,rf,default,None,1.0869364738464355,"{'la__n_estimators': 100, 'la__min_samples_leaf': 1, 'la__min_impurity_decrease': 0.0, 'la__max_depth': None}",1827.1616666666662,0.43793572533303715,0.4245171161292596,1827.1616666666662,,
effort/isbsg10.csv,28,none,log,none,rf,random search,"['sa', 'sd']",55.50636839866638,,2335.5981649069886,0.28153249248774576,0.07729386993701703,2335.5981649069886,320.0,pareto front
effort/isbsg10.csv,28,none,log,none,rf,tpe,"['sa', 'sd']",242.73371005058289,,2346.096887400794,0.2783029168289177,0.10964033888665892,2346.096887400794,1280.0,pareto front
effort/isbsg10.csv,28,none,log,none,rf,nsga-ii,"['sa', 'sd']",557.4752593040466,,2299.4769072381205,0.29264397148935434,0.16499976171110928,2299.4769072381205,1000.0,pareto front
effort/isbsg10.csv,28,none,log,none,rf,nsga-iii,"['sa', 'sd']",217.26442313194275,,2322.9139846412454,0.2854343500578075,0.09340268297854823,2322.9139846412454,1000.0,pareto front
effort/isbsg10.csv,28,none,log,none,rf,moead,"['sa', 'sd']",207.29958844184875,,2350.596204188482,0.2769188547216045,0.06986498556410034,2350.596204188482,500.0,pareto front
effort/isbsg10.csv,29,none,log,none,rf,default,None,1.2800273895263672,"{'la__n_estimators': 100, 'la__min_samples_leaf': 1, 'la__min_impurity_decrease': 0.0, 'la__max_depth': None}",2022.8591666666669,0.42309789195997805,0.42890290969028944,2022.8591666666669,,
effort/isbsg10.csv,29,none,log,none,rf,random search,"['sa', 'sd']",239.4468903541565,,2279.5251571411845,0.3498989498848726,0.18669385181680068,2279.5251571411845,320.0,pareto front
effort/isbsg10.csv,29,none,log,none,rf,tpe,"['sa', 'sd']",679.5057435035706,,2307.622176535088,0.3418859206117105,0.20010883430681708,2307.622176535088,1280.0,pareto front
effort/isbsg10.csv,29,none,log,none,rf,nsga-ii,"['sa', 'sd']",489.1738805770874,,2235.7916165865386,0.3623713810623746,0.1786946798743607,2235.7916165865386,1000.0,pareto front
effort/isbsg10.csv,29,none,log,none,rf,nsga-iii,"['sa', 'sd']",292.6082396507263,,2275.2487537481256,0.3511185435041113,0.1882818933239162,2275.2487537481256,1000.0,pareto front
effort/isbsg10.csv,29,none,log,none,rf,moead,"['sa', 'sd']",126.62990045547485,,2379.0,0.3215295767283789,0.1547359687340006,2379.0,500.0,pareto front
