DS,PT,mar,sa,sd,sdar
effort/isbsg10.csv,default,2510.436153846154,0.348048881308009,0.281626904747829,2510.436153846154
effort/isbsg10.csv,random,2950.073883675483,0.233876565337211,0.0469400694239831,2950.073883675483
effort/isbsg10.csv,tpe,2938.5534188034185,0.2368683880727491,0.0576064555114606,2938.5534188034185
effort/isbsg10.csv,nsga-ii,2999.6826923076924,0.2209933385579937,0.0413629531587844,2999.6826923076924
effort/isbsg10.csv,nsga-iii,2921.0889665889663,0.2414038426554562,0.0450001822389786,2921.0889665889663
effort/isbsg10.csv,moead,2998.5825115055886,0.2212790515021753,0.0424326035098319,2998.5825115055886
effort/isbsg10.csv,default,2007.315833333334,0.2945854687088174,0.3947709949103377,2007.315833333334
effort/isbsg10.csv,random,2240.1596170219923,0.2127590885212782,0.3479606011807894,2240.1596170219923
effort/isbsg10.csv,tpe,2244.9055687830687,0.2110912576391242,0.3354973563934202,2244.9055687830687
effort/isbsg10.csv,nsga-ii,2233.785408820825,0.2149991242027145,0.3481128899242908,2233.785408820825
effort/isbsg10.csv,nsga-iii,2219.4571776311627,0.2200343769123508,0.3656540221130385,2219.4571776311627
effort/isbsg10.csv,moead,2312.4605646630234,0.1873509597927698,0.3606010566223962,2312.4605646630234
effort/isbsg10.csv,default,1828.1775,0.3161501854718882,0.5710917836530722,1828.1775
effort/isbsg10.csv,random,1756.8320462330823,0.3428377337684462,0.217819034822609,1756.8320462330823
effort/isbsg10.csv,tpe,1790.142619047619,0.3303775492179602,0.267969185128097,1790.142619047619
effort/isbsg10.csv,nsga-ii,1771.610898049677,0.3373095424009686,0.1708005764528023,1771.610898049677
effort/isbsg10.csv,nsga-iii,1756.344029406339,0.3430202818068369,0.2655848812754753,1756.344029406339
effort/isbsg10.csv,moead,1835.785171957672,0.3133044524633347,0.2276693665091782,1835.785171957672
effort/isbsg10.csv,default,1977.693076923077,0.4747881270703299,0.2940309261521854,1977.693076923077
effort/isbsg10.csv,random,2500.4590301003345,0.3359582506977734,0.1530426625053059,2500.4590301003345
effort/isbsg10.csv,tpe,2502.595384615385,0.3353909034338406,0.1659750655657969,2502.595384615385
effort/isbsg10.csv,nsga-ii,2499.549125874126,0.3361998920871326,0.1620309446277898,2499.549125874126
effort/isbsg10.csv,nsga-iii,2503.131891025641,0.3352484245326109,0.1553511821406338,2503.131891025641
effort/isbsg10.csv,moead,2496.9361042183623,0.3368938268608562,0.1516255553700716,2496.9361042183623
effort/isbsg10.csv,default,2142.9575,-0.1487223508565558,0.5343326913836162,2142.9575
effort/isbsg10.csv,random,2255.915911458333,-0.2092731793071616,0.2173501967320663,2255.915911458333
effort/isbsg10.csv,tpe,2139.846258457977,-0.14705458437111,0.2523385435591948,2139.846258457977
effort/isbsg10.csv,nsga-ii,2154.7826655681106,-0.1550611755839095,0.2839038218095018,2154.7826655681106
effort/isbsg10.csv,nsga-iii,2061.5631561123623,-0.1050912932844698,0.2860531759533599,2061.5631561123623
effort/isbsg10.csv,moead,1455.310369028737,0.2198876793699305,0.3577792584951441,1455.310369028737
effort/isbsg10.csv,default,2285.5624999999995,0.4212219158424897,0.4526155931409947,2285.5624999999995
effort/isbsg10.csv,random,2849.150637733265,0.278503236037777,0.0762107020497614,2849.150637733265
effort/isbsg10.csv,tpe,2838.666666666667,0.2811581153894852,0.0870478781303324,2838.666666666667
effort/isbsg10.csv,nsga-ii,2830.979667167167,0.2831047113995441,0.0877676768724911,2830.979667167167
effort/isbsg10.csv,nsga-iii,2854.088211382113,0.2772528832616586,0.0857295284730403,2854.088211382113
effort/isbsg10.csv,moead,2836.6366492433904,0.2816721812245039,0.089136726856147,2836.6366492433904
effort/isbsg10.csv,default,2994.137692307692,0.3896325438105531,0.2819278102058222,2994.137692307692
effort/isbsg10.csv,random,3515.0655029670147,0.2834392369805631,0.0576020665882041,3515.0655029670147
effort/isbsg10.csv,tpe,3491.231756965944,0.288297845505987,0.0699221271166838,3491.231756965944
effort/isbsg10.csv,nsga-ii,3576.098565420864,0.270997392649518,0.0225058064471796,3576.098565420864
effort/isbsg10.csv,nsga-iii,3460.13505397282,0.2946370381057647,0.0842851496523949,3460.13505397282
effort/isbsg10.csv,moead,3588.630837912088,0.2684426366339902,0.0170950553599361,3588.630837912088
effort/isbsg10.csv,default,1686.4033333333336,0.3804859332428542,0.5041093206501113,1686.4033333333336
effort/isbsg10.csv,random,2014.5845362372845,0.2599258823786213,0.1458975156960979,2014.5845362372845
effort/isbsg10.csv,tpe,1944.676285331384,0.2856072505083846,0.2231310231486765,1944.676285331384
effort/isbsg10.csv,nsga-ii,1864.21930107416,0.3151637821701709,0.2822790285321451,1864.21930107416
effort/isbsg10.csv,nsga-iii,2004.9905845233395,0.2634502990618057,0.2105942081784438,2004.9905845233395
effort/isbsg10.csv,moead,2012.2239055389052,0.2607930793860976,0.1700620686644037,2012.2239055389052
effort/isbsg10.csv,default,1556.3425,-0.4569463802787601,-0.1030308115538043,1556.3425
effort/isbsg10.csv,random,1511.7805278754058,-0.415230367264266,-0.227083835785839,1511.7805278754058
effort/isbsg10.csv,tpe,1470.411277377137,-0.3765031720817798,-0.4085794018875546,1470.411277377137
effort/isbsg10.csv,nsga-ii,1442.6884115216333,-0.3505508325041295,-0.2551398017396106,1442.6884115216333
effort/isbsg10.csv,nsga-iii,1390.546075744832,-0.3017385772522874,-0.0537827752789996,1390.546075744832
effort/isbsg10.csv,moead,1156.4142156862745,-0.0825595944639557,0.1176388299470186,1156.4142156862745
effort/isbsg10.csv,default,1869.909230769231,0.3812224206395825,0.4087915427454367,1869.909230769231
effort/isbsg10.csv,random,1966.1752136752136,0.3493667396807742,0.3528990694431903,1966.1752136752136
effort/isbsg10.csv,tpe,2059.472275641026,0.3184935137430129,0.359144912950714,2059.472275641026
effort/isbsg10.csv,nsga-ii,2037.6371794871795,0.3257190344906809,0.3584456001484368,2037.6371794871795
effort/isbsg10.csv,nsga-iii,2068.358356683904,0.3155529925523397,0.3246116796390361,2068.358356683904
effort/isbsg10.csv,moead,2036.9858974358967,0.3259345522947229,0.2769100881787204,2036.9858974358967
effort/isbsg10.csv,default,1827.1616666666664,0.4379357253330371,0.4245171161292596,1827.1616666666664
effort/isbsg10.csv,random,2335.5981649069886,0.2815324924877457,0.077293869937017,2335.5981649069886
effort/isbsg10.csv,tpe,2346.096887400794,0.2783029168289177,0.1096403388866589,2346.096887400794
effort/isbsg10.csv,nsga-ii,2299.4769072381205,0.2926439714893543,0.1649997617111092,2299.4769072381205
effort/isbsg10.csv,nsga-iii,2322.9139846412454,0.2854343500578075,0.0934026829785482,2322.9139846412454
effort/isbsg10.csv,moead,2350.596204188482,0.2769188547216045,0.0698649855641003,2350.596204188482
effort/isbsg10.csv,default,2022.8591666666669,0.423097891959978,0.4289029096902894,2022.8591666666669
effort/isbsg10.csv,random,2279.5251571411845,0.3498989498848726,0.1866938518168006,2279.5251571411845
effort/isbsg10.csv,tpe,2307.622176535088,0.3418859206117105,0.200108834306817,2307.622176535088
effort/isbsg10.csv,nsga-ii,2235.7916165865386,0.3623713810623746,0.1786946798743607,2235.7916165865386
effort/isbsg10.csv,nsga-iii,2275.2487537481256,0.3511185435041113,0.1882818933239162,2275.2487537481256
effort/isbsg10.csv,moead,2379.0,0.3215295767283789,0.1547359687340006,2379.0
