ds,pt,m,val,rank
effort/china.csv,random,sd,0.4086752834927917,
effort/china.csv,random,sd,0.2304083639096154,
effort/china.csv,random,sd,0.4006909229288805,
effort/china.csv,random,sd,0.4029277991887117,
effort/china.csv,random,sd,0.4442645679788206,
effort/china.csv,random,sd,0.4250485970814376,
effort/china.csv,random,sd,0.4523133846123778,
effort/china.csv,random,sd,0.3656283149584236,
effort/china.csv,random,sd,0.4747537890487217,
effort/china.csv,random,sd,0.4275465249326921,
effort/china.csv,random,sd,0.3697233473985874,
effort/china.csv,random,sd,0.4479758637279052,
effort/china.csv,random,sd,0.3940755962176264,
effort/china.csv,random,sd,0.518467183953485,
effort/china.csv,random,sd,0.411561155591637,
effort/china.csv,random,sd,0.3157861247778434,
effort/china.csv,random,sd,0.4326750057417688,
effort/china.csv,random,sd,0.3767255354000298,
effort/china.csv,random,sdar,3089.896371467655,
effort/china.csv,random,sdar,2824.4359369383046,
effort/china.csv,random,sdar,2080.296394569577,
effort/china.csv,random,sdar,2096.2489015118804,
effort/china.csv,random,sdar,2561.5123144511745,
effort/china.csv,random,sdar,3397.3538642030508,
effort/china.csv,random,sdar,2504.9178595004123,
effort/china.csv,random,sdar,2544.497813101144,
effort/china.csv,random,sdar,2838.237073781563,
effort/china.csv,random,sdar,3135.5723723559227,
effort/china.csv,random,sdar,2641.53669222344,
effort/china.csv,random,sdar,2142.477320600204,
effort/china.csv,random,sdar,3114.889329192502,
effort/china.csv,random,sdar,2712.056751685429,
effort/china.csv,random,sdar,2463.428068896738,
effort/china.csv,random,sdar,2092.348593602269,
effort/china.csv,random,sdar,2738.3375776839216,
effort/china.csv,random,sdar,2911.5860275787823,
effort/china.csv,random,sdar,2502.5383663092653,
effort/china.csv,random,sdar,2869.6973887781887,
effort/china.csv,random,sdar,2332.882096242111,
effort/china.csv,random,sdar,2574.398809244257,
effort/china.csv,random,sdar,2712.067576596889,
effort/china.csv,random,sdar,2626.855430924704,
effort/china.csv,random,sdar,3624.58924565312,
effort/china.csv,random,sdar,2170.9241323924,
effort/china.csv,random,sdar,2020.2095767358576,
effort/china.csv,random,sdar,2817.7656313994216,
effort/china.csv,random,sdar,2632.144627058872,
effort/china.csv,random,sdar,2531.4963673932884,
effort/china.csv,tpe,mar,3149.261396581837,
effort/china.csv,tpe,mar,2795.423888962443,
effort/china.csv,tpe,mar,2014.3811495983937,
effort/china.csv,tpe,mar,2113.665194610778,
effort/china.csv,tpe,mar,2473.7456238264745,
effort/china.csv,tpe,mar,3405.4202434738954,
effort/china.csv,tpe,mar,2506.405040730228,
effort/china.csv,tpe,mar,2558.2325478252296,
effort/china.csv,tpe,mar,2764.165982860012,
effort/china.csv,tpe,mar,3157.6422230538924,
effort/china.csv,tpe,mar,2585.165631095812,
effort/china.csv,tpe,mar,2146.3776576830737,
effort/china.csv,tpe,mar,3133.5090296977005,
effort/china.csv,tpe,mar,2615.646781752862,
effort/china.csv,tpe,mar,2443.686985162874,
effort/china.csv,tpe,mar,2092.8029968308992,
effort/china.csv,tpe,mar,2717.902660529442,
effort/china.csv,tpe,mar,2897.777479304976,
effort/china.csv,tpe,mar,2670.677120160833,
effort/china.csv,tpe,mar,2858.509608368729,
effort/china.csv,tpe,mar,2326.184035840331,
effort/china.csv,tpe,mar,2544.956337148299,
effort/china.csv,tpe,mar,2691.44834767642,
effort/china.csv,tpe,mar,2661.2387707078315,
effort/china.csv,tpe,mar,3627.564118429807,
effort/china.csv,tpe,mar,2228.855419186143,
effort/china.csv,tpe,mar,2049.779516398929,
effort/china.csv,tpe,mar,2852.638907488054,
effort/china.csv,tpe,mar,2669.705084792633,
effort/china.csv,tpe,mar,2492.784712714494,
effort/china.csv,tpe,sa,0.4759293977263634,
effort/china.csv,tpe,sa,0.4911086887862496,
effort/china.csv,tpe,sa,0.3521281914176392,
effort/china.csv,tpe,sa,0.4819558046840089,
effort/china.csv,tpe,sa,0.4217891673002908,
effort/china.csv,tpe,sa,0.4612360084249108,
effort/china.csv,tpe,sa,0.5250653790208795,
effort/china.csv,tpe,sa,0.4216279618554659,
effort/china.csv,tpe,sa,0.4473088953448875,
effort/china.csv,tpe,sa,0.4067382866857155,
effort/china.csv,tpe,sa,0.5109730409709854,
effort/china.csv,tpe,sa,0.4736449730042487,
effort/china.csv,tpe,sa,0.4936392309920552,
effort/china.csv,tpe,sa,0.3698173038770612,
effort/china.csv,tpe,sa,0.4363286924592337,
effort/china.csv,tpe,sa,0.4577522769890639,
effort/china.csv,tpe,sa,0.4721114883804985,
effort/china.csv,tpe,sa,0.4872821078768001,
effort/china.csv,tpe,sa,0.4564840388866014,
effort/china.csv,tpe,sa,0.5027394670537281,
effort/china.csv,tpe,sa,0.4245236211861402,
effort/china.csv,tpe,sa,0.3847328787313818,
effort/china.csv,tpe,sa,0.4915490431528516,
effort/china.csv,tpe,sa,0.4956137334516117,
effort/china.csv,tpe,sa,0.4628012652973444,
effort/china.csv,tpe,sa,0.4576794912972657,
effort/china.csv,tpe,sa,0.4521315357679532,
effort/china.csv,tpe,sa,0.3230046975455881,
effort/china.csv,tpe,sa,0.5198373591288249,
effort/china.csv,tpe,sa,0.4967363257668071,
effort/china.csv,tpe,sd,0.3571416134958535,
effort/china.csv,tpe,sd,0.4363896125350772,
effort/china.csv,tpe,sd,0.3548136121479806,
effort/china.csv,tpe,sd,0.4089667369515492,
effort/china.csv,tpe,sd,0.4003177121679422,
effort/china.csv,tpe,sd,0.3713907220900678,
effort/china.csv,tpe,sd,0.4093042826216811,
effort/china.csv,tpe,sd,0.3675414261342349,
effort/china.csv,tpe,sd,0.4314329615188584,
effort/china.csv,tpe,sd,0.4041945547693398,
effort/china.csv,tpe,sd,0.456943210497638,
effort/china.csv,tpe,sd,0.4379799549062719,
effort/china.csv,tpe,sd,0.406699514658678,
effort/china.csv,tpe,sd,0.2498118969297434,
effort/china.csv,tpe,sd,0.3950686987070602,
effort/china.csv,tpe,sd,0.4091116806924403,
effort/china.csv,tpe,sd,0.4730164529347322,
effort/china.csv,tpe,sd,0.4253779112502162,
effort/china.csv,tpe,sd,0.4656711969574187,
effort/china.csv,tpe,sd,0.3854993409540586,
effort/china.csv,tpe,sd,0.473928046736437,
effort/china.csv,tpe,sd,0.423937943189562,
effort/china.csv,tpe,sd,0.3749128422230104,
effort/china.csv,tpe,sd,0.4518323663939163,
effort/china.csv,tpe,sd,0.3912649903175902,
effort/china.csv,tpe,sd,0.5197005514365118,
effort/china.csv,tpe,sd,0.4155669390335679,
effort/china.csv,tpe,sd,0.2932067496371583,
effort/china.csv,tpe,sd,0.4272991675225737,
effort/china.csv,tpe,sd,0.3960077857547261,
effort/china.csv,tpe,sdar,3149.261396581837,
effort/china.csv,tpe,sdar,2795.423888962443,
effort/china.csv,tpe,sdar,2014.3811495983937,
effort/china.csv,tpe,sdar,2113.665194610778,
effort/china.csv,tpe,sdar,2473.7456238264745,
effort/china.csv,tpe,sdar,3405.4202434738954,
effort/china.csv,tpe,sdar,2506.405040730228,
effort/china.csv,tpe,sdar,2558.2325478252296,
effort/china.csv,tpe,sdar,2764.165982860012,
effort/china.csv,tpe,sdar,3157.6422230538924,
effort/china.csv,tpe,sdar,2585.165631095812,
effort/china.csv,tpe,sdar,2146.3776576830737,
effort/china.csv,tpe,sdar,3133.5090296977005,
effort/china.csv,tpe,sdar,2615.646781752862,
effort/china.csv,tpe,sdar,2443.686985162874,
effort/china.csv,tpe,sdar,2092.8029968308992,
effort/china.csv,tpe,sdar,2717.902660529442,
effort/china.csv,tpe,sdar,2897.777479304976,
effort/china.csv,tpe,sdar,2670.677120160833,
effort/china.csv,tpe,sdar,2858.509608368729,
effort/china.csv,tpe,sdar,2326.184035840331,
effort/china.csv,tpe,sdar,2544.956337148299,
effort/china.csv,tpe,sdar,2691.44834767642,
effort/china.csv,tpe,sdar,2661.2387707078315,
effort/china.csv,tpe,sdar,3627.564118429807,
effort/china.csv,tpe,sdar,2228.855419186143,
effort/china.csv,tpe,sdar,2049.779516398929,
effort/china.csv,tpe,sdar,2852.638907488054,
effort/china.csv,tpe,sdar,2669.705084792633,
effort/china.csv,tpe,sdar,2492.784712714494,
effort/isbsg10.csv,default,mar,2443.686153846153,
effort/isbsg10.csv,default,mar,2964.6075,
effort/isbsg10.csv,default,mar,1375.5458333333331,
effort/isbsg10.csv,default,mar,1857.2738461538463,
effort/isbsg10.csv,default,mar,2435.6024999999995,
effort/isbsg10.csv,default,mar,2138.058333333334,
effort/isbsg10.csv,default,mar,2482.3553846153845,
effort/isbsg10.csv,default,mar,1374.3991666666664,
effort/isbsg10.csv,default,mar,2432.106666666667,
effort/isbsg10.csv,default,mar,2341.7192307692303,
effort/isbsg10.csv,default,mar,2193.7375,
effort/isbsg10.csv,default,mar,1293.3341666666663,
effort/isbsg10.csv,default,mar,1534.6015384615384,
effort/isbsg10.csv,default,mar,2157.731666666666,
effort/isbsg10.csv,default,mar,3370.6341666666663,
effort/isbsg10.csv,default,mar,2560.6769230769232,
effort/isbsg10.csv,default,mar,1546.17375,
effort/isbsg10.csv,default,mar,2009.299166666667,
effort/isbsg10.csv,default,mar,2510.436153846154,
effort/isbsg10.csv,default,mar,2007.315833333334,
effort/isbsg10.csv,default,mar,1828.1775,
effort/isbsg10.csv,default,mar,1977.693076923077,
effort/isbsg10.csv,default,mar,2142.9575,
effort/isbsg10.csv,default,mar,2285.5624999999995,
effort/isbsg10.csv,default,mar,2994.137692307692,
effort/isbsg10.csv,default,mar,1686.4033333333336,
effort/isbsg10.csv,default,mar,1556.3425,
effort/isbsg10.csv,default,mar,1869.909230769231,
effort/isbsg10.csv,default,mar,1827.1616666666664,
effort/isbsg10.csv,default,mar,2022.8591666666669,
effort/isbsg10.csv,default,sa,0.3702838566444656,
effort/isbsg10.csv,default,sa,0.2594266978922717,
effort/isbsg10.csv,default,sa,-0.0559799123564597,
effort/isbsg10.csv,default,sa,-0.6601045104510452,
effort/isbsg10.csv,default,sa,0.4447134484036137,
effort/isbsg10.csv,default,sa,0.451303126648512,
effort/isbsg10.csv,default,sa,0.0731913981725315,
effort/isbsg10.csv,default,sa,0.3102762192189472,
effort/isbsg10.csv,default,sa,0.4786899945520634,
effort/isbsg10.csv,default,sa,0.4017701984472501,
effort/isbsg10.csv,default,sa,0.2530014897491074,
effort/isbsg10.csv,default,sa,0.5191371119327454,
effort/isbsg10.csv,default,sa,0.0980592187630414,
effort/isbsg10.csv,default,sa,0.2242483496949059,
effort/isbsg10.csv,default,sa,0.1847239756376963,
effort/isbsg10.csv,default,sa,0.3978918428565863,
effort/isbsg10.csv,default,sa,-0.0419545684281463,
effort/isbsg10.csv,default,sa,0.3612429024310553,
effort/isbsg10.csv,default,sa,0.348048881308009,
effort/isbsg10.csv,default,sa,0.2945854687088174,
effort/isbsg10.csv,default,sa,0.3161501854718882,
effort/isbsg10.csv,default,sa,0.4747881270703299,
effort/isbsg10.csv,default,sa,-0.1487223508565558,
effort/isbsg10.csv,default,sa,0.4212219158424897,
effort/isbsg10.csv,default,sa,0.3896325438105531,
effort/isbsg10.csv,default,sa,0.3804859332428542,
effort/isbsg10.csv,default,sa,-0.4569463802787601,
effort/isbsg10.csv,default,sa,0.3812224206395825,
effort/isbsg10.csv,default,sa,0.4379357253330371,
effort/isbsg10.csv,default,sa,0.423097891959978,
effort/isbsg10.csv,default,sd,0.3698506175318669,
effort/isbsg10.csv,default,sd,0.4107274460828491,
effort/isbsg10.csv,default,sd,-0.2327998229612062,
effort/isbsg10.csv,default,sd,-0.9608427517069404,
effort/isbsg10.csv,default,sd,0.344172330578964,
effort/isbsg10.csv,default,sd,0.3140505011637639,
effort/isbsg10.csv,default,sd,0.5081604464683687,
effort/isbsg10.csv,default,sd,0.6755811399976025,
effort/isbsg10.csv,default,sd,0.1482527937850614,
effort/isbsg10.csv,default,sd,0.3441609978687495,
effort/isbsg10.csv,default,sd,0.5508275960119395,
effort/isbsg10.csv,default,sd,0.4768874018713872,
effort/isbsg10.csv,default,sd,0.2414464874792123,
effort/isbsg10.csv,default,sd,0.3862528824775418,
effort/isbsg10.csv,default,sd,-0.0170544482132617,
effort/isbsg10.csv,default,sd,0.3833307536948211,
effort/isbsg10.csv,default,sd,0.3035030688142215,
effort/isbsg10.csv,default,sd,0.3980241461180229,
effort/isbsg10.csv,default,sd,0.281626904747829,
effort/isbsg10.csv,default,sd,0.3947709949103377,
effort/isbsg10.csv,default,sd,0.5710917836530722,
effort/isbsg10.csv,default,sd,0.2940309261521854,
effort/isbsg10.csv,default,sd,0.5343326913836162,
effort/isbsg10.csv,default,sd,0.4526155931409947,
effort/isbsg10.csv,default,sd,0.2819278102058222,
effort/isbsg10.csv,default,sd,0.5041093206501113,
effort/isbsg10.csv,default,sd,-0.1030308115538043,
effort/isbsg10.csv,default,sd,0.4087915427454367,
effort/isbsg10.csv,default,sd,0.4245171161292596,
effort/isbsg10.csv,default,sd,0.4289029096902894,
effort/isbsg10.csv,default,sdar,2443.686153846153,
effort/isbsg10.csv,default,sdar,2964.6075,
effort/isbsg10.csv,default,sdar,1375.5458333333331,
effort/isbsg10.csv,default,sdar,1857.2738461538463,
effort/isbsg10.csv,default,sdar,2435.6024999999995,
effort/isbsg10.csv,default,sdar,2138.058333333334,
effort/isbsg10.csv,default,sdar,2482.3553846153845,
effort/isbsg10.csv,default,sdar,1374.3991666666664,
effort/isbsg10.csv,default,sdar,2432.106666666667,
effort/isbsg10.csv,default,sdar,2341.7192307692303,
effort/isbsg10.csv,default,sdar,2193.7375,
effort/isbsg10.csv,default,sdar,1293.3341666666663,
effort/isbsg10.csv,default,sdar,1534.6015384615384,
effort/isbsg10.csv,default,sdar,2157.731666666666,
effort/isbsg10.csv,default,sdar,3370.6341666666663,
effort/isbsg10.csv,default,sdar,2560.6769230769232,
effort/isbsg10.csv,default,sdar,1546.17375,
effort/isbsg10.csv,default,sdar,2009.299166666667,
effort/isbsg10.csv,default,sdar,2510.436153846154,
effort/isbsg10.csv,default,sdar,2007.315833333334,
effort/isbsg10.csv,default,sdar,1828.1775,
effort/isbsg10.csv,default,sdar,1977.693076923077,
effort/isbsg10.csv,default,sdar,2142.9575,
effort/isbsg10.csv,default,sdar,2285.5624999999995,
effort/isbsg10.csv,default,sdar,2994.137692307692,
effort/isbsg10.csv,default,sdar,1686.4033333333336,
effort/isbsg10.csv,default,sdar,1556.3425,
effort/isbsg10.csv,default,sdar,1869.909230769231,
effort/isbsg10.csv,default,sdar,1827.1616666666664,
effort/isbsg10.csv,default,sdar,2022.8591666666669,
effort/isbsg10.csv,moead,mar,2833.0010610079576,
effort/isbsg10.csv,moead,mar,2730.8849206349205,
effort/isbsg10.csv,moead,mar,1135.988791423002,
effort/isbsg10.csv,moead,mar,886.1355202216617,
effort/isbsg10.csv,moead,mar,3000.9166666666665,
effort/isbsg10.csv,moead,mar,2894.333333333334,
effort/isbsg10.csv,moead,mar,1759.862669683258,
effort/isbsg10.csv,moead,mar,1662.962664473684,
effort/isbsg10.csv,moead,mar,3508.028042328042,
effort/isbsg10.csv,moead,mar,2479.588157419368,
effort/isbsg10.csv,moead,mar,2006.7825985863096,
effort/isbsg10.csv,moead,mar,1947.6560283687943,
effort/isbsg10.csv,moead,mar,1336.4455128205125,
effort/isbsg10.csv,moead,mar,1998.9826388888887,
effort/isbsg10.csv,moead,mar,3562.770833333333,
effort/isbsg10.csv,moead,mar,2798.5498520710057,
effort/isbsg10.csv,moead,mar,1461.2497133027523,
effort/isbsg10.csv,moead,mar,2801.6251060220525,
effort/isbsg10.csv,moead,mar,2998.5825115055886,
effort/isbsg10.csv,moead,mar,2312.4605646630234,
effort/isbsg10.csv,moead,mar,1835.785171957672,
effort/isbsg10.csv,moead,mar,2496.9361042183623,
effort/isbsg10.csv,moead,mar,1455.310369028737,
effort/isbsg10.csv,moead,mar,2836.6366492433904,
effort/isbsg10.csv,moead,mar,3588.630837912088,
effort/isbsg10.csv,moead,mar,2012.2239055389048,
effort/isbsg10.csv,moead,mar,1156.4142156862745,
effort/isbsg10.csv,moead,mar,2036.9858974358967,
effort/isbsg10.csv,moead,mar,2350.596204188482,
effort/isbsg10.csv,moead,mar,2379.0,
effort/isbsg10.csv,moead,sa,0.2699608747006136,
effort/isbsg10.csv,moead,sa,0.3178117294276545,
effort/isbsg10.csv,moead,sa,0.1279233920560392,
effort/isbsg10.csv,moead,sa,0.2079371725191417,
effort/isbsg10.csv,moead,sa,0.3158289714920822,
effort/isbsg10.csv,moead,sa,0.2572178103480231,
effort/isbsg10.csv,moead,sa,0.342940229104137,
effort/isbsg10.csv,moead,sa,0.1654644996472836,
effort/isbsg10.csv,moead,sa,0.2480715821711991,
effort/isbsg10.csv,moead,sa,0.366549366015042,
effort/isbsg10.csv,moead,sa,0.3166622663188332,
effort/isbsg10.csv,moead,sa,0.2758596139334827,
effort/isbsg10.csv,moead,sa,0.2145226759498835,
effort/isbsg10.csv,moead,sa,0.2813220916181478,
effort/isbsg10.csv,moead,sa,0.1382506979134821,
effort/isbsg10.csv,moead,sa,0.3419592768931953,
effort/isbsg10.csv,moead,sa,0.0152750850995097,
effort/isbsg10.csv,moead,sa,0.1093621343765717,
effort/isbsg10.csv,moead,sa,0.2212790515021753,
effort/isbsg10.csv,moead,sa,0.1873509597927698,
effort/isbsg10.csv,moead,sa,0.3133044524633347,
effort/isbsg10.csv,moead,sa,0.3368938268608562,
effort/isbsg10.csv,moead,sa,0.2198876793699305,
effort/isbsg10.csv,moead,sa,0.2816721812245039,
effort/isbsg10.csv,moead,sa,0.2684426366339902,
effort/isbsg10.csv,moead,sa,0.2607930793860976,
effort/isbsg10.csv,moead,sa,-0.0825595944639557,
effort/isbsg10.csv,moead,sa,0.3259345522947229,
effort/isbsg10.csv,moead,sa,0.2769188547216045,
effort/isbsg10.csv,moead,sa,0.3215295767283789,
effort/isbsg10.csv,moead,sd,0.1186061636002727,
effort/isbsg10.csv,moead,sd,0.0800557723224554,
effort/isbsg10.csv,moead,sd,0.4659521023097732,
effort/isbsg10.csv,moead,sd,0.2662303968235144,
effort/isbsg10.csv,moead,sd,0.1198478973278015,
effort/isbsg10.csv,moead,sd,0.0766726281151106,
effort/isbsg10.csv,moead,sd,0.1999038089601571,
effort/isbsg10.csv,moead,sd,0.411375107273476,
effort/isbsg10.csv,moead,sd,0.011515603834444,
effort/isbsg10.csv,moead,sd,0.1830571202458136,
effort/isbsg10.csv,moead,sd,0.2646960944750223,
effort/isbsg10.csv,moead,sd,0.2701302671937844,
effort/isbsg10.csv,moead,sd,0.362746698295436,
effort/isbsg10.csv,moead,sd,0.3206778119388768,
effort/isbsg10.csv,moead,sd,-0.0793999434834939,
effort/isbsg10.csv,moead,sd,0.1777492570335346,
effort/isbsg10.csv,moead,sd,0.4874039628953014,
effort/isbsg10.csv,moead,sd,-0.0569795489858394,
effort/isbsg10.csv,moead,sd,0.0424326035098319,
effort/isbsg10.csv,moead,sd,0.3606010566223962,
effort/isbsg10.csv,moead,sd,0.2276693665091782,
effort/isbsg10.csv,moead,sd,0.1516255553700716,
effort/isbsg10.csv,moead,sd,0.3577792584951441,
effort/isbsg10.csv,moead,sd,0.089136726856147,
effort/isbsg10.csv,moead,sd,0.0170950553599361,
effort/isbsg10.csv,moead,sd,0.1700620686644037,
effort/isbsg10.csv,moead,sd,0.1176388299470186,
effort/isbsg10.csv,moead,sd,0.2769100881787204,
effort/isbsg10.csv,moead,sd,0.0698649855641003,
effort/isbsg10.csv,moead,sd,0.1547359687340006,
effort/isbsg10.csv,moead,sdar,2833.0010610079576,
effort/isbsg10.csv,moead,sdar,2730.8849206349205,
effort/isbsg10.csv,moead,sdar,1135.988791423002,
effort/isbsg10.csv,moead,sdar,886.1355202216617,
effort/isbsg10.csv,moead,sdar,3000.9166666666665,
effort/isbsg10.csv,moead,sdar,2894.333333333334,
effort/isbsg10.csv,moead,sdar,1759.862669683258,
effort/isbsg10.csv,moead,sdar,1662.962664473684,
effort/isbsg10.csv,moead,sdar,3508.028042328042,
effort/isbsg10.csv,moead,sdar,2479.588157419368,
effort/isbsg10.csv,moead,sdar,2006.7825985863096,
effort/isbsg10.csv,moead,sdar,1947.6560283687943,
effort/isbsg10.csv,moead,sdar,1336.4455128205125,
effort/isbsg10.csv,moead,sdar,1998.9826388888887,
effort/isbsg10.csv,moead,sdar,3562.770833333333,
effort/isbsg10.csv,moead,sdar,2798.5498520710057,
effort/isbsg10.csv,moead,sdar,1461.2497133027523,
effort/isbsg10.csv,moead,sdar,2801.6251060220525,
effort/isbsg10.csv,moead,sdar,2998.5825115055886,
effort/isbsg10.csv,moead,sdar,2312.4605646630234,
effort/isbsg10.csv,moead,sdar,1835.785171957672,
effort/isbsg10.csv,moead,sdar,2496.9361042183623,
effort/isbsg10.csv,moead,sdar,1455.310369028737,
effort/isbsg10.csv,moead,sdar,2836.6366492433904,
effort/isbsg10.csv,moead,sdar,3588.630837912088,
effort/isbsg10.csv,moead,sdar,2012.2239055389048,
effort/isbsg10.csv,moead,sdar,1156.4142156862745,
effort/isbsg10.csv,moead,sdar,2036.9858974358967,
effort/isbsg10.csv,moead,sdar,2350.596204188482,
effort/isbsg10.csv,moead,sdar,2379.0,
effort/isbsg10.csv,nsga-ii,mar,2831.2492003506345,
effort/isbsg10.csv,nsga-ii,mar,2722.1633208161124,
effort/isbsg10.csv,nsga-ii,mar,1728.8571364977615,
effort/isbsg10.csv,nsga-ii,mar,946.6897027137712,
effort/isbsg10.csv,nsga-ii,mar,2946.991299496917,
effort/isbsg10.csv,nsga-ii,mar,2718.5886574074075,
effort/isbsg10.csv,nsga-ii,mar,1693.8202401886613,
effort/isbsg10.csv,nsga-ii,mar,1416.0325676968532,
effort/isbsg10.csv,nsga-ii,mar,3493.738407494146,
effort/isbsg10.csv,nsga-ii,mar,2468.393938515504,
effort/isbsg10.csv,nsga-ii,mar,2589.4872126436785,
effort/isbsg10.csv,nsga-ii,mar,1944.3071694053208,
effort/isbsg10.csv,nsga-ii,mar,1313.7118696504165,
effort/isbsg10.csv,nsga-ii,mar,1947.6328125,
effort/isbsg10.csv,nsga-ii,mar,3422.5024581279763,
effort/isbsg10.csv,nsga-ii,mar,2793.5066508981217,
effort/isbsg10.csv,nsga-ii,mar,1645.2192920833068,
effort/isbsg10.csv,nsga-ii,mar,2780.834188034188,
effort/isbsg10.csv,nsga-ii,mar,2999.6826923076924,
effort/isbsg10.csv,nsga-ii,mar,2233.785408820825,
effort/isbsg10.csv,nsga-ii,mar,1771.610898049677,
effort/isbsg10.csv,nsga-ii,mar,2499.549125874126,
effort/isbsg10.csv,nsga-ii,mar,2154.7826655681106,
effort/isbsg10.csv,nsga-ii,mar,2830.979667167167,
effort/isbsg10.csv,nsga-ii,mar,3576.098565420864,
effort/isbsg10.csv,nsga-ii,mar,1864.21930107416,
effort/isbsg10.csv,nsga-ii,mar,1442.6884115216333,
effort/isbsg10.csv,nsga-ii,mar,2037.6371794871795,
effort/isbsg10.csv,nsga-ii,mar,2299.4769072381205,
effort/isbsg10.csv,nsga-ii,mar,2235.7916165865386,
effort/isbsg10.csv,nsga-ii,sa,0.2704123135791657,
effort/isbsg10.csv,nsga-ii,sa,0.3199904272746636,
effort/isbsg10.csv,nsga-ii,sa,-0.3272101614031372,
effort/isbsg10.csv,nsga-ii,sa,0.1538114593455017,
effort/isbsg10.csv,nsga-ii,sa,0.3281232728730585,
effort/isbsg10.csv,nsga-ii,sa,0.3023197388994235,
effort/isbsg10.csv,nsga-ii,sa,0.3675977346815103,
effort/isbsg10.csv,nsga-ii,sa,0.2893830555284029,
effort/isbsg10.csv,nsga-ii,sa,0.2511344945488529,
effort/isbsg10.csv,nsga-ii,sa,0.3694091090898754,
effort/isbsg10.csv,nsga-ii,sa,0.1182431397746702,
effort/isbsg10.csv,nsga-ii,sa,0.2771047229195509,
effort/isbsg10.csv,nsga-ii,sa,0.2278840595842014,
effort/isbsg10.csv,nsga-ii,sa,0.2997834754776147,
effort/isbsg10.csv,nsga-ii,sa,0.1721782728523771,
effort/isbsg10.csv,nsga-ii,sa,0.3431451166752245,
effort/isbsg10.csv,nsga-ii,sa,-0.108700595552293,
effort/isbsg10.csv,nsga-ii,sa,0.1159715764397731,
effort/isbsg10.csv,nsga-ii,sa,0.2209933385579937,
effort/isbsg10.csv,nsga-ii,sa,0.2149991242027145,
effort/isbsg10.csv,nsga-ii,sa,0.3373095424009686,
effort/isbsg10.csv,nsga-ii,sa,0.3361998920871326,
effort/isbsg10.csv,nsga-ii,sa,-0.1550611755839095,
effort/isbsg10.csv,nsga-ii,sa,0.2831047113995441,
effort/isbsg10.csv,nsga-ii,sa,0.270997392649518,
effort/isbsg10.csv,nsga-ii,sa,0.3151637821701709,
effort/isbsg10.csv,nsga-ii,sa,-0.3505508325041295,
effort/isbsg10.csv,nsga-ii,sa,0.3257190344906809,
effort/isbsg10.csv,nsga-ii,sa,0.2926439714893543,
effort/isbsg10.csv,nsga-ii,sa,0.3623713810623746,
effort/isbsg10.csv,nsga-ii,sd,0.1094546217481442,
effort/isbsg10.csv,nsga-ii,sd,0.2141243725489481,
effort/isbsg10.csv,nsga-ii,sd,-0.3853969933077891,
effort/isbsg10.csv,nsga-ii,sd,0.2488754553143623,
effort/isbsg10.csv,nsga-ii,sd,0.1703886126550888,
effort/isbsg10.csv,nsga-ii,sd,0.1515442822961246,
effort/isbsg10.csv,nsga-ii,sd,0.2330156319734024,
effort/isbsg10.csv,nsga-ii,sd,0.627632091744862,
effort/isbsg10.csv,nsga-ii,sd,0.0177017844693643,
effort/isbsg10.csv,nsga-ii,sd,0.1724598138487934,
effort/isbsg10.csv,nsga-ii,sd,0.4584553222219843,
effort/isbsg10.csv,nsga-ii,sd,0.2613982199517329,
effort/isbsg10.csv,nsga-ii,sd,0.3485143446449024,
effort/isbsg10.csv,nsga-ii,sd,0.3068455442414391,
effort/isbsg10.csv,nsga-ii,sd,-0.0654911557078056,
effort/isbsg10.csv,nsga-ii,sd,0.1726704043654766,
effort/isbsg10.csv,nsga-ii,sd,0.3785685633571864,
effort/isbsg10.csv,nsga-ii,sd,-0.0543566640316531,
effort/isbsg10.csv,nsga-ii,sd,0.0413629531587844,
effort/isbsg10.csv,nsga-ii,sd,0.3481128899242908,
effort/isbsg10.csv,nsga-ii,sd,0.1708005764528023,
effort/isbsg10.csv,nsga-ii,sd,0.1620309446277898,
effort/isbsg10.csv,nsga-ii,sd,0.2839038218095018,
effort/isbsg10.csv,nsga-ii,sd,0.0877676768724911,
effort/isbsg10.csv,nsga-ii,sd,0.0225058064471796,
effort/isbsg10.csv,nsga-ii,sd,0.2822790285321451,
effort/isbsg10.csv,nsga-ii,sd,-0.2551398017396106,
effort/isbsg10.csv,nsga-ii,sd,0.3584456001484368,
effort/isbsg10.csv,nsga-ii,sd,0.1649997617111092,
effort/isbsg10.csv,nsga-ii,sd,0.1786946798743607,
effort/isbsg10.csv,nsga-ii,sdar,2831.2492003506345,
effort/isbsg10.csv,nsga-ii,sdar,2722.1633208161124,
effort/isbsg10.csv,nsga-ii,sdar,1728.8571364977615,
effort/isbsg10.csv,nsga-ii,sdar,946.6897027137712,
effort/isbsg10.csv,nsga-ii,sdar,2946.991299496917,
effort/isbsg10.csv,nsga-ii,sdar,2718.5886574074075,
effort/isbsg10.csv,nsga-ii,sdar,1693.8202401886613,
effort/isbsg10.csv,nsga-ii,sdar,1416.0325676968532,
effort/isbsg10.csv,nsga-ii,sdar,3493.738407494146,
effort/isbsg10.csv,nsga-ii,sdar,2468.393938515504,
effort/isbsg10.csv,nsga-ii,sdar,2589.4872126436785,
effort/isbsg10.csv,nsga-ii,sdar,1944.3071694053208,
effort/isbsg10.csv,nsga-ii,sdar,1313.7118696504165,
