DS,PT,accuracy,aod-race,aod-sex,d2h1,d2h2,d2h3,di-race,di-sex,eod-race,eod-sex,f1,fr-race,fr-sex,precision,recall,spd-race,spd-sex
fairness/compas-scores-two-years_processed.csv,default,0.6403326403326404,0.0237760672546354,0.0478496888649224,0.3353098107600742,0.1560787806550474,0.2225399698409721,0.0142768466790813,0.1275819296384848,0.0217185034258204,0.0426528525205788,0.6732149603324519,0.3351351351351351,0.3214137214137214,0.6644295302013423,0.6822358346094947,0.0080374691001881,0.0793226779926231
fairness/compas-scores-two-years_processed.csv,random,0.5,0.0,0.0,0.6315131238135527,0.2236067977499789,0.4024863780482894,0.5,0.5,0.0,0.0,0.3519267043923471,0.0,0.0,0.2715176715176715,0.5,0.0,0.0
fairness/compas-scores-two-years_processed.csv,tpe,0.5,0.0,0.0,0.6315131238135527,0.2236067977499789,0.4024863780482894,0.5,0.5,0.0,0.0,0.3519267043923471,0.0,0.0,0.2715176715176715,0.5,0.0,0.0
fairness/compas-scores-two-years_processed.csv,nsga-ii,0.456964656964657,0.0,0.0,0.9075912328501076,0.4472135954999579,0.6149847491596562,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fairness/compas-scores-two-years_processed.csv,nsga-iii,0.5430353430353431,0.0,0.0,0.3554350147769978,0.0,0.1899880069369227,0.0,0.0,0.0,0.0,0.7038534087846943,0.0,0.0,0.5430353430353431,1.0,0.0,0.0
fairness/compas-scores-two-years_processed.csv,moead,0.5,0.0,0.0,0.6315131238135527,0.2236067977499789,0.4024863780482894,0.5,0.5,0.0,0.0,0.3519267043923471,0.0,0.0,0.2715176715176715,0.5,0.0,0.0
fairness/compas-scores-two-years_processed.csv,default,0.6474012474012474,0.058549023831429,0.066635238209647,0.3195821432835495,0.1615147596845347,0.2186649689728164,0.114029752027071,0.1332435891043858,0.0216451268098338,0.0484899390376006,0.6923076923076923,0.3172557172557173,0.3247401247401247,0.6652719665271967,0.7216338880484114,0.0734405902936254,0.0890205013412922
fairness/compas-scores-two-years_processed.csv,random,0.5,0.0,0.0,0.6292958785804758,0.2236067977499789,0.401244782674675,0.5,0.5,0.0,0.0,0.3547088811376442,0.0,0.0,0.2748440748440748,0.5,0.0,0.0
fairness/compas-scores-two-years_processed.csv,tpe,0.5,0.0,0.0,0.6292958785804758,0.2236067977499789,0.401244782674675,0.5,0.5,0.0,0.0,0.3547088811376442,0.0,0.0,0.2748440748440748,0.5,0.0,0.0
fairness/compas-scores-two-years_processed.csv,nsga-ii,0.5,0.0,0.0,0.6292958785804758,0.2236067977499789,0.401244782674675,0.5,0.5,0.0,0.0,0.3547088811376442,0.0,0.0,0.2748440748440748,0.5,0.0,0.0
fairness/compas-scores-two-years_processed.csv,nsga-iii,0.5,0.0,0.0,0.6292958785804758,0.2236067977499789,0.401244782674675,0.5,0.5,0.0,0.0,0.3547088811376442,0.0,0.0,0.2748440748440748,0.5,0.0,0.0
fairness/compas-scores-two-years_processed.csv,moead,0.5496881496881497,0.0,0.0,0.349999843551274,0.0,0.1870827857133354,0.0,0.0,0.0,0.0,0.7094177622752885,0.0,0.0,0.5496881496881497,1.0,0.0,0.0
fairness/compas-scores-two-years_processed.csv,default,0.6335274542429284,0.0208387106734266,0.0583021916917375,0.3379382214944219,0.1511459257489516,0.2212399916852298,0.0805125173708335,0.1381862876149672,0.0766583063347566,0.0445953074758842,0.6721250465202828,0.2940931780366057,0.3078202995008319,0.6678994082840237,0.6764044943820224,0.0478165804385316,0.087429965412442
fairness/compas-scores-two-years_processed.csv,random,0.444675540765391,0.0,0.0,0.9094483568383928,0.4472135954999579,0.6157681181734502,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fairness/compas-scores-two-years_processed.csv,tpe,0.5,0.0,0.0,0.6274259673534139,0.2236067977499789,0.4001970482688378,0.5,0.5,0.0,0.0,0.3570473388606579,0.0,0.0,0.2776622296173044,0.5,0.0,0.0
fairness/compas-scores-two-years_processed.csv,nsga-ii,0.5,0.0,0.0,0.6274259673534139,0.2236067977499789,0.4001970482688378,0.5,0.5,0.0,0.0,0.3570473388606579,0.0,0.0,0.2776622296173044,0.5,0.0,0.0
fairness/compas-scores-two-years_processed.csv,nsga-iii,0.5,0.0,0.0,0.6274259673534139,0.2236067977499789,0.4001970482688378,0.5,0.5,0.0,0.0,0.3570473388606579,0.0,0.0,0.2776622296173044,0.5,0.0,0.0
fairness/compas-scores-two-years_processed.csv,moead,0.5553244592346089,0.0,0.0,0.345403577868435,0.0,0.1846259783642254,0.0,0.0,0.0,0.0,0.7140946777213159,0.0,0.0,0.5553244592346089,1.0,0.0,0.0
fairness/compas-scores-two-years_processed.csv,default,0.6411642411642412,0.0423265701723498,0.0263659042463194,0.3374549622289007,0.1640401059924159,0.2275011726612894,0.1058564352190805,0.0190636442125297,0.0015342203044468,0.0221856807542866,0.6699808795411091,0.3288981288981289,0.3775467775467775,0.6790697674418604,0.6611320754716982,0.0609743124480451,0.0103866940440464
fairness/compas-scores-two-years_processed.csv,random,0.5,0.0,0.0,0.6288813652020998,0.2236067977499789,0.4010125760376316,0.5,0.5,0.0,0.0,0.3552278820375335,0.0,0.0,0.2754677754677754,0.5,0.0,0.0
fairness/compas-scores-two-years_processed.csv,tpe,0.5,0.0,0.0,0.6288813652020998,0.2236067977499789,0.4010125760376316,0.5,0.5,0.0,0.0,0.3552278820375335,0.0,0.0,0.2754677754677754,0.5,0.0,0.0
fairness/compas-scores-two-years_processed.csv,nsga-ii,0.4490644490644491,0.0,0.0,0.9087807740710434,0.4472135954999579,0.6154864499660098,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fairness/compas-scores-two-years_processed.csv,nsga-iii,0.5509355509355509,0.0,0.0,0.3489819563331561,0.0,0.1865387021092535,0.0,0.0,0.0,0.0,0.710455764075067,0.0,0.0,0.5509355509355509,1.0,0.0,0.0
fairness/compas-scores-two-years_processed.csv,moead,0.5509355509355509,0.0,0.0,0.3489819563331561,0.0,0.1865387021092535,0.0,0.0,0.0,0.0,0.710455764075067,0.0,0.0,0.5509355509355509,1.0,0.0,0.0
fairness/compas-scores-two-years_processed.csv,default,0.6274428274428274,0.0425354439860718,0.0879965292013482,0.3481667385321865,0.1715739215395264,0.2359262016583448,0.1028092079594225,0.1689361399660848,0.0353327727428446,0.0489465865015504,0.6603487490523124,0.3305613305613306,0.3422037422037422,0.6490312965722802,0.6720679012345679,0.0616590616590616,0.1090600397249408
fairness/compas-scores-two-years_processed.csv,random,0.5,0.0,0.0,0.6329045025400778,0.2236067977499789,0.4032650950436817,0.5,0.5,0.0,0.0,0.3501756282085922,0.0,0.0,0.2694386694386694,0.5,0.0,0.0
fairness/compas-scores-two-years_processed.csv,tpe,0.4611226611226611,0.0,0.0,0.9069714419919078,0.4472135954999579,0.6147234445757773,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fairness/compas-scores-two-years_processed.csv,nsga-ii,0.5,0.0,0.0,0.6329045025400778,0.2236067977499789,0.4032650950436817,0.5,0.5,0.0,0.0,0.3501756282085922,0.0,0.0,0.2694386694386694,0.5,0.0,0.0
fairness/compas-scores-two-years_processed.csv,nsga-iii,0.4611226611226611,0.0,0.0,0.9069714419919078,0.4472135954999579,0.6147234445757773,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fairness/compas-scores-two-years_processed.csv,moead,0.4611226611226611,0.0,0.0,0.9069714419919078,0.4472135954999579,0.6147234445757773,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fairness/compas-scores-two-years_processed.csv,default,0.6405990016638935,0.0314325026519504,0.0160384421009598,0.3350528121087767,0.1391218271266683,0.2142412484358,0.0203210126856616,0.0700547076907885,0.0450992720910132,0.0063741721854304,0.6734693877551019,0.3003327787021631,0.3049084858569051,0.683282208588957,0.6639344262295082,0.010878434335917,0.0402630214728111
fairness/compas-scores-two-years_processed.csv,random,0.4417637271214642,0.0,0.0,0.9098939136456128,0.4472135954999579,0.6159561519851717,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fairness/compas-scores-two-years_processed.csv,tpe,0.5,0.0,0.0,0.6264629898669757,0.2236067977499789,0.3996572519911401,0.5,0.5,0.0,0.0,0.3582487987186332,0.0,0.0,0.2791181364392678,0.5,0.0,0.0
fairness/compas-scores-two-years_processed.csv,nsga-ii,0.5,0.0,0.0,0.6264629898669757,0.2236067977499789,0.3996572519911401,0.5,0.5,0.0,0.0,0.3582487987186332,0.0,0.0,0.2791181364392678,0.5,0.0,0.0
fairness/compas-scores-two-years_processed.csv,nsga-iii,0.5582362728785357,0.0,0.0,0.3430320660883386,0.0,0.1833583519971084,0.0,0.0,0.0,0.0,0.7164975974372664,0.0,0.0,0.5582362728785357,1.0,0.0,0.0
fairness/compas-scores-two-years_processed.csv,moead,0.5582362728785357,0.0,0.0,0.3430320660883386,0.0,0.1833583519971084,0.0,0.0,0.0,0.0,0.7164975974372664,0.0,0.0,0.5582362728785357,1.0,0.0,0.0
fairness/compas-scores-two-years_processed.csv,default,0.6266112266112266,0.0059605094990561,0.0169218777090084,0.3445072793054327,0.1507090973385513,0.2239058128167376,0.0558089681183714,0.080804430908531,0.0074291629667265,0.021782351909245,0.6656738644825019,0.3172557172557173,0.3355509355509355,0.6646840148698885,0.6666666666666666,0.0324210191202082,0.0483739530326856
fairness/compas-scores-two-years_processed.csv,random,0.5,0.0,0.0,0.626677085474704,0.2236067977499789,0.3997772765490818,0.5,0.5,0.0,0.0,0.3579818473037907,0.0,0.0,0.2787941787941788,0.5,0.0,0.0
fairness/compas-scores-two-years_processed.csv,tpe,0.5,0.0,0.0,0.626677085474704,0.2236067977499789,0.3997772765490818,0.5,0.5,0.0,0.0,0.3579818473037907,0.0,0.0,0.2787941787941788,0.5,0.0,0.0
fairness/compas-scores-two-years_processed.csv,nsga-ii,0.4424116424116424,0.0,0.0,0.9097945889757316,0.4472135954999579,0.6159142319997672,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fairness/compas-scores-two-years_processed.csv,nsga-iii,0.5575883575883576,0.0,0.0,0.3435595819736765,0.0,0.1836403210983963,0.0,0.0,0.0,0.0,0.7159636946075814,0.0,0.0,0.5575883575883576,1.0,0.0,0.0
fairness/compas-scores-two-years_processed.csv,moead,0.4424116424116424,0.0,0.0,0.9097945889757316,0.4472135954999579,0.6159142319997672,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fairness/compas-scores-two-years_processed.csv,default,0.6212058212058212,0.0648944035815878,0.0206379829468647,0.3612053640266731,0.1656412426854409,0.238484421891712,0.1475577994149938,0.0260739585635244,0.0401036946800765,0.0147268205945843,0.6448343079922028,0.3575883575883576,0.3318087318087318,0.6584394904458599,0.6317799847211611,0.0854090710899594,0.0139098655835648
fairness/compas-scores-two-years_processed.csv,random,0.5442827442827443,0.0,0.0,0.3544150892103642,0.0,0.1894428337897293,0.0,0.0,0.0,0.0,0.7049003769520732,0.0,0.0,0.5442827442827443,1.0,0.0,0.0
fairness/compas-scores-two-years_processed.csv,tpe,0.5,0.0,0.0,0.6310965526321966,0.2236067977499789,0.402253172099683,0.5,0.5,0.0,0.0,0.3524501884760366,0.0,0.0,0.2721413721413721,0.5,0.0,0.0
fairness/compas-scores-two-years_processed.csv,nsga-ii,0.5,0.0,0.0,0.6310965526321966,0.2236067977499789,0.402253172099683,0.5,0.5,0.0,0.0,0.3524501884760366,0.0,0.0,0.2721413721413721,0.5,0.0,0.0
fairness/compas-scores-two-years_processed.csv,nsga-iii,0.5,0.0,0.0,0.6310965526321966,0.2236067977499789,0.402253172099683,0.5,0.5,0.0,0.0,0.3524501884760366,0.0,0.0,0.2721413721413721,0.5,0.0,0.0
fairness/compas-scores-two-years_processed.csv,moead,0.4557172557172557,0.0,0.0,0.907778016054029,0.4472135954999579,0.6150635104096368,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fairness/compas-scores-two-years_processed.csv,default,0.6360232945091514,0.0547727909999606,0.0569577284055569,0.3297025869125354,0.1598702017385662,0.2220682001590905,0.097976515364897,0.1135333729644392,0.0204172876304024,0.0345475485357025,0.6826260428001452,0.3173876871880199,0.3390183028286189,0.6516620498614959,0.7166793602437167,0.0628441080802061,0.0749880920197222
fairness/compas-scores-two-years_processed.csv,random,0.5461730449251248,0.0,0.0,0.3528702363882841,0.0,0.1886170752221271,0.0,0.0,0.0,0.0,0.7064837234328759,0.0,0.0,0.5461730449251248,1.0,0.0,0.0
fairness/compas-scores-two-years_processed.csv,tpe,0.4538269550748752,0.0,0.0,0.9080618088823555,0.4472135954999579,0.6151831896158355,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fairness/compas-scores-two-years_processed.csv,nsga-ii,0.5153910149750416,0.0,0.0,0.5379340938863079,0.1490711984999859,0.3308057800200299,0.3333333333333333,0.3333333333333333,0.0,0.0,0.4709891489552506,0.0,0.0,0.3641153632834165,0.6666666666666666,0.0,0.0
fairness/compas-scores-two-years_processed.csv,nsga-iii,0.5461730449251248,0.0,0.0,0.3528702363882841,0.0,0.1886170752221271,0.0,0.0,0.0,0.0,0.7064837234328759,0.0,0.0,0.5461730449251248,1.0,0.0,0.0
fairness/compas-scores-two-years_processed.csv,moead,0.5,0.0,0.0,0.6304660226353198,0.2236067977499789,0.4019001324189813,0.5,0.5,0.0,0.0,0.3532418617164379,0.0,0.0,0.2730865224625624,0.5,0.0,0.0
fairness/compas-scores-two-years_processed.csv,default,0.6237006237006237,0.0470733396446228,0.0327020251536733,0.3472804918555533,0.1606132838541525,0.2299660269316016,0.0977303444097498,0.1023874736763144,0.002639767138412,0.0612446836212133,0.6629422718808193,0.3496881496881497,0.3176715176715177,0.6453952139231327,0.6814701378254211,0.0599108622364437,0.0640495631293536
fairness/compas-scores-two-years_processed.csv,random,0.5430353430353431,0.0,0.0,0.3554350147769978,0.0,0.1899880069369227,0.0,0.0,0.0,0.0,0.7038534087846943,0.0,0.0,0.5430353430353431,1.0,0.0,0.0
fairness/compas-scores-two-years_processed.csv,tpe,0.5,0.0,0.0,0.6315131238135527,0.2236067977499789,0.4024863780482894,0.5,0.5,0.0,0.0,0.3519267043923471,0.0,0.0,0.2715176715176715,0.5,0.0,0.0
fairness/compas-scores-two-years_processed.csv,nsga-ii,0.456964656964657,0.0,0.0,0.9075912328501076,0.4472135954999579,0.6149847491596562,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fairness/compas-scores-two-years_processed.csv,nsga-iii,0.5,0.0,0.0,0.6315131238135527,0.2236067977499789,0.4024863780482894,0.5,0.5,0.0,0.0,0.3519267043923471,0.0,0.0,0.2715176715176715,0.5,0.0,0.0
fairness/compas-scores-two-years_processed.csv,moead,0.5,0.0,0.0,0.6315131238135527,0.2236067977499789,0.4024863780482894,0.5,0.5,0.0,0.0,0.3519267043923471,0.0,0.0,0.2715176715176715,0.5,0.0,0.0
fairness/compas-scores-two-years_processed.csv,default,0.6241164241164241,0.0486351489188086,0.0045487453642835,0.3434001621029888,0.1518123708451675,0.2239522660788204,0.1070668369518943,0.0266770941953424,0.0268182854537163,0.0617586963022027,0.6681350954478708,0.3384615384615385,0.3035343035343035,0.6537356321839081,0.6831831831831832,0.066613693550523,0.0157761871216809
fairness/compas-scores-two-years_processed.csv,random,0.5538461538461539,0.0,0.0,0.3466083548584993,0.0,0.1852699587534096,0.0,0.0,0.0,0.0,0.712871287128713,0.0,0.0,0.5538461538461539,1.0,0.0,0.0
fairness/compas-scores-two-years_processed.csv,tpe,0.5538461538461539,0.0,0.0,0.3466083548584993,0.0,0.1852699587534096,0.0,0.0,0.0,0.0,0.712871287128713,0.0,0.0,0.5538461538461539,1.0,0.0,0.0
fairness/compas-scores-two-years_processed.csv,nsga-ii,0.517948717948718,0.0,0.0,0.5341465564882653,0.1490711984999859,0.3287376422844653,0.3333333333333333,0.3333333333333333,0.0,0.0,0.4752475247524753,0.0,0.0,0.3692307692307692,0.6666666666666666,0.0,0.0
fairness/compas-scores-two-years_processed.csv,nsga-iii,0.5,0.0,0.0,0.6279156573031482,0.2236067977499789,0.4004714840499931,0.5,0.5,0.0,0.0,0.3564356435643565,0.0,0.0,0.2769230769230769,0.5,0.0,0.0
fairness/compas-scores-two-years_processed.csv,moead,0.482051282051282,0.0,0.0,0.7216847581180312,0.2981423969999719,0.472205325815521,0.6666666666666666,0.6666666666666666,0.0,0.0,0.2376237623762376,0.0,0.0,0.1846153846153846,0.3333333333333333,0.0,0.0
fairness/compas-scores-two-years_processed.csv,default,0.6239600665557404,0.063210493033092,0.0102738102626392,0.3509403183384428,0.1622682498273494,0.2323707439727454,0.12866890205864,0.0140198571060761,0.02683235480216,0.054959349593496,0.6578349735049205,0.3236272878535773,0.3577371048252912,0.659832953682612,0.6558490566037736,0.0771049600351401,0.0077685788293409
fairness/compas-scores-two-years_processed.csv,random,0.5,0.0,0.0,0.628805251870767,0.2236067977499789,0.4009699349267966,0.5,0.5,0.0,0.0,0.3553231429337624,0.0,0.0,0.2755823627287853,0.5,0.0,0.0
fairness/compas-scores-two-years_processed.csv,tpe,0.5,0.0,0.0,0.628805251870767,0.2236067977499789,0.4009699349267966,0.5,0.5,0.0,0.0,0.3553231429337624,0.0,0.0,0.2755823627287853,0.5,0.0,0.0
fairness/compas-scores-two-years_processed.csv,nsga-ii,0.5511647254575707,0.0,0.0,0.3487949896534546,0.0,0.1864387642152269,0.0,0.0,0.0,0.0,0.7106462858675248,0.0,0.0,0.5511647254575707,1.0,0.0,0.0
fairness/compas-scores-two-years_processed.csv,nsga-iii,0.5,0.0,0.0,0.628805251870767,0.2236067977499789,0.4009699349267966,0.5,0.5,0.0,0.0,0.3553231429337624,0.0,0.0,0.2755823627287853,0.5,0.0,0.0
fairness/compas-scores-two-years_processed.csv,moead,0.4488352745424293,0.0,0.0,0.9088155140880791,0.4472135954999579,0.6155011056383664,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fairness/adult_processed.csv,default,0.768318899330508,0.0225226732343604,0.0543766562308419,0.3682407531599733,0.1617506409702901,0.2396482105823174,0.2356351949010853,0.3423211562418498,0.0136936122065147,0.0820802840396707,0.5936220642102995,0.1765247834899576,0.1549659111848166,0.5059687786960514,0.7180088610893928,0.0815985918531424,0.1292379079545575
fairness/adult_processed.csv,random,0.2356734844297033,0.0,0.0,0.622694714501284,0.0,0.3328443254598314,0.0,0.0,0.0,0.0,0.3814494482552938,0.0,0.0,0.2356734844297033,1.0,0.0,0.0
fairness/adult_processed.csv,tpe,0.7643265155702966,0.0,0.0,0.8740054335161821,0.4472135954999579,0.6009244064215469,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fairness/adult_processed.csv,nsga-ii,0.2356734844297033,0.0,0.0,0.622694714501284,0.0,0.3328443254598314,0.0,0.0,0.0,0.0,0.3814494482552938,0.0,0.0,0.2356734844297033,1.0,0.0,0.0
fairness/adult_processed.csv,nsga-iii,0.5,0.0,0.0,0.748350074008733,0.2236067977499789,0.4668843659406891,0.5,0.5,0.0,0.0,0.1907247241276469,0.0,0.0,0.1178367422148516,0.5,0.0,0.0
fairness/adult_processed.csv,moead,0.5,0.0,0.0,0.748350074008733,0.2236067977499789,0.4668843659406891,0.5,0.5,0.0,0.0,0.1907247241276469,0.0,0.0,0.1178367422148516,0.5,0.0,0.0
fairness/adult_processed.csv,default,0.769670167680118,0.0793413188105385,0.0488188181531673,0.3670374489059716,0.1779807179880173,0.2472184279066528,0.3256493769574669,0.3126956821943971,0.1068695288773192,0.0892901207942205,0.5952946255126268,0.1625821509735274,0.1804557459615502,0.5144562581607909,0.7062740076824584,0.1125421415517831,0.1149353902779369
fairness/adult_processed.csv,random,0.2398501320557705,0.0,0.0,0.6187780357698861,0.0,0.3307507726159806,0.0,0.0,0.0,0.0,0.3869018131378183,0.0,0.0,0.2398501320557705,1.0,0.0,0.0
fairness/adult_processed.csv,tpe,0.7601498679442295,0.0,0.0,0.8742894380362791,0.4472135954999579,0.6010424328880123,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fairness/adult_processed.csv,nsga-ii,0.7601498679442295,0.0,0.0,0.8742894380362791,0.4472135954999579,0.6010424328880123,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fairness/adult_processed.csv,nsga-iii,0.2398501320557705,0.0,0.0,0.6187780357698861,0.0,0.3307507726159806,0.0,0.0,0.0,0.0,0.3869018131378183,0.0,0.0,0.2398501320557705,1.0,0.0,0.0
fairness/adult_processed.csv,moead,0.2398501320557705,0.0,0.0,0.6187780357698861,0.0,0.3307507726159806,0.0,0.0,0.0,0.0,0.3869018131378183,0.0,0.0,0.2398501320557705,1.0,0.0,0.0
fairness/adult_processed.csv,default,0.7767813267813268,0.0302803449753552,0.1042194963784747,0.3523299260450763,0.1955951570340857,0.2505879032680095,0.2013869006162573,0.4554661650786831,0.0443169053636618,0.1401241922424488,0.6123319820780884,0.1601351351351351,0.1971744471744471,0.5286424755940321,0.7275031685678074,0.0691729655761262,0.1785643859252716
fairness/adult_processed.csv,random,0.2423218673218673,0.0,0.0,0.6164650425487455,0.0,0.3295144257343464,0.0,0.0,0.0,0.0,0.3901112484548826,0.0,0.0,0.2423218673218673,1.0,0.0,0.0
fairness/adult_processed.csv,tpe,0.5,0.0,0.0,0.745462429859544,0.2236067977499789,0.4653138359904316,0.5,0.5,0.0,0.0,0.1950556242274413,0.0,0.0,0.1211609336609336,0.5,0.0,0.0
fairness/adult_processed.csv,nsga-ii,0.2423218673218673,0.0,0.0,0.6164650425487455,0.0,0.3295144257343464,0.0,0.0,0.0,0.0,0.3901112484548826,0.0,0.0,0.2423218673218673,1.0,0.0,0.0
fairness/adult_processed.csv,nsga-iii,0.5,0.0,0.0,0.745462429859544,0.2236067977499789,0.4653138359904316,0.5,0.5,0.0,0.0,0.1950556242274413,0.0,0.0,0.1211609336609336,0.5,0.0,0.0
fairness/adult_processed.csv,moead,0.5,0.0,0.0,0.745462429859544,0.2236067977499789,0.4653138359904316,0.5,0.5,0.0,0.0,0.1950556242274413,0.0,0.0,0.1211609336609336,0.5,0.0,0.0
fairness/adult_processed.csv,default,0.7805417357656164,0.0377982931056195,0.1061111686962072,0.3531838978508658,0.2004434990624357,0.2536492834560083,0.2580920306575494,0.454111166756792,0.0472569828178361,0.1495881538176551,0.6105722070844686,0.1386278484122597,0.1857379767827529,0.5284905660377358,0.7228387096774194,0.0873648225530784,0.1740703801222017
fairness/adult_processed.csv,random,0.5978338758880495,0.0047150822546324,0.0055218578747336,0.4663161845690581,0.0757140404069606,0.2633062113171267,0.1480643457773083,0.1749479546401037,0.0053989519003441,0.0057156419453706,0.5071761297896229,0.0,0.0,0.4318765344479764,0.7433978494623656,0.0424670318271161,0.0530663719418529
fairness/adult_processed.csv,tpe,0.7619925066027885,0.0,0.0,0.8741635383200937,0.4472135954999579,0.6009901096710104,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fairness/adult_processed.csv,nsga-ii,0.7619925066027885,0.0,0.0,0.8741635383200937,0.4472135954999579,0.6009901096710104,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fairness/adult_processed.csv,nsga-iii,0.5,0.0,0.0,0.7473341171480532,0.2236067977499789,0.4663319104945457,0.5,0.5,0.0,0.0,0.1922504465171661,0.0,0.0,0.1190037466986057,0.5,0.0,0.0
fairness/adult_processed.csv,moead,0.7619925066027885,0.0,0.0,0.8741635383200937,0.4472135954999579,0.6009901096710104,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fairness/adult_processed.csv,default,0.7719427553590075,0.081704207454247,0.0683426940176601,0.3555935350223391,0.1980240808940685,0.253253460664289,0.3302390480914764,0.4006060367152673,0.1003270868824531,0.0785326554839644,0.6087872721525656,0.1718567655549413,0.1613537252011547,0.5164461923489453,0.7413394919168591,0.1192378052734751,0.1588260375744352
fairness/adult_processed.csv,random,0.7606412382531785,0.0,0.0,0.8742557716173471,0.4472135954999579,0.6010284410209465,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fairness/adult_processed.csv,tpe,0.7606412382531785,0.0,0.0,0.8742557716173471,0.4472135954999579,0.6010284410209465,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fairness/adult_processed.csv,nsga-ii,0.7606412382531785,0.0,0.0,0.8742557716173471,0.4472135954999579,0.6010284410209465,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fairness/adult_processed.csv,nsga-iii,0.5,0.0,0.0,0.7467470261450087,0.2236067977499789,0.4660126124427655,0.5,0.5,0.0,0.0,0.1931311329170383,0.0,0.0,0.1196793808734107,0.5,0.0,0.0
fairness/adult_processed.csv,moead,0.2393587617468214,0.0,0.0,0.6192382806726703,0.0,0.3309967838645845,0.0,0.0,0.0,0.0,0.3862622658340767,0.0,0.0,0.2393587617468214,1.0,0.0,0.0
fairness/adult_processed.csv,default,0.7708230958230958,0.0261919746938546,0.0461780730317537,0.3621963875351759,0.1471944109767952,0.2301252514241169,0.1851570048309179,0.3288495713845256,0.0457272344551322,0.0747852682553842,0.6010052400812746,0.1404791154791154,0.1574938574938575,0.5169242089771892,0.7177522349936143,0.0634688011989149,0.1231566203838134
fairness/adult_processed.csv,random,0.5865069615069615,0.0,0.0,0.7889514559937075,0.2981423969999719,0.5108522482799083,0.6666666666666666,0.6666666666666666,0.0,0.0,0.129239910869027,0.0,0.0,0.0801597051597051,0.3333333333333333,0.0,0.0
fairness/adult_processed.csv,tpe,0.5,0.0,0.0,0.7462608680290601,0.2236067977499789,0.4657481800638715,0.5,0.5,0.0,0.0,0.1938598663035405,0.0,0.0,0.1202395577395577,0.5,0.0,0.0
fairness/adult_processed.csv,nsga-ii,0.5,0.0,0.0,0.7462608680290601,0.2236067977499789,0.4657481800638715,0.5,0.5,0.0,0.0,0.1938598663035405,0.0,0.0,0.1202395577395577,0.5,0.0,0.0
fairness/adult_processed.csv,nsga-iii,0.7595208845208845,0.0,0.0,0.8743326319230024,0.4472135954999579,0.6010603847119818,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fairness/adult_processed.csv,moead,0.7595208845208845,0.0,0.0,0.8743326319230024,0.4472135954999579,0.6010603847119818,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fairness/adult_processed.csv,default,0.7713899637614398,0.0393706245587973,0.0959922358555907,0.3580142994221757,0.1862593991696765,0.2477934900784312,0.2237165864431179,0.4193379432485578,0.0507973975948892,0.1347474013839638,0.6060541913632514,0.1534918002579694,0.1807014311160248,0.5190355329949239,0.7281281790437436,0.0783176598447278,0.1648757929187345
fairness/adult_processed.csv,random,0.7584914931515263,0.0,0.0,0.8744035622754774,0.4472135954999579,0.6010898648574092,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fairness/adult_processed.csv,tpe,0.7584914931515263,0.0,0.0,0.8744035622754774,0.4472135954999579,0.6010898648574092,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
