pt,m,val,rank
nsga-iii,SDAR-,4559.60254016123,1.0
nsga-iii,SDAR-,4559.60254016123,1.0
nsga-iii,SDAR-,3307.6391820175,1.0
nsga-iii,SDAR-,3307.6391820175,1.0
nsga-iii,SDAR-,4889.12647991592,1.0
nsga-iii,SDAR-,4889.12647991592,1.0
nsga-iii,SDAR-,3403.90996009754,1.0
nsga-iii,SDAR-,3403.90996009754,1.0
nsga-iii,SDAR-,5858.54483758931,1.0
nsga-iii,SDAR-,5858.54483758931,1.0
nsga-iii,SDAR-,3544.68890891517,1.0
nsga-iii,SDAR-,3544.68890891517,1.0
nsga-iii,SDAR-,3891.79219380996,1.0
nsga-iii,SDAR-,3891.79219380996,1.0
nsga-iii,SDAR-,3166.46041642553,1.0
nsga-iii,SDAR-,3166.46041642553,1.0
nsga-iii,SDAR-,5638.32282894152,1.0
nsga-iii,SDAR-,5638.32282894152,1.0
nsga-iii,SDAR-,3361.78206766433,1.0
nsga-iii,SDAR-,3361.78206766433,1.0
nsga-iii,SDAR-,4884.82033747717,1.0
nsga-iii,SDAR-,4884.82033747717,1.0
nsga-iii,SDAR-,5310.89776107341,1.0
nsga-iii,SDAR-,5310.89776107341,1.0
random search,Delta+,0.314779649438448,
random search,Delta+,0.304310876312498,
random search,Delta+,0.288353687319083,
random search,Delta+,0.317680802291804,
random search,Delta+,0.302028402455951,
random search,Delta+,0.34283073420749,
random search,Delta+,0.306202628367537,
random search,Delta+,0.258265443706583,
random search,Delta+,0.378149148677678,
random search,Delta+,0.278516904078085,
random search,Delta+,0.382107601220606,
random search,Delta+,0.321226715628296,
random search,Delta+,0.336843959162048,
random search,Delta+,0.321316901359495,
random search,Delta+,0.340894091214113,
random search,Delta+,0.343679624721608,
random search,Delta+,0.332992105985391,
random search,Delta+,0.306715889057551,
random search,Delta+,0.316707962412238,
random search,Delta+,0.23465958899315,
random search,Delta+,0.32919977380864,
random search,Duration?,10.8616716861725,
random search,Duration?,10.332359790802,
random search,Duration?,10.9154362678528,
random search,Duration?,10.8294036388397,
random search,Duration?,11.0178718566895,
random search,Duration?,10.9062666893005,
random search,Duration?,11.0394802093506,
random search,Duration?,10.8665254116058,
random search,Duration?,11.0035860538483,
random search,Duration?,10.7596912384033,
random search,Duration?,10.8824315071106,
random search,Duration?,10.8904972076416,
random search,Duration?,11.0255491733551,
random search,Duration?,10.9844341278076,
random search,Duration?,10.8272252082825,
random search,Duration?,10.9706747531891,
random search,Duration?,10.9229252338409,
random search,Duration?,11.0615770816803,
random search,Duration?,11.1727561950684,
random search,Duration?,11.0879130363464,
random search,Duration?,11.3721895217896,
random search,Iteration,0.0,
random search,Iteration,1.0,
random search,Iteration,2.0,
random search,Iteration,3.0,
random search,Iteration,4.0,
random search,Iteration,5.0,
random search,Iteration,6.0,
random search,Iteration,7.0,
random search,Iteration,8.0,
random search,Iteration,9.0,
random search,Iteration,10.0,
random search,Iteration,11.0,
random search,Iteration,12.0,
random search,Iteration,13.0,
random search,Iteration,14.0,
random search,Iteration,15.0,
random search,Iteration,16.0,
random search,Iteration,17.0,
random search,Iteration,18.0,
random search,Iteration,19.0,
random search,Iteration,20.0,
random search,MAR-,2967.66098006888,
random search,MAR-,2386.79107472416,
random search,MAR-,2472.84040813188,
random search,MAR-,2118.02662543634,
random search,MAR-,2746.06630418524,
random search,MAR-,2394.61799394197,
random search,MAR-,2703.33236699146,
random search,MAR-,3249.65924929066,
random search,MAR-,1949.32917454006,
random search,MAR-,2266.26797042736,
random search,MAR-,1937.87386800281,
random search,MAR-,3083.73979320776,
random search,MAR-,2230.26730866474,
random search,MAR-,3088.51340264416,
random search,MAR-,2137.50825478134,
random search,MAR-,2412.04856375123,
random search,MAR-,2010.82985918331,
random search,MAR-,2994.62436435502,
random search,MAR-,2136.80425084162,
random search,MAR-,2916.02229420859,
random search,MAR-,2954.20441699466,
random search,MMRE-,0.965942594899244,
random search,MMRE-,1.13661617801463,
random search,MMRE-,1.54076610180821,
random search,MMRE-,1.64040242850256,
random search,MMRE-,1.03127650466001,
random search,MMRE-,1.0645150398948,
random search,MMRE-,1.48280615479595,
random search,MMRE-,1.175036124698,
random search,MMRE-,1.40411602620084,
random search,MMRE-,1.21325791932613,
random search,MMRE-,1.13092331814033,
random search,MMRE-,1.40846238137954,
random search,MMRE-,1.23514657125693,
random search,MMRE-,1.64672557372082,
random search,MMRE-,0.953973387960621,
random search,MMRE-,1.14590478507335,
random search,MMRE-,1.31191491157114,
random search,MMRE-,1.27913970923138,
random search,MMRE-,1.22324112037437,
random search,MMRE-,1.83551230306816,
random search,MMRE-,1.08678559493888,
random search,PRED25+,0.209580838323353,
random search,PRED25+,0.180722891566265,
random search,PRED25+,0.156626506024096,
random search,PRED25+,0.233532934131737,
random search,PRED25+,0.192771084337349,
random search,PRED25+,0.198795180722892,
random search,PRED25+,0.143712574850299,
random search,PRED25+,0.174698795180723,
random search,PRED25+,0.198795180722892,
random search,PRED25+,0.215568862275449,
random search,PRED25+,0.253012048192771,
random search,PRED25+,0.162650602409639,
random search,PRED25+,0.221556886227545,
random search,PRED25+,0.186746987951807,
random search,PRED25+,0.198795180722892,
random search,PRED25+,0.18562874251497,
random search,PRED25+,0.174698795180723,
random search,PRED25+,0.210843373493976,
random search,PRED25+,0.167664670658683,
random search,PRED25+,0.198795180722892,
random search,PRED25+,0.22289156626506,
random search,SA+,0.493203360330323,
random search,SA+,0.437727457513478,
random search,SA+,0.461765523279092,
random search,SA+,0.553637899781409,
random search,SA+,0.464779004024626,
random search,SA+,0.498693156148961,
random search,SA+,0.43534854011453,
random search,SA+,0.439709358173017,
random search,SA+,0.527009084108177,
random search,SA+,0.492245160448633,
random search,SA+,0.549035231860898,
random search,SA+,0.478635844443552,
random search,SA+,0.435470794406177,
random search,SA+,0.521092730948109,
random search,SA+,0.50037627557151,
random search,SA+,0.50140653217841,
random search,SA+,0.476781174317819,
random search,SA+,0.500777987898295,
random search,SA+,0.46646630875573,
random search,SA+,0.352965769269338,
random search,SA+,0.521125528962769,
random search,SD+,0.370737162263209,
random search,SD+,0.169268435372708,
random search,SD+,0.412615211252646,
random search,SD+,0.543065436163061,
random search,SD+,0.374902116528287,
random search,SD+,0.399857495902519,
random search,SD+,0.366426180628005,
random search,SD+,0.371309551779814,
random search,SD+,0.501321253989307,
random search,SD+,0.427676360573431,
random search,SD+,0.492007348562553,
random search,SD+,0.43802025953696,
random search,SD+,0.367608474253006,
random search,SD+,0.43634010117458,
random search,SD+,0.417403413331991,
random search,SD+,0.445641673094705,
random search,SD+,0.378769982860598,
random search,SD+,0.407255656584781,
random search,SD+,0.396778070601737,
random search,SD+,0.249015989772031,
random search,SD+,0.458743920866434,
random search,SDAR-,5802.47414288103,
random search,SDAR-,5088.98344338075,
random search,SDAR-,4337.68221145327,
random search,SDAR-,3810.23778595287,
random search,SDAR-,4943.16069894075,
random search,SDAR-,4160.64236548266,
random search,SDAR-,4307.32802025162,
random search,SDAR-,6253.84307632588,
random search,SDAR-,2865.45059906275,
random search,SDAR-,4500.1043057332,
random search,SDAR-,3131.93929021073,
random search,SDAR-,4940.93274614873,
random search,SDAR-,3242.94268082652,
random search,SDAR-,5912.82951379483,
random search,SDAR-,3679.51808556093,
random search,SDAR-,3909.58193638878,
random search,SDAR-,3421.71865083018,
random search,SDAR-,5792.90970206186,
random search,SDAR-,3565.96226591382,
random search,SDAR-,5092.53977873396,
random search,SDAR-,5292.5615531263,
sway,Delta+,0.317141362355619,1.0
sway,Delta+,0.317141362355619,1.0
sway,Delta+,0.347687155695619,1.0
sway,Delta+,0.347687155695619,1.0
sway,Delta+,0.293523481081501,1.0
sway,Delta+,0.293523481081501,1.0
sway,Delta+,0.300545253206732,1.0
sway,Delta+,0.300545253206732,1.0
sway,Delta+,0.297382454488777,1.0
sway,Delta+,0.297382454488777,1.0
sway,Delta+,0.335185006014271,1.0
sway,Delta+,0.335185006014271,1.0
sway,Delta+,0.350728906562267,1.0
sway,Delta+,0.350728906562267,1.0
sway,Delta+,0.254686470448356,1.0
sway,Delta+,0.254686470448356,1.0
sway,Delta+,0.377581166560318,1.0
sway,Delta+,0.377581166560318,1.0
sway,Delta+,0.283567889677752,1.0
sway,Delta+,0.283567889677752,1.0
sway,Delta+,0.354493201704877,1.0
sway,Delta+,0.354493201704877,1.0
sway,Delta+,0.31038569805471,1.0
sway,Delta+,0.31038569805471,1.0
sway,Delta+,0.319285274868693,1.0
sway,Delta+,0.319285274868693,1.0
sway,Delta+,0.297253979102405,1.0
sway,Delta+,0.297253979102405,1.0
sway,Delta+,0.339478347670296,1.0
sway,Delta+,0.339478347670296,1.0
sway,Delta+,0.343958076495636,1.0
sway,Delta+,0.343958076495636,1.0
sway,Delta+,0.352859044147573,1.0
sway,Delta+,0.352859044147573,1.0
sway,Delta+,0.296440655485374,1.0
sway,Delta+,0.296440655485374,1.0
sway,Delta+,0.314900757016401,1.0
sway,Delta+,0.314900757016401,1.0
sway,Delta+,0.258813725690457,1.0
sway,Delta+,0.258813725690457,1.0
sway,Delta+,0.312100991745561,1.0
sway,Delta+,0.312100991745561,1.0
sway,Duration?,66.3801481723785,
sway,Duration?,66.0578231811523,
sway,Duration?,66.8361647129059,
sway,Duration?,68.3377311229706,
sway,Duration?,69.1628851890564,
sway,Duration?,70.8403482437134,
sway,Duration?,72.6799788475037,
sway,Duration?,70.7835743427277,
sway,Duration?,70.8893496990204,
sway,Duration?,72.0901937484741,
sway,Duration?,72.8527534008026,
sway,Duration?,70.3528978824616,
sway,Duration?,70.7609758377075,
sway,Duration?,72.1183824539185,
sway,Duration?,72.6877067089081,
sway,Duration?,71.4387907981873,
sway,Duration?,70.8339102268219,
sway,Duration?,69.9926416873932,
sway,Duration?,71.4409976005554,
sway,Duration?,75.3001999855042,
sway,Duration?,72.492075920105,
sway,Iteration,0.0,
sway,Iteration,1.0,
sway,Iteration,2.0,
sway,Iteration,3.0,
sway,Iteration,4.0,
sway,Iteration,5.0,
sway,Iteration,6.0,
sway,Iteration,7.0,
sway,Iteration,8.0,
sway,Iteration,9.0,
sway,Iteration,10.0,
sway,Iteration,11.0,
sway,Iteration,12.0,
sway,Iteration,13.0,
sway,Iteration,14.0,
sway,Iteration,15.0,
sway,Iteration,16.0,
sway,Iteration,17.0,
sway,Iteration,18.0,
sway,Iteration,19.0,
sway,Iteration,20.0,
sway,MAR-,2919.91523232972,1.0
sway,MAR-,2919.91523232972,1.0
sway,MAR-,2114.8503402331,1.0
sway,MAR-,2114.8503402331,1.0
sway,MAR-,2426.42149145918,1.0
sway,MAR-,2426.42149145918,1.0
sway,MAR-,2268.63452743057,1.0
sway,MAR-,2268.63452743057,1.0
sway,MAR-,2769.7571399515,1.0
sway,MAR-,2769.7571399515,1.0
sway,MAR-,2449.67203241466,1.0
sway,MAR-,2449.67203241466,1.0
sway,MAR-,2386.56260206228,1.0
sway,MAR-,2386.56260206228,1.0
sway,MAR-,3279.17126664809,1.0
sway,MAR-,3279.17126664809,1.0
sway,MAR-,1955.50868555129,1.0
sway,MAR-,1955.50868555129,1.0
sway,MAR-,2247.74716219508,1.0
sway,MAR-,2247.74716219508,1.0
sway,MAR-,2115.9934175843,1.0
sway,MAR-,2115.9934175843,1.0
sway,MAR-,3185.13000412006,1.0
sway,MAR-,3185.13000412006,1.0
sway,MAR-,2322.17577061699,1.0
sway,MAR-,2322.17577061699,1.0
sway,MAR-,3346.52300063987,1.0
sway,MAR-,3346.52300063987,1.0
sway,MAR-,2141.4671819932,1.0
sway,MAR-,2141.4671819932,1.0
sway,MAR-,2417.52235953536,1.0
sway,MAR-,2417.52235953536,1.0
sway,MAR-,1895.78246678597,1.0
sway,MAR-,1895.78246678597,1.0
sway,MAR-,3098.78407602885,1.0
sway,MAR-,3098.78407602885,1.0
sway,MAR-,2149.698261252,1.0
sway,MAR-,2149.698261252,1.0
sway,MAR-,2766.3568167106,1.0
sway,MAR-,2766.3568167106,1.0
sway,MAR-,3131.01837448214,1.0
sway,MAR-,3131.01837448214,1.0
sway,MMRE-,0.981971807173365,1.0
sway,MMRE-,0.981971807173365,1.0
sway,MMRE-,1.15875369213907,1.0
sway,MMRE-,1.15875369213907,1.0
sway,MMRE-,1.44050644659823,1.0
sway,MMRE-,1.44050644659823,1.0
sway,MMRE-,1.59599799384914,1.0
sway,MMRE-,1.59599799384914,1.0
sway,MMRE-,1.09413748522359,1.0
sway,MMRE-,1.09413748522359,1.0
sway,MMRE-,1.08546953889476,1.0
sway,MMRE-,1.08546953889476,1.0
sway,MMRE-,1.16500739422573,1.0
sway,MMRE-,1.16500739422573,1.0
sway,MMRE-,1.20141135243831,1.0
sway,MMRE-,1.20141135243831,1.0
sway,MMRE-,1.38775355860398,1.0
sway,MMRE-,1.38775355860398,1.0
sway,MMRE-,1.10404989264107,1.0
sway,MMRE-,1.10404989264107,1.0
sway,MMRE-,1.07507079628102,1.0
sway,MMRE-,1.07507079628102,1.0
sway,MMRE-,1.36188320026956,1.0
sway,MMRE-,1.36188320026956,1.0
sway,MMRE-,1.28309046449395,1.0
sway,MMRE-,1.28309046449395,1.0
sway,MMRE-,1.55700603852382,1.0
sway,MMRE-,1.55700603852382,1.0
sway,MMRE-,0.919795618312815,1.0
sway,MMRE-,0.919795618312815,1.0
sway,MMRE-,1.19087828391164,1.0
sway,MMRE-,1.19087828391164,1.0
sway,MMRE-,1.21472904748225,1.0
sway,MMRE-,1.21472904748225,1.0
sway,MMRE-,1.32070550031199,1.0
sway,MMRE-,1.32070550031199,1.0
sway,MMRE-,1.30493595809712,1.0
sway,MMRE-,1.30493595809712,1.0
sway,MMRE-,1.79233301039942,1.0
sway,MMRE-,1.79233301039942,1.0
sway,MMRE-,1.04919899416924,1.0
sway,MMRE-,1.04919899416924,1.0
sway,PRED25+,0.191616766467066,1.0
sway,PRED25+,0.191616766467066,1.0
sway,PRED25+,0.22289156626506,1.0
sway,PRED25+,0.22289156626506,1.0
sway,PRED25+,0.174698795180723,1.0
sway,PRED25+,0.174698795180723,1.0
sway,PRED25+,0.221556886227545,1.0
sway,PRED25+,0.221556886227545,1.0
sway,PRED25+,0.186746987951807,1.0
sway,PRED25+,0.186746987951807,1.0
sway,PRED25+,0.198795180722892,1.0
sway,PRED25+,0.198795180722892,1.0
sway,PRED25+,0.191616766467066,1.0
sway,PRED25+,0.191616766467066,1.0
sway,PRED25+,0.180722891566265,1.0
sway,PRED25+,0.180722891566265,1.0
sway,PRED25+,0.192771084337349,1.0
sway,PRED25+,0.192771084337349,1.0
sway,PRED25+,0.197604790419162,1.0
sway,PRED25+,0.197604790419162,1.0
sway,PRED25+,0.180722891566265,1.0
sway,PRED25+,0.180722891566265,1.0
sway,PRED25+,0.174698795180723,1.0
sway,PRED25+,0.174698795180723,1.0
sway,PRED25+,0.209580838323353,1.0
sway,PRED25+,0.209580838323353,1.0
sway,PRED25+,0.174698795180723,1.0
sway,PRED25+,0.174698795180723,1.0
sway,PRED25+,0.216867469879518,1.0
sway,PRED25+,0.216867469879518,1.0
sway,PRED25+,0.203592814371257,1.0
sway,PRED25+,0.203592814371257,1.0
sway,PRED25+,0.234939759036145,1.0
sway,PRED25+,0.234939759036145,1.0
sway,PRED25+,0.180722891566265,1.0
sway,PRED25+,0.180722891566265,1.0
sway,PRED25+,0.18562874251497,1.0
sway,PRED25+,0.18562874251497,1.0
sway,PRED25+,0.198795180722892,1.0
sway,PRED25+,0.198795180722892,1.0
sway,PRED25+,0.198795180722892,1.0
sway,PRED25+,0.198795180722892,1.0
sway,SA+,0.501357049270952,1.0
sway,SA+,0.501357049270952,1.0
sway,SA+,0.50179037856559,1.0
sway,SA+,0.50179037856559,1.0
sway,SA+,0.471868990224683,1.0
sway,SA+,0.471868990224683,1.0
sway,SA+,0.521898138516693,1.0
sway,SA+,0.521898138516693,1.0
sway,SA+,0.460161550798903,1.0
sway,SA+,0.460161550798903,1.0
sway,SA+,0.487167741098285,1.0
sway,SA+,0.487167741098285,1.0
sway,SA+,0.501512994178274,1.0
sway,SA+,0.501512994178274,1.0
sway,SA+,0.434621037866692,1.0
sway,SA+,0.434621037866692,1.0
sway,SA+,0.525509669534618,1.0
sway,SA+,0.525509669534618,1.0
sway,SA+,0.496394727108471,1.0
sway,SA+,0.496394727108471,1.0
sway,SA+,0.50758483475077,1.0
sway,SA+,0.50758483475077,1.0
sway,SA+,0.461493924165319,1.0
sway,SA+,0.461493924165319,1.0
sway,SA+,0.412206761968595,1.0
sway,SA+,0.412206761968595,1.0
sway,SA+,0.481085563791407,1.0
sway,SA+,0.481085563791407,1.0
sway,SA+,0.49945091121144,1.0
sway,SA+,0.49945091121144,1.0
sway,SA+,0.500275046327266,1.0
sway,SA+,0.500275046327266,1.0
sway,SA+,0.506716557101712,1.0
sway,SA+,0.506716557101712,1.0
sway,SA+,0.483413933340839,1.0
sway,SA+,0.483413933340839,1.0
sway,SA+,0.463246833239206,1.0
sway,SA+,0.463246833239206,1.0
sway,SA+,0.386174941672503,1.0
sway,SA+,0.386174941672503,1.0
sway,SA+,0.492464110045131,1.0
sway,SA+,0.492464110045131,1.0
sway,SD+,0.396024014754762,2.0
sway,SD+,0.396024014754762,2.0
sway,SD+,0.387269044564012,2.0
sway,SD+,0.387269044564012,2.0
sway,SD+,0.438861196517549,2.0
sway,SD+,0.438861196517549,2.0
sway,SD+,0.429326024202282,2.0
sway,SD+,0.429326024202282,2.0
sway,SD+,0.400827762388484,2.0
sway,SD+,0.400827762388484,2.0
sway,SD+,0.365140435909958,2.0
sway,SD+,0.365140435909958,2.0
sway,SD+,0.403019343296101,2.0
sway,SD+,0.403019343296101,2.0
sway,SD+,0.371447989584696,2.0
sway,SD+,0.371447989584696,2.0
sway,SD+,0.49807824092028,2.0
sway,SD+,0.49807824092028,2.0
sway,SD+,0.389049400872444,2.0
sway,SD+,0.389049400872444,2.0
sway,SD+,0.413806036716293,2.0
sway,SD+,0.413806036716293,2.0
sway,SD+,0.348283587442896,2.0
sway,SD+,0.348283587442896,2.0
sway,SD+,0.360182084274346,2.0
sway,SD+,0.360182084274346,2.0
sway,SD+,0.324000124337385,2.0
sway,SD+,0.324000124337385,2.0
sway,SD+,0.467697748124641,2.0
sway,SD+,0.467697748124641,2.0
sway,SD+,0.451323308131009,2.0
sway,SD+,0.451323308131009,2.0
sway,SD+,0.432562791841703,2.0
sway,SD+,0.432562791841703,2.0
sway,SD+,0.380572906434226,2.0
sway,SD+,0.380572906434226,2.0
sway,SD+,0.375245276779093,2.0
sway,SD+,0.375245276779093,2.0
sway,SD+,0.305933682633645,2.0
sway,SD+,0.305933682633645,2.0
sway,SD+,0.373648548958561,2.0
sway,SD+,0.373648548958561,2.0
sway,SDAR-,5572.92456155072,1.0
sway,SDAR-,5572.92456155072,1.0
sway,SDAR-,3746.78563920199,1.0
sway,SDAR-,3746.78563920199,1.0
sway,SDAR-,4150.46503695289,1.0
sway,SDAR-,4150.46503695289,1.0
sway,SDAR-,4736.60719076301,1.0
sway,SDAR-,4736.60719076301,1.0
sway,SDAR-,4749.32032952095,1.0
sway,SDAR-,4749.32032952095,1.0
sway,SDAR-,4405.53706339064,1.0
sway,SDAR-,4405.53706339064,1.0
sway,SDAR-,4084.27830575891,1.0
sway,SDAR-,4084.27830575891,1.0
sway,SDAR-,6231.44028607468,1.0
sway,SDAR-,6231.44028607468,1.0
sway,SDAR-,2881.13303495052,1.0
sway,SDAR-,2881.13303495052,1.0
sway,SDAR-,4801.85475714098,1.0
sway,SDAR-,4801.85475714098,1.0
sway,SDAR-,3606.86783960057,1.0
sway,SDAR-,3606.86783960057,1.0
sway,SDAR-,5708.80208223937,1.0
sway,SDAR-,5708.80208223937,1.0
sway,SDAR-,3280.10201386801,1.0
sway,SDAR-,3280.10201386801,1.0
sway,SDAR-,7098.14400400834,1.0
sway,SDAR-,7098.14400400834,1.0
sway,SDAR-,3352.05398373765,1.0
sway,SDAR-,3352.05398373765,1.0
sway,SDAR-,3876.75738687455,1.0
sway,SDAR-,3876.75738687455,1.0
sway,SDAR-,3144.83829751718,1.0
sway,SDAR-,3144.83829751718,1.0
sway,SDAR-,6060.01523614258,1.0
sway,SDAR-,6060.01523614258,1.0
sway,SDAR-,3694.79656676098,1.0
sway,SDAR-,3694.79656676098,1.0
sway,SDAR-,4686.57362911583,1.0
sway,SDAR-,4686.57362911583,1.0
sway,SDAR-,6109.99663420631,1.0
sway,SDAR-,6109.99663420631,1.0
tpe,Delta+,0.317599923677038,2.0
tpe,Delta+,0.317599923677038,2.0
tpe,Delta+,0.339452729940449,2.0
tpe,Delta+,0.339452729940449,2.0
tpe,Delta+,0.295585418564992,2.0
tpe,Delta+,0.295585418564992,2.0
tpe,Delta+,0.297250078558047,2.0
tpe,Delta+,0.297250078558047,2.0
tpe,Delta+,0.294119809952196,2.0
tpe,Delta+,0.294119809952196,2.0
tpe,Delta+,0.345533646231385,2.0
tpe,Delta+,0.345533646231385,2.0
tpe,Delta+,0.351249860607256,2.0
tpe,Delta+,0.351249860607256,2.0
tpe,Delta+,0.252983978176392,2.0
tpe,Delta+,0.252983978176392,2.0
tpe,Delta+,0.375291619993729,2.0
tpe,Delta+,0.375291619993729,2.0
tpe,Delta+,0.286035722662355,2.0
tpe,Delta+,0.286035722662355,2.0
tpe,Delta+,0.353967711418142,2.0
tpe,Delta+,0.353967711418142,2.0
tpe,Delta+,0.31260918318169,2.0
tpe,Delta+,0.31260918318169,2.0
tpe,Delta+,0.313672902575207,2.0
tpe,Delta+,0.313672902575207,2.0
tpe,Delta+,0.293594103253091,2.0
tpe,Delta+,0.293594103253091,2.0
tpe,Delta+,0.339728382100409,2.0
tpe,Delta+,0.339728382100409,2.0
tpe,Delta+,0.333532350803774,2.0
tpe,Delta+,0.333532350803774,2.0
tpe,Delta+,0.354556919790488,2.0
tpe,Delta+,0.354556919790488,2.0
tpe,Delta+,0.300774518209348,2.0
tpe,Delta+,0.300774518209348,2.0
tpe,Delta+,0.322345540701676,2.0
tpe,Delta+,0.322345540701676,2.0
tpe,Delta+,0.238694890063755,2.0
tpe,Delta+,0.238694890063755,2.0
tpe,Delta+,0.292618482142311,2.0
tpe,Delta+,0.292618482142311,2.0
tpe,Duration?,432.071259260178,
tpe,Duration?,437.925510883331,
tpe,Duration?,442.357606887817,
tpe,Duration?,436.91592168808,
tpe,Duration?,445.177816390991,
tpe,Duration?,445.428210496902,
tpe,Duration?,436.829665184021,
tpe,Duration?,437.402536392212,
tpe,Duration?,443.374421358109,
tpe,Duration?,436.752128839493,
tpe,Duration?,433.113903999329,
tpe,Duration?,437.179397106171,
tpe,Duration?,439.263687372208,
tpe,Duration?,435.933962345123,
tpe,Duration?,434.524010181427,
tpe,Duration?,438.052141427994,
tpe,Duration?,441.60607457161,
tpe,Duration?,435.196634054184,
tpe,Duration?,438.867878437042,
tpe,Duration?,446.1915807724,
tpe,Duration?,415.301735877991,
tpe,Iteration,0.0,
tpe,Iteration,1.0,
tpe,Iteration,2.0,
tpe,Iteration,3.0,
tpe,Iteration,4.0,
tpe,Iteration,5.0,
tpe,Iteration,6.0,
tpe,Iteration,7.0,
tpe,Iteration,8.0,
tpe,Iteration,9.0,
tpe,Iteration,10.0,
tpe,Iteration,11.0,
tpe,Iteration,12.0,
tpe,Iteration,13.0,
tpe,Iteration,14.0,
tpe,Iteration,15.0,
tpe,Iteration,16.0,
tpe,Iteration,17.0,
tpe,Iteration,18.0,
tpe,Iteration,19.0,
tpe,Iteration,20.0,
tpe,MAR-,2923.4660338435,1.0
tpe,MAR-,2923.4660338435,1.0
tpe,MAR-,2157.6296163898,1.0
tpe,MAR-,2157.6296163898,1.0
tpe,MAR-,2423.97412118536,1.0
tpe,MAR-,2423.97412118536,1.0
tpe,MAR-,2293.42134616251,1.0
tpe,MAR-,2293.42134616251,1.0
tpe,MAR-,2797.22745326291,1.0
tpe,MAR-,2797.22745326291,1.0
tpe,MAR-,2376.42204008346,1.0
tpe,MAR-,2376.42204008346,1.0
tpe,MAR-,2389.80074822047,1.0
tpe,MAR-,2389.80074822047,1.0
tpe,MAR-,3281.69145140018,1.0
tpe,MAR-,3281.69145140018,1.0
tpe,MAR-,1973.69463208781,1.0
tpe,MAR-,1973.69463208781,1.0
tpe,MAR-,2221.3957860823,1.0
tpe,MAR-,2221.3957860823,1.0
tpe,MAR-,2108.15990901965,1.0
tpe,MAR-,2108.15990901965,1.0
tpe,MAR-,3168.10610135339,1.0
tpe,MAR-,3168.10610135339,1.0
tpe,MAR-,2341.16266908874,1.0
tpe,MAR-,2341.16266908874,1.0
tpe,MAR-,3373.92028880813,1.0
tpe,MAR-,3373.92028880813,1.0
tpe,MAR-,2144.21582954595,1.0
tpe,MAR-,2144.21582954595,1.0
tpe,MAR-,2472.29141285376,1.0
tpe,MAR-,2472.29141285376,1.0
tpe,MAR-,1891.81166297048,1.0
tpe,MAR-,1891.81166297048,1.0
tpe,MAR-,3066.58185633992,1.0
tpe,MAR-,3066.58185633992,1.0
tpe,MAR-,2107.12336229454,1.0
tpe,MAR-,2107.12336229454,1.0
tpe,MAR-,2888.74089670922,1.0
tpe,MAR-,2888.74089670922,1.0
tpe,MAR-,3311.17391828842,1.0
tpe,MAR-,3311.17391828842,1.0
tpe,MMRE-,0.98328287235039,1.0
tpe,MMRE-,0.98328287235039,2.0
tpe,MMRE-,1.18285980562812,1.0
tpe,MMRE-,1.18285980562812,2.0
tpe,MMRE-,1.46769452828243,1.0
tpe,MMRE-,1.46769452828243,2.0
tpe,MMRE-,1.54641232923873,1.0
tpe,MMRE-,1.54641232923873,2.0
tpe,MMRE-,1.10795253035337,1.0
tpe,MMRE-,1.10795253035337,2.0
tpe,MMRE-,1.05504942456005,1.0
tpe,MMRE-,1.05504942456005,2.0
tpe,MMRE-,1.1573136599834,1.0
tpe,MMRE-,1.1573136599834,2.0
tpe,MMRE-,1.19845847740642,1.0
tpe,MMRE-,1.19845847740642,2.0
tpe,MMRE-,1.31995712725037,1.0
tpe,MMRE-,1.31995712725037,2.0
tpe,MMRE-,1.06700138814215,1.0
tpe,MMRE-,1.06700138814215,2.0
tpe,MMRE-,1.12996408832296,1.0
tpe,MMRE-,1.12996408832296,2.0
tpe,MMRE-,1.33496274787125,1.0
tpe,MMRE-,1.33496274787125,2.0
tpe,MMRE-,1.28250173238352,1.0
tpe,MMRE-,1.28250173238352,2.0
tpe,MMRE-,1.47787577833073,1.0
tpe,MMRE-,1.47787577833073,2.0
tpe,MMRE-,0.922371457001672,1.0
tpe,MMRE-,0.922371457001672,2.0
tpe,MMRE-,1.16176271443206,1.0
tpe,MMRE-,1.16176271443206,2.0
tpe,MMRE-,1.19355523467691,1.0
tpe,MMRE-,1.19355523467691,2.0
tpe,MMRE-,1.30481507834059,1.0
tpe,MMRE-,1.30481507834059,2.0
tpe,MMRE-,1.07246006322794,1.0
tpe,MMRE-,1.07246006322794,2.0
tpe,MMRE-,1.82737279105309,1.0
tpe,MMRE-,1.82737279105309,2.0
tpe,MMRE-,0.994701043648376,1.0
tpe,MMRE-,0.994701043648376,2.0
tpe,PRED25+,0.191616766467066,1.0
tpe,PRED25+,0.191616766467066,1.0
tpe,PRED25+,0.204819277108434,1.0
tpe,PRED25+,0.204819277108434,1.0
tpe,PRED25+,0.186746987951807,1.0
tpe,PRED25+,0.186746987951807,1.0
tpe,PRED25+,0.191616766467066,1.0
tpe,PRED25+,0.191616766467066,1.0
tpe,PRED25+,0.168674698795181,1.0
tpe,PRED25+,0.168674698795181,1.0
tpe,PRED25+,0.210843373493976,1.0
tpe,PRED25+,0.210843373493976,1.0
tpe,PRED25+,0.203592814371257,1.0
tpe,PRED25+,0.203592814371257,1.0
tpe,PRED25+,0.186746987951807,1.0
tpe,PRED25+,0.186746987951807,1.0
