pt,m,val,rank
tpe,SD+,0.27763836453017,1.0
tpe,SD+,0.27763836453017,2.0
tpe,SD+,0.572133725575185,1.0
tpe,SD+,0.572133725575185,2.0
tpe,SD+,0.012245961688932,1.0
tpe,SD+,0.012245961688932,2.0
tpe,SD+,0.30440593403625,1.0
tpe,SD+,0.30440593403625,2.0
tpe,SD+,0.156073662276766,1.0
tpe,SD+,0.156073662276766,2.0
tpe,SD+,0.428765642492156,1.0
tpe,SD+,0.428765642492156,2.0
tpe,SD+,0.183098540410355,1.0
tpe,SD+,0.183098540410355,2.0
tpe,SD+,0.182990759955331,1.0
tpe,SD+,0.182990759955331,2.0
tpe,SD+,0.0972248179192746,1.0
tpe,SD+,0.0972248179192746,2.0
tpe,SD+,0.162606821851828,1.0
tpe,SD+,0.162606821851828,2.0
tpe,SD+,0.477005268065224,1.0
tpe,SD+,0.477005268065224,2.0
tpe,SD+,0.357085094835452,1.0
tpe,SD+,0.357085094835452,2.0
tpe,SD+,0.294113101793394,1.0
tpe,SD+,0.294113101793394,2.0
tpe,SD+,0.347302582595773,1.0
tpe,SD+,0.347302582595773,2.0
tpe,SD+,0.43961109495372,1.0
tpe,SD+,0.43961109495372,2.0
tpe,SD+,0.373282790553875,1.0
tpe,SD+,0.373282790553875,2.0
tpe,SD+,0.104481488302644,1.0
tpe,SD+,0.104481488302644,2.0
tpe,SD+,0.383800791429742,1.0
tpe,SD+,0.383800791429742,2.0
tpe,SD+,0.562832149614743,1.0
tpe,SD+,0.562832149614743,2.0
tpe,SD+,0.157901757218089,1.0
tpe,SD+,0.157901757218089,2.0
tpe,SDAR-,3624.37145655048,1.0
tpe,SDAR-,3624.37145655048,1.0
tpe,SDAR-,2790.93475414016,1.0
tpe,SDAR-,2790.93475414016,1.0
tpe,SDAR-,1269.7268805935,1.0
tpe,SDAR-,1269.7268805935,1.0
tpe,SDAR-,4144.37792933626,1.0
tpe,SDAR-,4144.37792933626,1.0
tpe,SDAR-,1872.50704304097,1.0
tpe,SDAR-,1872.50704304097,1.0
tpe,SDAR-,1066.31468797318,1.0
tpe,SDAR-,1066.31468797318,1.0
tpe,SDAR-,1050.85876172454,1.0
tpe,SDAR-,1050.85876172454,1.0
tpe,SDAR-,3794.32864836859,1.0
tpe,SDAR-,3794.32864836859,1.0
tpe,SDAR-,3009.24029874967,1.0
tpe,SDAR-,3009.24029874967,1.0
tpe,SDAR-,2600.14718228247,1.0
tpe,SDAR-,2600.14718228247,1.0
tpe,SDAR-,4001.44394786034,1.0
tpe,SDAR-,4001.44394786034,1.0
tpe,SDAR-,1075.95752119545,1.0
tpe,SDAR-,1075.95752119545,1.0
tpe,SDAR-,3093.34975389818,1.0
tpe,SDAR-,3093.34975389818,1.0
tpe,SDAR-,1942.80382981458,1.0
tpe,SDAR-,1942.80382981458,1.0
tpe,SDAR-,1146.27339991963,1.0
tpe,SDAR-,1146.27339991963,1.0
tpe,SDAR-,2041.88254322377,1.0
tpe,SDAR-,2041.88254322377,1.0
tpe,SDAR-,1438.25733482105,1.0
tpe,SDAR-,1438.25733482105,1.0
tpe,SDAR-,3716.95374928414,1.0
tpe,SDAR-,3716.95374928414,1.0
tpe,SDAR-,1623.74879892544,1.0
tpe,SDAR-,1623.74879892544,1.0
tpe,SDAR-,1139.20691261303,1.0
tpe,SDAR-,1139.20691261303,1.0
tpe,SDAR-,4056.79535796729,1.0
tpe,SDAR-,4056.79535796729,1.0
